source name	characteristics[organism]	characteristics[organism part]	characteristics[cell type]	characteristics[cell line]	characteristics[disease]	characteristics[biological replicate]	assay name	comment[data file]	comment[file uri]	comment[technical replicate]	comment[fraction identifier]	comment[label]	comment[instrument]	comment[cleavage agent details]	comment[modification parameters]	comment[modification parameters]	comment[modification parameters]	comment[dissociation method]	comment[collision energy]	comment[precursor mass tolerance]	comment[fragment mass tolerance]	factor value[cell line]
MSV000083952-Sample-1	Homo sapiens	Cell culture	Haploid cell	KBM7	Chronic myeloid leukemia	1	run 80	M411-D10-O156-HS-P4569-2.raw	ftp://massive.ucsd.edu/MSV000083952/raw/RAW/M411-D10-O156-HS-P4569-2.raw	2	40	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;MT=Variable;TA=N-term;AC=UNIMOD:1	NT=CID;AC=PRIDE:0000591	not available	10 ppm	0.6 Da	KBM7
MSV000083952-Sample-1	Homo sapiens	Cell culture	Haploid cell	KBM7	Chronic myeloid leukemia	1	run 81	M411-E01-O156-HS-P4569-1.raw	ftp://massive.ucsd.edu/MSV000083952/raw/RAW/M411-E01-O156-HS-P4569-1.raw	1	41	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;MT=Variable;TA=N-term;AC=UNIMOD:1	NT=CID;AC=PRIDE:0000591	not available	10 ppm	0.6 Da	KBM7
MSV000083952-Sample-1	Homo sapiens	Cell culture	Haploid cell	KBM7	Chronic myeloid leukemia	1	run 82	M411-E01-O156-HS-P4569-2.raw	ftp://massive.ucsd.edu/MSV000083952/raw/RAW/M411-E01-O156-HS-P4569-2.raw	2	41	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;MT=Variable;TA=N-term;AC=UNIMOD:1	NT=CID;AC=PRIDE:0000591	not available	10 ppm	0.6 Da	KBM7
MSV000083952-Sample-1	Homo sapiens	Cell culture	Haploid cell	KBM7	Chronic myeloid leukemia	1	run 83	M411-E02-O156-HS-P4569-1.raw	ftp://massive.ucsd.edu/MSV000083952/raw/RAW/M411-E02-O156-HS-P4569-1.raw	1	42	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;MT=Variable;TA=N-term;AC=UNIMOD:1	NT=CID;AC=PRIDE:0000591	not available	10 ppm	0.6 Da	KBM7
MSV000083952-Sample-1	Homo sapiens	Cell culture	Haploid cell	KBM7	Chronic myeloid leukemia	1	run 84	M411-E02-O156-HS-P4569-2.raw	ftp://massive.ucsd.edu/MSV000083952/raw/RAW/M411-E02-O156-HS-P4569-2.raw	2	42	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;MT=Variable;TA=N-term;AC=UNIMOD:1	NT=CID;AC=PRIDE:0000591	not available	10 ppm	0.6 Da	KBM7
MSV000083952-Sample-1	Homo sapiens	Cell culture	Haploid cell	KBM7	Chronic myeloid leukemia	1	run 85	M411-E03-O156-HS-P4569-1.raw	ftp://massive.ucsd.edu/MSV000083952/raw/RAW/M411-E03-O156-HS-P4569-1.raw	1	43	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;MT=Variable;TA=N-term;AC=UNIMOD:1	NT=CID;AC=PRIDE:0000591	not available	10 ppm	0.6 Da	KBM7
MSV000083952-Sample-1	Homo sapiens	Cell culture	Haploid cell	KBM7	Chronic myeloid leukemia	1	run 86	M411-E03-O156-HS-P4569-2.raw	ftp://massive.ucsd.edu/MSV000083952/raw/RAW/M411-E03-O156-HS-P4569-2.raw	2	43	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;MT=Variable;TA=N-term;AC=UNIMOD:1	NT=CID;AC=PRIDE:0000591	not available	10 ppm	0.6 Da	KBM7
MSV000083952-Sample-1	Homo sapiens	Cell culture	Haploid cell	KBM7	Chronic myeloid leukemia	1	run 87	M411-E04-O156-HS-P4569-1.raw	ftp://massive.ucsd.edu/MSV000083952/raw/RAW/M411-E04-O156-HS-P4569-1.raw	1	44	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;MT=Variable;TA=N-term;AC=UNIMOD:1	NT=CID;AC=PRIDE:0000591	not available	10 ppm	0.6 Da	KBM7
MSV000083952-Sample-1	Homo sapiens	Cell culture	Haploid cell	KBM7	Chronic myeloid leukemia	1	run 88	M411-E04-O156-HS-P4569-2.raw	ftp://massive.ucsd.edu/MSV000083952/raw/RAW/M411-E04-O156-HS-P4569-2.raw	2	44	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;MT=Variable;TA=N-term;AC=UNIMOD:1	NT=CID;AC=PRIDE:0000591	not available	10 ppm	0.6 Da	KBM7
MSV000083952-Sample-1	Homo sapiens	Cell culture	Haploid cell	KBM7	Chronic myeloid leukemia	1	run 89	M411-E05-O156-HS-P4569-1.raw	ftp://massive.ucsd.edu/MSV000083952/raw/RAW/M411-E05-O156-HS-P4569-1.raw	1	45	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;MT=Variable;TA=N-term;AC=UNIMOD:1	NT=CID;AC=PRIDE:0000591	not available	10 ppm	0.6 Da	KBM7
MSV000083952-Sample-1	Homo sapiens	Cell culture	Haploid cell	KBM7	Chronic myeloid leukemia	1	run 90	M411-E05-O156-HS-P4569-2.raw	ftp://massive.ucsd.edu/MSV000083952/raw/RAW/M411-E05-O156-HS-P4569-2.raw	2	45	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;MT=Variable;TA=N-term;AC=UNIMOD:1	NT=CID;AC=PRIDE:0000591	not available	10 ppm	0.6 Da	KBM7
MSV000083952-Sample-1	Homo sapiens	Cell culture	Haploid cell	KBM7	Chronic myeloid leukemia	1	run 91	M411-E06-O156-HS-P4569-1.raw	ftp://massive.ucsd.edu/MSV000083952/raw/RAW/M411-E06-O156-HS-P4569-1.raw	1	46	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;MT=Variable;TA=N-term;AC=UNIMOD:1	NT=CID;AC=PRIDE:0000591	not available	10 ppm	0.6 Da	KBM7
MSV000083952-Sample-1	Homo sapiens	Cell culture	Haploid cell	KBM7	Chronic myeloid leukemia	1	run 92	M411-E06-O156-HS-P4569-2.raw	ftp://massive.ucsd.edu/MSV000083952/raw/RAW/M411-E06-O156-HS-P4569-2.raw	2	46	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;MT=Variable;TA=N-term;AC=UNIMOD:1	NT=CID;AC=PRIDE:0000591	not available	10 ppm	0.6 Da	KBM7
MSV000083952-Sample-1	Homo sapiens	Cell culture	Haploid cell	KBM7	Chronic myeloid leukemia	1	run 93	M411-E07-O156-HS-P4569-1.raw	ftp://massive.ucsd.edu/MSV000083952/raw/RAW/M411-E07-O156-HS-P4569-1.raw	1	47	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;MT=Variable;TA=N-term;AC=UNIMOD:1	NT=CID;AC=PRIDE:0000591	not available	10 ppm	0.6 Da	KBM7
MSV000083952-Sample-1	Homo sapiens	Cell culture	Haploid cell	KBM7	Chronic myeloid leukemia	1	run 94	M411-E07-O156-HS-P4569-2.raw	ftp://massive.ucsd.edu/MSV000083952/raw/RAW/M411-E07-O156-HS-P4569-2.raw	2	47	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;MT=Variable;TA=N-term;AC=UNIMOD:1	NT=CID;AC=PRIDE:0000591	not available	10 ppm	0.6 Da	KBM7
MSV000083952-Sample-1	Homo sapiens	Cell culture	Haploid cell	KBM7	Chronic myeloid leukemia	1	run 95	M411-E08-O156-HS-P4569-1.raw	ftp://massive.ucsd.edu/MSV000083952/raw/RAW/M411-E08-O156-HS-P4569-1.raw	1	48	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;MT=Variable;TA=N-term;AC=UNIMOD:1	NT=CID;AC=PRIDE:0000591	not available	10 ppm	0.6 Da	KBM7
MSV000083952-Sample-1	Homo sapiens	Cell culture	Haploid cell	KBM7	Chronic myeloid leukemia	1	run 96	M411-E08-O156-HS-P4569-2.raw	ftp://massive.ucsd.edu/MSV000083952/raw/RAW/M411-E08-O156-HS-P4569-2.raw	2	48	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;MT=Variable;TA=N-term;AC=UNIMOD:1	NT=CID;AC=PRIDE:0000591	not available	10 ppm	0.6 Da	KBM7
MSV000083952-Sample-1	Homo sapiens	Cell culture	Haploid cell	KBM7	Chronic myeloid leukemia	1	run 97	M411-E09-O156-HS-P4569-1.raw	ftp://massive.ucsd.edu/MSV000083952/raw/RAW/M411-E09-O156-HS-P4569-1.raw	1	49	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;MT=Variable;TA=N-term;AC=UNIMOD:1	NT=CID;AC=PRIDE:0000591	not available	10 ppm	0.6 Da	KBM7
MSV000083952-Sample-1	Homo sapiens	Cell culture	Haploid cell	KBM7	Chronic myeloid leukemia	1	run 98	M411-E09-O156-HS-P4569-2.raw	ftp://massive.ucsd.edu/MSV000083952/raw/RAW/M411-E09-O156-HS-P4569-2.raw	2	49	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;MT=Variable;TA=N-term;AC=UNIMOD:1	NT=CID;AC=PRIDE:0000591	not available	10 ppm	0.6 Da	KBM7
MSV000083952-Sample-1	Homo sapiens	Cell culture	Haploid cell	KBM7	Chronic myeloid leukemia	1	run 99	M411-E10-O156-HS-P4569-1.raw	ftp://massive.ucsd.edu/MSV000083952/raw/RAW/M411-E10-O156-HS-P4569-1.raw	1	50	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;MT=Variable;TA=N-term;AC=UNIMOD:1	NT=CID;AC=PRIDE:0000591	not available	10 ppm	0.6 Da	KBM7
MSV000083952-Sample-1	Homo sapiens	Cell culture	Haploid cell	KBM7	Chronic myeloid leukemia	1	run 100	M411-E10-O156-HS-P4569-2.raw	ftp://massive.ucsd.edu/MSV000083952/raw/RAW/M411-E10-O156-HS-P4569-2.raw	2	50	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;MT=Variable;TA=N-term;AC=UNIMOD:1	NT=CID;AC=PRIDE:0000591	not available	10 ppm	0.6 Da	KBM7
MSV000083952-Sample-2	Homo sapiens	Cell culture	Haploid cell	HAP1	Chronic myeloid leukemia	1	run 101	M454-A01-O206-CTB1-P5242-1.raw	ftp://massive.ucsd.edu/MSV000083952/raw/RAW/M454-A01-O206-CTB1-P5242-1.raw	1	1	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;MT=Variable;TA=N-term;AC=UNIMOD:1	NT=CID;AC=PRIDE:0000591	not available	10 ppm	0.6 Da	HAP1
MSV000083952-Sample-2	Homo sapiens	Cell culture	Haploid cell	HAP1	Chronic myeloid leukemia	1	run 102	M454-A01-O206-CTB1-P5242-2.raw	ftp://massive.ucsd.edu/MSV000083952/raw/RAW/M454-A01-O206-CTB1-P5242-2.raw	2	1	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;MT=Variable;TA=N-term;AC=UNIMOD:1	NT=CID;AC=PRIDE:0000591	not available	10 ppm	0.6 Da	HAP1
MSV000083952-Sample-2	Homo sapiens	Cell culture	Haploid cell	HAP1	Chronic myeloid leukemia	1	run 103	M454-A02-O206-CTB1-P5242-1.raw	ftp://massive.ucsd.edu/MSV000083952/raw/RAW/M454-A02-O206-CTB1-P5242-1.raw	1	2	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;MT=Variable;TA=N-term;AC=UNIMOD:1	NT=CID;AC=PRIDE:0000591	not available	10 ppm	0.6 Da	HAP1
MSV000083952-Sample-2	Homo sapiens	Cell culture	Haploid cell	HAP1	Chronic myeloid leukemia	1	run 104	M454-A02-O206-CTB1-P5242-2.raw	ftp://massive.ucsd.edu/MSV000083952/raw/RAW/M454-A02-O206-CTB1-P5242-2.raw	2	2	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;MT=Variable;TA=N-term;AC=UNIMOD:1	NT=CID;AC=PRIDE:0000591	not available	10 ppm	0.6 Da	HAP1
MSV000083952-Sample-2	Homo sapiens	Cell culture	Haploid cell	HAP1	Chronic myeloid leukemia	1	run 105	M454-A03-O206-CTB1-P5242-1.raw	ftp://massive.ucsd.edu/MSV000083952/raw/RAW/M454-A03-O206-CTB1-P5242-1.raw	1	3	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;MT=Variable;TA=N-term;AC=UNIMOD:1	NT=CID;AC=PRIDE:0000591	not available	10 ppm	0.6 Da	HAP1
MSV000083952-Sample-2	Homo sapiens	Cell culture	Haploid cell	HAP1	Chronic myeloid leukemia	1	run 106	M454-A03-O206-CTB1-P5242-2.raw	ftp://massive.ucsd.edu/MSV000083952/raw/RAW/M454-A03-O206-CTB1-P5242-2.raw	2	3	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;MT=Variable;TA=N-term;AC=UNIMOD:1	NT=CID;AC=PRIDE:0000591	not available	10 ppm	0.6 Da	HAP1
MSV000083952-Sample-2	Homo sapiens	Cell culture	Haploid cell	HAP1	Chronic myeloid leukemia	1	run 107	M454-A04-O206-CTB1-P5242-1.raw	ftp://massive.ucsd.edu/MSV000083952/raw/RAW/M454-A04-O206-CTB1-P5242-1.raw	1	4	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;MT=Variable;TA=N-term;AC=UNIMOD:1	NT=CID;AC=PRIDE:0000591	not available	10 ppm	0.6 Da	HAP1
MSV000083952-Sample-2	Homo sapiens	Cell culture	Haploid cell	HAP1	Chronic myeloid leukemia	1	run 108	M454-A04-O206-CTB1-P5242-2.raw	ftp://massive.ucsd.edu/MSV000083952/raw/RAW/M454-A04-O206-CTB1-P5242-2.raw	2	4	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;MT=Variable;TA=N-term;AC=UNIMOD:1	NT=CID;AC=PRIDE:0000591	not available	10 ppm	0.6 Da	HAP1
MSV000083952-Sample-2	Homo sapiens	Cell culture	Haploid cell	HAP1	Chronic myeloid leukemia	1	run 109	M454-A05-O206-CTB1-P5242-1.raw	ftp://massive.ucsd.edu/MSV000083952/raw/RAW/M454-A05-O206-CTB1-P5242-1.raw	1	5	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;MT=Variable;TA=N-term;AC=UNIMOD:1	NT=CID;AC=PRIDE:0000591	not available	10 ppm	0.6 Da	HAP1
MSV000083952-Sample-2	Homo sapiens	Cell culture	Haploid cell	HAP1	Chronic myeloid leukemia	1	run 110	M454-A05-O206-CTB1-P5242-2.raw	ftp://massive.ucsd.edu/MSV000083952/raw/RAW/M454-A05-O206-CTB1-P5242-2.raw	2	5	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;MT=Variable;TA=N-term;AC=UNIMOD:1	NT=CID;AC=PRIDE:0000591	not available	10 ppm	0.6 Da	HAP1
MSV000083952-Sample-2	Homo sapiens	Cell culture	Haploid cell	HAP1	Chronic myeloid leukemia	1	run 111	M454-A06-O206-CTB1-P5242-1.raw	ftp://massive.ucsd.edu/MSV000083952/raw/RAW/M454-A06-O206-CTB1-P5242-1.raw	1	6	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;MT=Variable;TA=N-term;AC=UNIMOD:1	NT=CID;AC=PRIDE:0000591	not available	10 ppm	0.6 Da	HAP1
MSV000083952-Sample-2	Homo sapiens	Cell culture	Haploid cell	HAP1	Chronic myeloid leukemia	1	run 112	M454-A06-O206-CTB1-P5242-2.raw	ftp://massive.ucsd.edu/MSV000083952/raw/RAW/M454-A06-O206-CTB1-P5242-2.raw	2	6	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;MT=Variable;TA=N-term;AC=UNIMOD:1	NT=CID;AC=PRIDE:0000591	not available	10 ppm	0.6 Da	HAP1
MSV000083952-Sample-2	Homo sapiens	Cell culture	Haploid cell	HAP1	Chronic myeloid leukemia	1	run 113	M454-A07-O206-CTB1-P5242-1.raw	ftp://massive.ucsd.edu/MSV000083952/raw/RAW/M454-A07-O206-CTB1-P5242-1.raw	1	7	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;MT=Variable;TA=N-term;AC=UNIMOD:1	NT=CID;AC=PRIDE:0000591	not available	10 ppm	0.6 Da	HAP1
MSV000083952-Sample-2	Homo sapiens	Cell culture	Haploid cell	HAP1	Chronic myeloid leukemia	1	run 114	M454-A07-O206-CTB1-P5242-2.raw	ftp://massive.ucsd.edu/MSV000083952/raw/RAW/M454-A07-O206-CTB1-P5242-2.raw	2	7	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;MT=Variable;TA=N-term;AC=UNIMOD:1	NT=CID;AC=PRIDE:0000591	not available	10 ppm	0.6 Da	HAP1
MSV000083952-Sample-2	Homo sapiens	Cell culture	Haploid cell	HAP1	Chronic myeloid leukemia	1	run 115	M454-A08-O206-CTB1-P5242-1.raw	ftp://massive.ucsd.edu/MSV000083952/raw/RAW/M454-A08-O206-CTB1-P5242-1.raw	1	8	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;MT=Variable;TA=N-term;AC=UNIMOD:1	NT=CID;AC=PRIDE:0000591	not available	10 ppm	0.6 Da	HAP1
MSV000083952-Sample-2	Homo sapiens	Cell culture	Haploid cell	HAP1	Chronic myeloid leukemia	1	run 116	M454-A08-O206-CTB1-P5242-2.raw	ftp://massive.ucsd.edu/MSV000083952/raw/RAW/M454-A08-O206-CTB1-P5242-2.raw	2	8	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;MT=Variable;TA=N-term;AC=UNIMOD:1	NT=CID;AC=PRIDE:0000591	not available	10 ppm	0.6 Da	HAP1
MSV000083952-Sample-2	Homo sapiens	Cell culture	Haploid cell	HAP1	Chronic myeloid leukemia	1	run 117	M454-A09-O206-CTB1-P5242-1.raw	ftp://massive.ucsd.edu/MSV000083952/raw/RAW/M454-A09-O206-CTB1-P5242-1.raw	1	9	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;MT=Variable;TA=N-term;AC=UNIMOD:1	NT=CID;AC=PRIDE:0000591	not available	10 ppm	0.6 Da	HAP1
MSV000083952-Sample-2	Homo sapiens	Cell culture	Haploid cell	HAP1	Chronic myeloid leukemia	1	run 118	M454-A09-O206-CTB1-P5242-2.raw	ftp://massive.ucsd.edu/MSV000083952/raw/RAW/M454-A09-O206-CTB1-P5242-2.raw	2	9	NT=label free sample;AC=MS:1002038	NT=LTQ Orbitrap Velos;AC=MS:1001742	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;MT=Variable;TA=N-term;AC=UNIMOD:1	NT=CID;AC=PRIDE:0000591	not available	10 ppm	0.6 Da	HAP1
