source name	characteristics[organism]	characteristics[organism part]	characteristics[cell type]	characteristics[cell line]	characteristics[disease]	characteristics[biological replicate]	assay name	comment[data file]	comment[file uri]	comment[technical replicate]	comment[fraction identifier]	comment[label]	comment[instrument]	comment[cleavage agent details]	comment[modification parameters]	comment[modification parameters]	comment[modification parameters]	comment[dissociation method]	comment[collision energy]	comment[precursor mass tolerance]	comment[fragment mass tolerance]	factor value[cell line]
PXD004970-Sample-4	Homo sapiens	Cell culture	not available	PNT1A	Prostate cancer (PC)	1	run 73	PNT1A_NT10_L_HMix_220ng_Fast_SDSPAGE_bis13.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2020/01/PXD004970/PNT1A_NT10_L_HMix_220ng_Fast_SDSPAGE_bis13.raw	1	13	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;MT=Variable;TA=N-term;AC=UNIMOD:1	NT=HCD;AC=PRIDE:0000590	35% NCE	20 ppm	20 ppm	PNT1A
PXD004970-Sample-4	Homo sapiens	Cell culture	not available	PNT1A	Prostate cancer (PC)	1	run 74	PNT1A_NT10_L_HMix_220ng_Fast_SDSPAGE_bis14.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2020/01/PXD004970/PNT1A_NT10_L_HMix_220ng_Fast_SDSPAGE_bis14.raw	1	14	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;MT=Variable;TA=N-term;AC=UNIMOD:1	NT=HCD;AC=PRIDE:0000590	35% NCE	20 ppm	20 ppm	PNT1A
PXD004970-Sample-4	Homo sapiens	Cell culture	not available	PNT1A	Prostate cancer (PC)	1	run 75	PNT1A_NT10_L_HMix_220ng_Fast_SDSPAGE_bis15.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2020/01/PXD004970/PNT1A_NT10_L_HMix_220ng_Fast_SDSPAGE_bis15.raw	1	15	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;MT=Variable;TA=N-term;AC=UNIMOD:1	NT=HCD;AC=PRIDE:0000590	35% NCE	20 ppm	20 ppm	PNT1A
PXD004970-Sample-4	Homo sapiens	Cell culture	not available	PNT1A	Prostate cancer (PC)	1	run 76	PNT1A_NT10_L_HMix_220ng_Fast_SDSPAGE_bis16.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2020/01/PXD004970/PNT1A_NT10_L_HMix_220ng_Fast_SDSPAGE_bis16.raw	1	16	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;MT=Variable;TA=N-term;AC=UNIMOD:1	NT=HCD;AC=PRIDE:0000590	35% NCE	20 ppm	20 ppm	PNT1A
PXD004970-Sample-4	Homo sapiens	Cell culture	not available	PNT1A	Prostate cancer (PC)	1	run 77	PNT1A_NT10_L_HMix_220ng_Fast_SDSPAGE_bis17.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2020/01/PXD004970/PNT1A_NT10_L_HMix_220ng_Fast_SDSPAGE_bis17.raw	1	17	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;MT=Variable;TA=N-term;AC=UNIMOD:1	NT=HCD;AC=PRIDE:0000590	35% NCE	20 ppm	20 ppm	PNT1A
PXD004970-Sample-4	Homo sapiens	Cell culture	not available	PNT1A	Prostate cancer (PC)	1	run 78	PNT1A_NT10_L_HMix_220ng_Fast_SDSPAGE_bis18.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2020/01/PXD004970/PNT1A_NT10_L_HMix_220ng_Fast_SDSPAGE_bis18.raw	1	18	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;MT=Variable;TA=N-term;AC=UNIMOD:1	NT=HCD;AC=PRIDE:0000590	35% NCE	20 ppm	20 ppm	PNT1A
PXD004970-Sample-4	Homo sapiens	Cell culture	not available	PNT1A	Prostate cancer (PC)	1	run 79	PNT1A_NT10_L_HMix_220ng_Fast_SDSPAGE_bis19.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2020/01/PXD004970/PNT1A_NT10_L_HMix_220ng_Fast_SDSPAGE_bis19.raw	1	19	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;MT=Variable;TA=N-term;AC=UNIMOD:1	NT=HCD;AC=PRIDE:0000590	35% NCE	20 ppm	20 ppm	PNT1A
PXD004970-Sample-4	Homo sapiens	Cell culture	not available	PNT1A	Prostate cancer (PC)	1	run 80	PNT1A_NT10_L_HMix_220ng_Fast_SDSPAGE_bis20.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2020/01/PXD004970/PNT1A_NT10_L_HMix_220ng_Fast_SDSPAGE_bis20.raw	1	20	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;MT=Variable;TA=N-term;AC=UNIMOD:1	NT=HCD;AC=PRIDE:0000590	35% NCE	20 ppm	20 ppm	PNT1A
PXD004970-Sample-5	Homo sapiens	Cell culture	not available	PNT1A	Prostate cancer (PC)	2	run 81	PNT1A_NT17_L_HMix_220ng_Fast_SDSPAGE_bis01.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2020/01/PXD004970/PNT1A_NT17_L_HMix_220ng_Fast_SDSPAGE_bis01.raw	1	1	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;MT=Variable;TA=N-term;AC=UNIMOD:1	NT=HCD;AC=PRIDE:0000590	35% NCE	20 ppm	20 ppm	PNT1A
PXD004970-Sample-5	Homo sapiens	Cell culture	not available	PNT1A	Prostate cancer (PC)	2	run 82	PNT1A_NT17_L_HMix_220ng_Fast_SDSPAGE_bis02.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2020/01/PXD004970/PNT1A_NT17_L_HMix_220ng_Fast_SDSPAGE_bis02.raw	1	2	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;MT=Variable;TA=N-term;AC=UNIMOD:1	NT=HCD;AC=PRIDE:0000590	35% NCE	20 ppm	20 ppm	PNT1A
PXD004970-Sample-5	Homo sapiens	Cell culture	not available	PNT1A	Prostate cancer (PC)	2	run 83	PNT1A_NT17_L_HMix_220ng_Fast_SDSPAGE_bis03.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2020/01/PXD004970/PNT1A_NT17_L_HMix_220ng_Fast_SDSPAGE_bis03.raw	1	3	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;MT=Variable;TA=N-term;AC=UNIMOD:1	NT=HCD;AC=PRIDE:0000590	35% NCE	20 ppm	20 ppm	PNT1A
PXD004970-Sample-5	Homo sapiens	Cell culture	not available	PNT1A	Prostate cancer (PC)	2	run 84	PNT1A_NT17_L_HMix_220ng_Fast_SDSPAGE_bis04.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2020/01/PXD004970/PNT1A_NT17_L_HMix_220ng_Fast_SDSPAGE_bis04.raw	1	4	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;MT=Variable;TA=N-term;AC=UNIMOD:1	NT=HCD;AC=PRIDE:0000590	35% NCE	20 ppm	20 ppm	PNT1A
PXD004970-Sample-5	Homo sapiens	Cell culture	not available	PNT1A	Prostate cancer (PC)	2	run 85	PNT1A_NT17_L_HMix_220ng_Fast_SDSPAGE_bis05.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2020/01/PXD004970/PNT1A_NT17_L_HMix_220ng_Fast_SDSPAGE_bis05.raw	1	5	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;MT=Variable;TA=N-term;AC=UNIMOD:1	NT=HCD;AC=PRIDE:0000590	35% NCE	20 ppm	20 ppm	PNT1A
PXD004970-Sample-5	Homo sapiens	Cell culture	not available	PNT1A	Prostate cancer (PC)	2	run 86	PNT1A_NT17_L_HMix_220ng_Fast_SDSPAGE_bis06.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2020/01/PXD004970/PNT1A_NT17_L_HMix_220ng_Fast_SDSPAGE_bis06.raw	1	6	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;MT=Variable;TA=N-term;AC=UNIMOD:1	NT=HCD;AC=PRIDE:0000590	35% NCE	20 ppm	20 ppm	PNT1A
PXD004970-Sample-5	Homo sapiens	Cell culture	not available	PNT1A	Prostate cancer (PC)	2	run 87	PNT1A_NT17_L_HMix_220ng_Fast_SDSPAGE_bis07.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2020/01/PXD004970/PNT1A_NT17_L_HMix_220ng_Fast_SDSPAGE_bis07.raw	1	7	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;MT=Variable;TA=N-term;AC=UNIMOD:1	NT=HCD;AC=PRIDE:0000590	35% NCE	20 ppm	20 ppm	PNT1A
PXD004970-Sample-5	Homo sapiens	Cell culture	not available	PNT1A	Prostate cancer (PC)	2	run 88	PNT1A_NT17_L_HMix_220ng_Fast_SDSPAGE_bis08.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2020/01/PXD004970/PNT1A_NT17_L_HMix_220ng_Fast_SDSPAGE_bis08.raw	1	8	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;MT=Variable;TA=N-term;AC=UNIMOD:1	NT=HCD;AC=PRIDE:0000590	35% NCE	20 ppm	20 ppm	PNT1A
PXD004970-Sample-5	Homo sapiens	Cell culture	not available	PNT1A	Prostate cancer (PC)	2	run 89	PNT1A_NT17_L_HMix_220ng_Fast_SDSPAGE_bis09.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2020/01/PXD004970/PNT1A_NT17_L_HMix_220ng_Fast_SDSPAGE_bis09.raw	1	9	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;MT=Variable;TA=N-term;AC=UNIMOD:1	NT=HCD;AC=PRIDE:0000590	35% NCE	20 ppm	20 ppm	PNT1A
PXD004970-Sample-5	Homo sapiens	Cell culture	not available	PNT1A	Prostate cancer (PC)	2	run 90	PNT1A_NT17_L_HMix_220ng_Fast_SDSPAGE_bis10.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2020/01/PXD004970/PNT1A_NT17_L_HMix_220ng_Fast_SDSPAGE_bis10.raw	1	10	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;MT=Variable;TA=N-term;AC=UNIMOD:1	NT=HCD;AC=PRIDE:0000590	35% NCE	20 ppm	20 ppm	PNT1A
PXD004970-Sample-5	Homo sapiens	Cell culture	not available	PNT1A	Prostate cancer (PC)	2	run 91	PNT1A_NT17_L_HMix_220ng_Fast_SDSPAGE_bis11.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2020/01/PXD004970/PNT1A_NT17_L_HMix_220ng_Fast_SDSPAGE_bis11.raw	1	11	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;MT=Variable;TA=N-term;AC=UNIMOD:1	NT=HCD;AC=PRIDE:0000590	35% NCE	20 ppm	20 ppm	PNT1A
PXD004970-Sample-5	Homo sapiens	Cell culture	not available	PNT1A	Prostate cancer (PC)	2	run 92	PNT1A_NT17_L_HMix_220ng_Fast_SDSPAGE_bis12.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2020/01/PXD004970/PNT1A_NT17_L_HMix_220ng_Fast_SDSPAGE_bis12.raw	1	12	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;MT=Variable;TA=N-term;AC=UNIMOD:1	NT=HCD;AC=PRIDE:0000590	35% NCE	20 ppm	20 ppm	PNT1A
PXD004970-Sample-5	Homo sapiens	Cell culture	not available	PNT1A	Prostate cancer (PC)	2	run 93	PNT1A_NT17_L_HMix_220ng_Fast_SDSPAGE_bis13.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2020/01/PXD004970/PNT1A_NT17_L_HMix_220ng_Fast_SDSPAGE_bis13.raw	1	13	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;MT=Variable;TA=N-term;AC=UNIMOD:1	NT=HCD;AC=PRIDE:0000590	35% NCE	20 ppm	20 ppm	PNT1A
PXD004970-Sample-5	Homo sapiens	Cell culture	not available	PNT1A	Prostate cancer (PC)	2	run 94	PNT1A_NT17_L_HMix_220ng_Fast_SDSPAGE_bis14.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2020/01/PXD004970/PNT1A_NT17_L_HMix_220ng_Fast_SDSPAGE_bis14.raw	1	14	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;MT=Variable;TA=N-term;AC=UNIMOD:1	NT=HCD;AC=PRIDE:0000590	35% NCE	20 ppm	20 ppm	PNT1A
PXD004970-Sample-5	Homo sapiens	Cell culture	not available	PNT1A	Prostate cancer (PC)	2	run 95	PNT1A_NT17_L_HMix_220ng_Fast_SDSPAGE_bis15.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2020/01/PXD004970/PNT1A_NT17_L_HMix_220ng_Fast_SDSPAGE_bis15.raw	1	15	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;MT=Variable;TA=N-term;AC=UNIMOD:1	NT=HCD;AC=PRIDE:0000590	35% NCE	20 ppm	20 ppm	PNT1A
PXD004970-Sample-5	Homo sapiens	Cell culture	not available	PNT1A	Prostate cancer (PC)	2	run 96	PNT1A_NT17_L_HMix_220ng_Fast_SDSPAGE_bis16.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2020/01/PXD004970/PNT1A_NT17_L_HMix_220ng_Fast_SDSPAGE_bis16.raw	1	16	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;MT=Variable;TA=N-term;AC=UNIMOD:1	NT=HCD;AC=PRIDE:0000590	35% NCE	20 ppm	20 ppm	PNT1A
PXD004970-Sample-5	Homo sapiens	Cell culture	not available	PNT1A	Prostate cancer (PC)	2	run 97	PNT1A_NT17_L_HMix_220ng_Fast_SDSPAGE_bis17.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2020/01/PXD004970/PNT1A_NT17_L_HMix_220ng_Fast_SDSPAGE_bis17.raw	1	17	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;MT=Variable;TA=N-term;AC=UNIMOD:1	NT=HCD;AC=PRIDE:0000590	35% NCE	20 ppm	20 ppm	PNT1A
PXD004970-Sample-5	Homo sapiens	Cell culture	not available	PNT1A	Prostate cancer (PC)	2	run 98	PNT1A_NT17_L_HMix_220ng_Fast_SDSPAGE_bis18.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2020/01/PXD004970/PNT1A_NT17_L_HMix_220ng_Fast_SDSPAGE_bis18.raw	1	18	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;MT=Variable;TA=N-term;AC=UNIMOD:1	NT=HCD;AC=PRIDE:0000590	35% NCE	20 ppm	20 ppm	PNT1A
PXD004970-Sample-5	Homo sapiens	Cell culture	not available	PNT1A	Prostate cancer (PC)	2	run 99	PNT1A_NT17_L_HMix_220ng_Fast_SDSPAGE_bis19.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2020/01/PXD004970/PNT1A_NT17_L_HMix_220ng_Fast_SDSPAGE_bis19.raw	1	19	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;MT=Variable;TA=N-term;AC=UNIMOD:1	NT=HCD;AC=PRIDE:0000590	35% NCE	20 ppm	20 ppm	PNT1A
PXD004970-Sample-5	Homo sapiens	Cell culture	not available	PNT1A	Prostate cancer (PC)	2	run 100	PNT1A_NT17_L_HMix_220ng_Fast_SDSPAGE_bis20.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2020/01/PXD004970/PNT1A_NT17_L_HMix_220ng_Fast_SDSPAGE_bis20.raw	1	20	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;MT=Variable;TA=N-term;AC=UNIMOD:1	NT=HCD;AC=PRIDE:0000590	35% NCE	20 ppm	20 ppm	PNT1A
PXD004970-Sample-6	Homo sapiens	Cell culture	not available	PNT1A	Prostate cancer (PC)	3	run 101	PNT1A_NT24_L_HMix_220ng_Fast_SDSPAGE_bis01.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2020/01/PXD004970/PNT1A_NT24_L_HMix_220ng_Fast_SDSPAGE_bis01.raw	1	1	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;MT=Variable;TA=N-term;AC=UNIMOD:1	NT=HCD;AC=PRIDE:0000590	35% NCE	20 ppm	20 ppm	PNT1A
PXD004970-Sample-6	Homo sapiens	Cell culture	not available	PNT1A	Prostate cancer (PC)	3	run 102	PNT1A_NT24_L_HMix_220ng_Fast_SDSPAGE_bis02.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2020/01/PXD004970/PNT1A_NT24_L_HMix_220ng_Fast_SDSPAGE_bis02.raw	1	2	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;MT=Variable;TA=N-term;AC=UNIMOD:1	NT=HCD;AC=PRIDE:0000590	35% NCE	20 ppm	20 ppm	PNT1A
PXD004970-Sample-6	Homo sapiens	Cell culture	not available	PNT1A	Prostate cancer (PC)	3	run 103	PNT1A_NT24_L_HMix_220ng_Fast_SDSPAGE_bis03.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2020/01/PXD004970/PNT1A_NT24_L_HMix_220ng_Fast_SDSPAGE_bis03.raw	1	3	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;MT=Variable;TA=N-term;AC=UNIMOD:1	NT=HCD;AC=PRIDE:0000590	35% NCE	20 ppm	20 ppm	PNT1A
PXD004970-Sample-6	Homo sapiens	Cell culture	not available	PNT1A	Prostate cancer (PC)	3	run 104	PNT1A_NT24_L_HMix_220ng_Fast_SDSPAGE_bis04.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2020/01/PXD004970/PNT1A_NT24_L_HMix_220ng_Fast_SDSPAGE_bis04.raw	1	4	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;MT=Variable;TA=N-term;AC=UNIMOD:1	NT=HCD;AC=PRIDE:0000590	35% NCE	20 ppm	20 ppm	PNT1A
PXD004970-Sample-6	Homo sapiens	Cell culture	not available	PNT1A	Prostate cancer (PC)	3	run 105	PNT1A_NT24_L_HMix_220ng_Fast_SDSPAGE_bis05.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2020/01/PXD004970/PNT1A_NT24_L_HMix_220ng_Fast_SDSPAGE_bis05.raw	1	5	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;MT=Variable;TA=N-term;AC=UNIMOD:1	NT=HCD;AC=PRIDE:0000590	35% NCE	20 ppm	20 ppm	PNT1A
PXD004970-Sample-6	Homo sapiens	Cell culture	not available	PNT1A	Prostate cancer (PC)	3	run 106	PNT1A_NT24_L_HMix_220ng_Fast_SDSPAGE_bis06.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2020/01/PXD004970/PNT1A_NT24_L_HMix_220ng_Fast_SDSPAGE_bis06.raw	1	6	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;MT=Variable;TA=N-term;AC=UNIMOD:1	NT=HCD;AC=PRIDE:0000590	35% NCE	20 ppm	20 ppm	PNT1A
PXD004970-Sample-6	Homo sapiens	Cell culture	not available	PNT1A	Prostate cancer (PC)	3	run 107	PNT1A_NT24_L_HMix_220ng_Fast_SDSPAGE_bis07.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2020/01/PXD004970/PNT1A_NT24_L_HMix_220ng_Fast_SDSPAGE_bis07.raw	1	7	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;MT=Variable;TA=N-term;AC=UNIMOD:1	NT=HCD;AC=PRIDE:0000590	35% NCE	20 ppm	20 ppm	PNT1A
PXD004970-Sample-6	Homo sapiens	Cell culture	not available	PNT1A	Prostate cancer (PC)	3	run 108	PNT1A_NT24_L_HMix_220ng_Fast_SDSPAGE_bis08.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2020/01/PXD004970/PNT1A_NT24_L_HMix_220ng_Fast_SDSPAGE_bis08.raw	1	8	NT=label free sample;AC=MS:1002038	NT=Q Exactive;AC=MS:1001911	NT=Trypsin;AC=MS:1001251	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;MT=Variable;TA=N-term;AC=UNIMOD:1	NT=HCD;AC=PRIDE:0000590	35% NCE	20 ppm	20 ppm	PNT1A
