source name	characteristics[organism]	characteristics[organism part]	characteristics[cell type]	characteristics[cell line]	characteristics[disease]	characteristics[biological replicate]	Material Type	assay name	technology type	comment[data file]	comment[file uri]	comment[technical replicate]	comment[fraction identifier]	comment[label]	comment[instrument]	comment[cleavage agent details]	comment[modification parameters]	comment[modification parameters]	comment[modification parameters]	comment[dissociation method]	comment[collision energy]	comment[precursor mass tolerance]	comment[fragment mass tolerance]	factor value[cell line]
PXD002556-Sample-7	Homo sapiens 	lung	Epithelial cell	not available	Non-small cell lung cancer	1	cell	run 81	proteomic profiling by mass spectrometry	Ki6326_09.RAW	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2015/09/PXD002556/Ki6326_09.RAW	1	9	AC=MS:1002038;NT=label free sample	NT=LTQ Orbitrap;AC=MS:1000449	AC=MS:1001313;NT=Trypsin/P	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	not available	35% NCE	20 ppm	0.5 Da	not available
PXD002556-Sample-7	Homo sapiens 	lung	Epithelial cell	not available	Non-small cell lung cancer	1	cell	run 82	proteomic profiling by mass spectrometry	Ki6326_10.RAW	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2015/09/PXD002556/Ki6326_10.RAW	1	10	AC=MS:1002038;NT=label free sample	NT=LTQ Orbitrap;AC=MS:1000449	AC=MS:1001313;NT=Trypsin/P	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	not available	35% NCE	20 ppm	0.5 Da	not available
PXD002556-Sample-7	Homo sapiens 	lung	Epithelial cell	not available	Non-small cell lung cancer	1	cell	run 83	proteomic profiling by mass spectrometry	Ki6326_11.RAW	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2015/09/PXD002556/Ki6326_11.RAW	1	11	AC=MS:1002038;NT=label free sample	NT=LTQ Orbitrap;AC=MS:1000449	AC=MS:1001313;NT=Trypsin/P	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	not available	35% NCE	20 ppm	0.5 Da	not available
PXD002556-Sample-7	Homo sapiens 	lung	Epithelial cell	not available	Non-small cell lung cancer	1	cell	run 84	proteomic profiling by mass spectrometry	Ki6326_12.RAW	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2015/09/PXD002556/Ki6326_12.RAW	1	12	AC=MS:1002038;NT=label free sample	NT=LTQ Orbitrap;AC=MS:1000449	AC=MS:1001313;NT=Trypsin/P	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	not available	35% NCE	20 ppm	0.5 Da	not available
PXD002556-Sample-8	Homo sapiens 	lung	Epithelial cell	not available	Non-small cell lung cancer	1	cell	run 85	proteomic profiling by mass spectrometry	Ki6327_01.RAW	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2015/09/PXD002556/Ki6327_01.RAW	1	1	AC=MS:1002038;NT=label free sample	NT=LTQ Orbitrap;AC=MS:1000449	AC=MS:1001313;NT=Trypsin/P	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	not available	35% NCE	20 ppm	0.5 Da	not available
PXD002556-Sample-8	Homo sapiens 	lung	Epithelial cell	not available	Non-small cell lung cancer	1	cell	run 86	proteomic profiling by mass spectrometry	Ki6327_02.RAW	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2015/09/PXD002556/Ki6327_02.RAW	1	2	AC=MS:1002038;NT=label free sample	NT=LTQ Orbitrap;AC=MS:1000449	AC=MS:1001313;NT=Trypsin/P	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	not available	35% NCE	20 ppm	0.5 Da	not available
PXD002556-Sample-8	Homo sapiens 	lung	Epithelial cell	not available	Non-small cell lung cancer	1	cell	run 87	proteomic profiling by mass spectrometry	Ki6327_03.RAW	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2015/09/PXD002556/Ki6327_03.RAW	1	3	AC=MS:1002038;NT=label free sample	NT=LTQ Orbitrap;AC=MS:1000449	AC=MS:1001313;NT=Trypsin/P	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	not available	35% NCE	20 ppm	0.5 Da	not available
PXD002556-Sample-8	Homo sapiens 	lung	Epithelial cell	not available	Non-small cell lung cancer	1	cell	run 88	proteomic profiling by mass spectrometry	Ki6327_04.RAW	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2015/09/PXD002556/Ki6327_04.RAW	1	4	AC=MS:1002038;NT=label free sample	NT=LTQ Orbitrap;AC=MS:1000449	AC=MS:1001313;NT=Trypsin/P	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	not available	35% NCE	20 ppm	0.5 Da	not available
PXD002556-Sample-8	Homo sapiens 	lung	Epithelial cell	not available	Non-small cell lung cancer	1	cell	run 89	proteomic profiling by mass spectrometry	Ki6327_05.RAW	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2015/09/PXD002556/Ki6327_05.RAW	1	5	AC=MS:1002038;NT=label free sample	NT=LTQ Orbitrap;AC=MS:1000449	AC=MS:1001313;NT=Trypsin/P	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	not available	35% NCE	20 ppm	0.5 Da	not available
PXD002556-Sample-8	Homo sapiens 	lung	Epithelial cell	not available	Non-small cell lung cancer	1	cell	run 90	proteomic profiling by mass spectrometry	Ki6327_06.RAW	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2015/09/PXD002556/Ki6327_06.RAW	1	6	AC=MS:1002038;NT=label free sample	NT=LTQ Orbitrap;AC=MS:1000449	AC=MS:1001313;NT=Trypsin/P	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	not available	35% NCE	20 ppm	0.5 Da	not available
PXD002556-Sample-8	Homo sapiens 	lung	Epithelial cell	not available	Non-small cell lung cancer	1	cell	run 91	proteomic profiling by mass spectrometry	Ki6327_07.RAW	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2015/09/PXD002556/Ki6327_07.RAW	1	7	AC=MS:1002038;NT=label free sample	NT=LTQ Orbitrap;AC=MS:1000449	AC=MS:1001313;NT=Trypsin/P	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	not available	35% NCE	20 ppm	0.5 Da	not available
PXD002556-Sample-8	Homo sapiens 	lung	Epithelial cell	not available	Non-small cell lung cancer	1	cell	run 92	proteomic profiling by mass spectrometry	Ki6327_08.RAW	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2015/09/PXD002556/Ki6327_08.RAW	1	8	AC=MS:1002038;NT=label free sample	NT=LTQ Orbitrap;AC=MS:1000449	AC=MS:1001313;NT=Trypsin/P	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	not available	35% NCE	20 ppm	0.5 Da	not available
PXD002556-Sample-8	Homo sapiens 	lung	Epithelial cell	not available	Non-small cell lung cancer	1	cell	run 93	proteomic profiling by mass spectrometry	Ki6327_09.RAW	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2015/09/PXD002556/Ki6327_09.RAW	1	9	AC=MS:1002038;NT=label free sample	NT=LTQ Orbitrap;AC=MS:1000449	AC=MS:1001313;NT=Trypsin/P	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	not available	35% NCE	20 ppm	0.5 Da	not available
PXD002556-Sample-8	Homo sapiens 	lung	Epithelial cell	not available	Non-small cell lung cancer	1	cell	run 94	proteomic profiling by mass spectrometry	Ki6327_10.RAW	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2015/09/PXD002556/Ki6327_10.RAW	1	10	AC=MS:1002038;NT=label free sample	NT=LTQ Orbitrap;AC=MS:1000449	AC=MS:1001313;NT=Trypsin/P	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	not available	35% NCE	20 ppm	0.5 Da	not available
PXD002556-Sample-8	Homo sapiens 	lung	Epithelial cell	not available	Non-small cell lung cancer	1	cell	run 95	proteomic profiling by mass spectrometry	Ki6327_11.RAW	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2015/09/PXD002556/Ki6327_11.RAW	1	11	AC=MS:1002038;NT=label free sample	NT=LTQ Orbitrap;AC=MS:1000449	AC=MS:1001313;NT=Trypsin/P	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	not available	35% NCE	20 ppm	0.5 Da	not available
PXD002556-Sample-8	Homo sapiens 	lung	Epithelial cell	not available	Non-small cell lung cancer	1	cell	run 96	proteomic profiling by mass spectrometry	Ki6327_12.RAW	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2015/09/PXD002556/Ki6327_12.RAW	1	12	AC=MS:1002038;NT=label free sample	NT=LTQ Orbitrap;AC=MS:1000449	AC=MS:1001313;NT=Trypsin/P	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	not available	35% NCE	20 ppm	0.5 Da	not available
PXD002556-Sample-9	Homo sapiens 	lung	Epithelial cell	not available	Non-small cell lung cancer	1	cell	run 97	proteomic profiling by mass spectrometry	Ki6328_01.RAW	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2015/09/PXD002556/Ki6328_01.RAW	1	1	AC=MS:1002038;NT=label free sample	NT=LTQ Orbitrap;AC=MS:1000449	AC=MS:1001313;NT=Trypsin/P	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	not available	35% NCE	20 ppm	0.5 Da	not available
PXD002556-Sample-9	Homo sapiens 	lung	Epithelial cell	not available	Non-small cell lung cancer	1	cell	run 98	proteomic profiling by mass spectrometry	Ki6328_02.RAW	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2015/09/PXD002556/Ki6328_02.RAW	1	2	AC=MS:1002038;NT=label free sample	NT=LTQ Orbitrap;AC=MS:1000449	AC=MS:1001313;NT=Trypsin/P	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	not available	35% NCE	20 ppm	0.5 Da	not available
PXD002556-Sample-9	Homo sapiens 	lung	Epithelial cell	not available	Non-small cell lung cancer	1	cell	run 99	proteomic profiling by mass spectrometry	Ki6328_03.RAW	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2015/09/PXD002556/Ki6328_03.RAW	1	3	AC=MS:1002038;NT=label free sample	NT=LTQ Orbitrap;AC=MS:1000449	AC=MS:1001313;NT=Trypsin/P	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	not available	35% NCE	20 ppm	0.5 Da	not available
PXD002556-Sample-9	Homo sapiens 	lung	Epithelial cell	not available	Non-small cell lung cancer	1	cell	run 100	proteomic profiling by mass spectrometry	Ki6328_04.RAW	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2015/09/PXD002556/Ki6328_04.RAW	1	4	AC=MS:1002038;NT=label free sample	NT=LTQ Orbitrap;AC=MS:1000449	AC=MS:1001313;NT=Trypsin/P	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	not available	35% NCE	20 ppm	0.5 Da	not available
PXD002556-Sample-9	Homo sapiens 	lung	Epithelial cell	not available	Non-small cell lung cancer	1	cell	run 101	proteomic profiling by mass spectrometry	Ki6328_05.RAW	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2015/09/PXD002556/Ki6328_05.RAW	1	5	AC=MS:1002038;NT=label free sample	NT=LTQ Orbitrap;AC=MS:1000449	AC=MS:1001313;NT=Trypsin/P	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	not available	35% NCE	20 ppm	0.5 Da	not available
PXD002556-Sample-9	Homo sapiens 	lung	Epithelial cell	not available	Non-small cell lung cancer	1	cell	run 102	proteomic profiling by mass spectrometry	Ki6328_06.RAW	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2015/09/PXD002556/Ki6328_06.RAW	1	6	AC=MS:1002038;NT=label free sample	NT=LTQ Orbitrap;AC=MS:1000449	AC=MS:1001313;NT=Trypsin/P	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	not available	35% NCE	20 ppm	0.5 Da	not available
PXD002556-Sample-9	Homo sapiens 	lung	Epithelial cell	not available	Non-small cell lung cancer	1	cell	run 103	proteomic profiling by mass spectrometry	Ki6328_07.RAW	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2015/09/PXD002556/Ki6328_07.RAW	1	7	AC=MS:1002038;NT=label free sample	NT=LTQ Orbitrap;AC=MS:1000449	AC=MS:1001313;NT=Trypsin/P	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	not available	35% NCE	20 ppm	0.5 Da	not available
PXD002556-Sample-9	Homo sapiens 	lung	Epithelial cell	not available	Non-small cell lung cancer	1	cell	run 104	proteomic profiling by mass spectrometry	Ki6328_08.RAW	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2015/09/PXD002556/Ki6328_08.RAW	1	8	AC=MS:1002038;NT=label free sample	NT=LTQ Orbitrap;AC=MS:1000449	AC=MS:1001313;NT=Trypsin/P	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	not available	35% NCE	20 ppm	0.5 Da	not available
PXD002556-Sample-9	Homo sapiens 	lung	Epithelial cell	not available	Non-small cell lung cancer	1	cell	run 105	proteomic profiling by mass spectrometry	Ki6328_09.RAW	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2015/09/PXD002556/Ki6328_09.RAW	1	9	AC=MS:1002038;NT=label free sample	NT=LTQ Orbitrap;AC=MS:1000449	AC=MS:1001313;NT=Trypsin/P	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	not available	35% NCE	20 ppm	0.5 Da	not available
PXD002556-Sample-9	Homo sapiens 	lung	Epithelial cell	not available	Non-small cell lung cancer	1	cell	run 106	proteomic profiling by mass spectrometry	Ki6328_10.RAW	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2015/09/PXD002556/Ki6328_10.RAW	1	10	AC=MS:1002038;NT=label free sample	NT=LTQ Orbitrap;AC=MS:1000449	AC=MS:1001313;NT=Trypsin/P	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	not available	35% NCE	20 ppm	0.5 Da	not available
PXD002556-Sample-9	Homo sapiens 	lung	Epithelial cell	not available	Non-small cell lung cancer	1	cell	run 107	proteomic profiling by mass spectrometry	Ki6328_11.RAW	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2015/09/PXD002556/Ki6328_11.RAW	1	11	AC=MS:1002038;NT=label free sample	NT=LTQ Orbitrap;AC=MS:1000449	AC=MS:1001313;NT=Trypsin/P	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	not available	35% NCE	20 ppm	0.5 Da	not available
PXD002556-Sample-9	Homo sapiens 	lung	Epithelial cell	not available	Non-small cell lung cancer	1	cell	run 108	proteomic profiling by mass spectrometry	Ki6328_12.RAW	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2015/09/PXD002556/Ki6328_12.RAW	1	12	AC=MS:1002038;NT=label free sample	NT=LTQ Orbitrap;AC=MS:1000449	AC=MS:1001313;NT=Trypsin/P	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	not available	35% NCE	20 ppm	0.5 Da	not available
PXD002556-Sample-10	Homo sapiens 	lung	Epithelial cell	not available	Non-small cell lung cancer	1	cell	run 109	proteomic profiling by mass spectrometry	Ki6329_01.RAW	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2015/09/PXD002556/Ki6329_01.RAW	1	1	AC=MS:1002038;NT=label free sample	NT=LTQ Orbitrap;AC=MS:1000449	AC=MS:1001313;NT=Trypsin/P	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	not available	35% NCE	20 ppm	0.5 Da	not available
PXD002556-Sample-10	Homo sapiens 	lung	Epithelial cell	not available	Non-small cell lung cancer	1	cell	run 110	proteomic profiling by mass spectrometry	Ki6329_02.RAW	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2015/09/PXD002556/Ki6329_02.RAW	1	2	AC=MS:1002038;NT=label free sample	NT=LTQ Orbitrap;AC=MS:1000449	AC=MS:1001313;NT=Trypsin/P	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	not available	35% NCE	20 ppm	0.5 Da	not available
PXD002556-Sample-10	Homo sapiens 	lung	Epithelial cell	not available	Non-small cell lung cancer	1	cell	run 111	proteomic profiling by mass spectrometry	Ki6329_03.RAW	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2015/09/PXD002556/Ki6329_03.RAW	1	3	AC=MS:1002038;NT=label free sample	NT=LTQ Orbitrap;AC=MS:1000449	AC=MS:1001313;NT=Trypsin/P	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	not available	35% NCE	20 ppm	0.5 Da	not available
PXD002556-Sample-10	Homo sapiens 	lung	Epithelial cell	not available	Non-small cell lung cancer	1	cell	run 112	proteomic profiling by mass spectrometry	Ki6329_04.RAW	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2015/09/PXD002556/Ki6329_04.RAW	1	4	AC=MS:1002038;NT=label free sample	NT=LTQ Orbitrap;AC=MS:1000449	AC=MS:1001313;NT=Trypsin/P	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	not available	35% NCE	20 ppm	0.5 Da	not available
PXD002556-Sample-10	Homo sapiens 	lung	Epithelial cell	not available	Non-small cell lung cancer	1	cell	run 113	proteomic profiling by mass spectrometry	Ki6329_05.RAW	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2015/09/PXD002556/Ki6329_05.RAW	1	5	AC=MS:1002038;NT=label free sample	NT=LTQ Orbitrap;AC=MS:1000449	AC=MS:1001313;NT=Trypsin/P	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	not available	35% NCE	20 ppm	0.5 Da	not available
PXD002556-Sample-10	Homo sapiens 	lung	Epithelial cell	not available	Non-small cell lung cancer	1	cell	run 114	proteomic profiling by mass spectrometry	Ki6329_06.RAW	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2015/09/PXD002556/Ki6329_06.RAW	1	6	AC=MS:1002038;NT=label free sample	NT=LTQ Orbitrap;AC=MS:1000449	AC=MS:1001313;NT=Trypsin/P	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	not available	35% NCE	20 ppm	0.5 Da	not available
PXD002556-Sample-10	Homo sapiens 	lung	Epithelial cell	not available	Non-small cell lung cancer	1	cell	run 115	proteomic profiling by mass spectrometry	Ki6329_07.RAW	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2015/09/PXD002556/Ki6329_07.RAW	1	7	AC=MS:1002038;NT=label free sample	NT=LTQ Orbitrap;AC=MS:1000449	AC=MS:1001313;NT=Trypsin/P	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	not available	35% NCE	20 ppm	0.5 Da	not available
PXD002556-Sample-10	Homo sapiens 	lung	Epithelial cell	not available	Non-small cell lung cancer	1	cell	run 116	proteomic profiling by mass spectrometry	Ki6329_08.RAW	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2015/09/PXD002556/Ki6329_08.RAW	1	8	AC=MS:1002038;NT=label free sample	NT=LTQ Orbitrap;AC=MS:1000449	AC=MS:1001313;NT=Trypsin/P	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	not available	35% NCE	20 ppm	0.5 Da	not available
PXD002556-Sample-10	Homo sapiens 	lung	Epithelial cell	not available	Non-small cell lung cancer	1	cell	run 117	proteomic profiling by mass spectrometry	Ki6329_09.RAW	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2015/09/PXD002556/Ki6329_09.RAW	1	9	AC=MS:1002038;NT=label free sample	NT=LTQ Orbitrap;AC=MS:1000449	AC=MS:1001313;NT=Trypsin/P	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	not available	35% NCE	20 ppm	0.5 Da	not available
PXD002556-Sample-10	Homo sapiens 	lung	Epithelial cell	not available	Non-small cell lung cancer	1	cell	run 118	proteomic profiling by mass spectrometry	Ki6329_10.RAW	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2015/09/PXD002556/Ki6329_10.RAW	1	10	AC=MS:1002038;NT=label free sample	NT=LTQ Orbitrap;AC=MS:1000449	AC=MS:1001313;NT=Trypsin/P	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	not available	35% NCE	20 ppm	0.5 Da	not available
PXD002556-Sample-10	Homo sapiens 	lung	Epithelial cell	not available	Non-small cell lung cancer	1	cell	run 119	proteomic profiling by mass spectrometry	Ki6329_11.RAW	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2015/09/PXD002556/Ki6329_11.RAW	1	11	AC=MS:1002038;NT=label free sample	NT=LTQ Orbitrap;AC=MS:1000449	AC=MS:1001313;NT=Trypsin/P	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	not available	35% NCE	20 ppm	0.5 Da	not available
PXD002556-Sample-10	Homo sapiens 	lung	Epithelial cell	not available	Non-small cell lung cancer	1	cell	run 120	proteomic profiling by mass spectrometry	Ki6329_12.RAW	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2015/09/PXD002556/Ki6329_12.RAW	1	12	AC=MS:1002038;NT=label free sample	NT=LTQ Orbitrap;AC=MS:1000449	AC=MS:1001313;NT=Trypsin/P	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	not available	35% NCE	20 ppm	0.5 Da	not available
PXD002556-Sample-11	Homo sapiens 	lung	Epithelial cell	not available	Non-small cell lung cancer	1	cell	run 121	proteomic profiling by mass spectrometry	Ki6330_01.RAW	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2015/09/PXD002556/Ki6330_01.RAW	1	1	AC=MS:1002038;NT=label free sample	NT=LTQ Orbitrap;AC=MS:1000449	AC=MS:1001313;NT=Trypsin/P	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	not available	35% NCE	20 ppm	0.5 Da	not available
