source name	characteristics[organism]	characteristics[organism part]	characteristics[age]	characteristics[developmental stage]	characteristics[cell type]	characteristics[sex]	characteristics[disease]	characteristics[biological replicate]	characteristics[individual]	characteristics[enrichment process]	Material Type	assay name	technology type	comment[data file]	comment[file uri]	comment[technical replicate]	comment[fraction identifier]	comment[label]	comment[instrument]	comment[dissociation method]	comment[collision energy]	comment[precursor mass tolerance]	comment[fragment mass tolerance]	factor value[disease]	comment[modification parameters]	comment[modification parameters]	comment[modification parameters]	comment[modification parameters]	comment[modification parameters]	comment[cleavage agent details]	comment[cleavage agent details]
PDC000296-Sample-8	human + mouse	not available	not available	not available	not available	not available	tumor	1	NCI-7	not available	cell lines	run19	proteomic profiling by mass spectrometry	19_CPTAC_NCI7_W_JHUZ_20161111_QEHF.raw	https://d3iwtkuvwz4jtf.cloudfront.net/raw-files/94/120/19_CPTAC_NCI7_W_JHUZ_20161111_QEHF.raw?Expires=1685688607&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=D9-fYrk3VLJnWWeWvok2QKcDJv0nmAw4Wn48Qe7n9h7zTN0uECYI-dRy41lHCPBO9MVkkIH~EdxaCwQJKNSWjkAHbq0M-bL~VRs3pUBfpwxkyu5TGQZXWIWkmbDnUWoTMBI~NOVzwdM~R7oXdNrSpYSvsxm06MZEcyB0TA496vPsWPUjKHTeWbWDiFqXPa7QkrYOcKldN9E5ZSOWc6m6TofvNiiUQGV-HqjJtkeF9MnFlciT4iwSVMpRX-tNw~4DRiiGrvyNfzzqkQLAbjB6344Z8iwotoxOQEOJS5UztiKiufXoRt0a1nfQAxa1GwYlvydjFhiTqtMj6QHGt6Yh0A__	1	19	tmt_130n	NT=Q Exactive HF;AC=MS:1002523	NT=HCD;AC=PRIDE:0000590	32% NCE	20 ppm	0.06 Da	NCI-7	NT=Carbamidomethyl;MT=Fixed;TA=C;AC=UNIMOD:4	NT=TMT6plex;MT=Fixed;TA=K;AC=UNIMOD:737	NT=TMT6plex;MT=Fixed;PP=N-term;AC=UNIMOD:737	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Phospho;MT=Variable;TA=S,T,Y;AC=UNIMOD:21	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251
PDC000296-Sample-9	human + mouse	not available	not available	not available	not available	not available	tumor	1	NCI-7	not available	cell lines	run19	proteomic profiling by mass spectrometry	19_CPTAC_NCI7_W_JHUZ_20161111_QEHF.raw	https://d3iwtkuvwz4jtf.cloudfront.net/raw-files/94/120/19_CPTAC_NCI7_W_JHUZ_20161111_QEHF.raw?Expires=1685688607&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=D9-fYrk3VLJnWWeWvok2QKcDJv0nmAw4Wn48Qe7n9h7zTN0uECYI-dRy41lHCPBO9MVkkIH~EdxaCwQJKNSWjkAHbq0M-bL~VRs3pUBfpwxkyu5TGQZXWIWkmbDnUWoTMBI~NOVzwdM~R7oXdNrSpYSvsxm06MZEcyB0TA496vPsWPUjKHTeWbWDiFqXPa7QkrYOcKldN9E5ZSOWc6m6TofvNiiUQGV-HqjJtkeF9MnFlciT4iwSVMpRX-tNw~4DRiiGrvyNfzzqkQLAbjB6344Z8iwotoxOQEOJS5UztiKiufXoRt0a1nfQAxa1GwYlvydjFhiTqtMj6QHGt6Yh0A__	1	19	tmt_130c	NT=Q Exactive HF;AC=MS:1002523	NT=HCD;AC=PRIDE:0000590	32% NCE	20 ppm	0.06 Da	NCI-7	NT=Carbamidomethyl;MT=Fixed;TA=C;AC=UNIMOD:4	NT=TMT6plex;MT=Fixed;TA=K;AC=UNIMOD:737	NT=TMT6plex;MT=Fixed;PP=N-term;AC=UNIMOD:737	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Phospho;MT=Variable;TA=S,T,Y;AC=UNIMOD:21	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251
PDC000296-Sample-10	human + mouse	not available	not available	not available	not available	not available	tumor	1	NCI-7	not available	cell lines	run19	proteomic profiling by mass spectrometry	19_CPTAC_NCI7_W_JHUZ_20161111_QEHF.raw	https://d3iwtkuvwz4jtf.cloudfront.net/raw-files/94/120/19_CPTAC_NCI7_W_JHUZ_20161111_QEHF.raw?Expires=1685688607&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=D9-fYrk3VLJnWWeWvok2QKcDJv0nmAw4Wn48Qe7n9h7zTN0uECYI-dRy41lHCPBO9MVkkIH~EdxaCwQJKNSWjkAHbq0M-bL~VRs3pUBfpwxkyu5TGQZXWIWkmbDnUWoTMBI~NOVzwdM~R7oXdNrSpYSvsxm06MZEcyB0TA496vPsWPUjKHTeWbWDiFqXPa7QkrYOcKldN9E5ZSOWc6m6TofvNiiUQGV-HqjJtkeF9MnFlciT4iwSVMpRX-tNw~4DRiiGrvyNfzzqkQLAbjB6344Z8iwotoxOQEOJS5UztiKiufXoRt0a1nfQAxa1GwYlvydjFhiTqtMj6QHGt6Yh0A__	1	19	tmt_131	NT=Q Exactive HF;AC=MS:1002523	NT=HCD;AC=PRIDE:0000590	32% NCE	20 ppm	0.06 Da	NCI-7	NT=Carbamidomethyl;MT=Fixed;TA=C;AC=UNIMOD:4	NT=TMT6plex;MT=Fixed;TA=K;AC=UNIMOD:737	NT=TMT6plex;MT=Fixed;PP=N-term;AC=UNIMOD:737	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Phospho;MT=Variable;TA=S,T,Y;AC=UNIMOD:21	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251
PDC000296-Sample-1	human + mouse	not available	not available	not available	not available	not available	tumor	1	NCI-7	not available	cell lines	run20	proteomic profiling by mass spectrometry	20_CPTAC_NCI7_W_JHUZ_20161111_QEHF.raw	https://d3iwtkuvwz4jtf.cloudfront.net/raw-files/94/120/20_CPTAC_NCI7_W_JHUZ_20161111_QEHF.raw?Expires=1685688607&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=YjPowPEZSB-v4lDHQiLT1QeSIi3NL73JOgV8oSi-tcE6tPP~sMbYUVcMWqshqtdCKBMeeUID5SFI9e6Niy8VbEYlnDLMEETP90kCXETQrsOCXg7ycUGv0QFfURIDVBa~7lKFYbaWz7pkgtAKh9oH~f7I5jyNXx4AAacnG6dsr8E2nudFBdn3g2YJN885AOvm-b5O~euaf5LDC85pviRse8bUiCuQO4SwZtAk9-RZ5Bm3vztuHWF3MNu-bt1PfuxR6uU35EAT65mod5z8pJe87bFt5oDTq4jVPt2wcr44ANNHUQKjPx2WR6O~jnZiu9JqVlZ6SxP-OhwTWWeFRUxrMw__	1	20	tmt_126	NT=Q Exactive HF;AC=MS:1002523	NT=HCD;AC=PRIDE:0000590	32% NCE	20 ppm	0.06 Da	NCI-7	NT=Carbamidomethyl;MT=Fixed;TA=C;AC=UNIMOD:4	NT=TMT6plex;MT=Fixed;TA=K;AC=UNIMOD:737	NT=TMT6plex;MT=Fixed;PP=N-term;AC=UNIMOD:737	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Phospho;MT=Variable;TA=S,T,Y;AC=UNIMOD:21	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251
PDC000296-Sample-2	human + mouse	not available	not available	not available	not available	not available	tumor	1	NCI-7	not available	cell lines	run20	proteomic profiling by mass spectrometry	20_CPTAC_NCI7_W_JHUZ_20161111_QEHF.raw	https://d3iwtkuvwz4jtf.cloudfront.net/raw-files/94/120/20_CPTAC_NCI7_W_JHUZ_20161111_QEHF.raw?Expires=1685688607&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=YjPowPEZSB-v4lDHQiLT1QeSIi3NL73JOgV8oSi-tcE6tPP~sMbYUVcMWqshqtdCKBMeeUID5SFI9e6Niy8VbEYlnDLMEETP90kCXETQrsOCXg7ycUGv0QFfURIDVBa~7lKFYbaWz7pkgtAKh9oH~f7I5jyNXx4AAacnG6dsr8E2nudFBdn3g2YJN885AOvm-b5O~euaf5LDC85pviRse8bUiCuQO4SwZtAk9-RZ5Bm3vztuHWF3MNu-bt1PfuxR6uU35EAT65mod5z8pJe87bFt5oDTq4jVPt2wcr44ANNHUQKjPx2WR6O~jnZiu9JqVlZ6SxP-OhwTWWeFRUxrMw__	1	20	tmt_127n	NT=Q Exactive HF;AC=MS:1002523	NT=HCD;AC=PRIDE:0000590	32% NCE	20 ppm	0.06 Da	NCI-7	NT=Carbamidomethyl;MT=Fixed;TA=C;AC=UNIMOD:4	NT=TMT6plex;MT=Fixed;TA=K;AC=UNIMOD:737	NT=TMT6plex;MT=Fixed;PP=N-term;AC=UNIMOD:737	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Phospho;MT=Variable;TA=S,T,Y;AC=UNIMOD:21	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251
PDC000296-Sample-3	human + mouse	not available	not available	not available	not available	not available	tumor	1	NCI-7	not available	cell lines	run20	proteomic profiling by mass spectrometry	20_CPTAC_NCI7_W_JHUZ_20161111_QEHF.raw	https://d3iwtkuvwz4jtf.cloudfront.net/raw-files/94/120/20_CPTAC_NCI7_W_JHUZ_20161111_QEHF.raw?Expires=1685688607&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=YjPowPEZSB-v4lDHQiLT1QeSIi3NL73JOgV8oSi-tcE6tPP~sMbYUVcMWqshqtdCKBMeeUID5SFI9e6Niy8VbEYlnDLMEETP90kCXETQrsOCXg7ycUGv0QFfURIDVBa~7lKFYbaWz7pkgtAKh9oH~f7I5jyNXx4AAacnG6dsr8E2nudFBdn3g2YJN885AOvm-b5O~euaf5LDC85pviRse8bUiCuQO4SwZtAk9-RZ5Bm3vztuHWF3MNu-bt1PfuxR6uU35EAT65mod5z8pJe87bFt5oDTq4jVPt2wcr44ANNHUQKjPx2WR6O~jnZiu9JqVlZ6SxP-OhwTWWeFRUxrMw__	1	20	tmt_127c	NT=Q Exactive HF;AC=MS:1002523	NT=HCD;AC=PRIDE:0000590	32% NCE	20 ppm	0.06 Da	NCI-7	NT=Carbamidomethyl;MT=Fixed;TA=C;AC=UNIMOD:4	NT=TMT6plex;MT=Fixed;TA=K;AC=UNIMOD:737	NT=TMT6plex;MT=Fixed;PP=N-term;AC=UNIMOD:737	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Phospho;MT=Variable;TA=S,T,Y;AC=UNIMOD:21	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251
PDC000296-Sample-4	human + mouse	not available	not available	not available	not available	not available	tumor	1	NCI-7	not available	cell lines	run20	proteomic profiling by mass spectrometry	20_CPTAC_NCI7_W_JHUZ_20161111_QEHF.raw	https://d3iwtkuvwz4jtf.cloudfront.net/raw-files/94/120/20_CPTAC_NCI7_W_JHUZ_20161111_QEHF.raw?Expires=1685688607&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=YjPowPEZSB-v4lDHQiLT1QeSIi3NL73JOgV8oSi-tcE6tPP~sMbYUVcMWqshqtdCKBMeeUID5SFI9e6Niy8VbEYlnDLMEETP90kCXETQrsOCXg7ycUGv0QFfURIDVBa~7lKFYbaWz7pkgtAKh9oH~f7I5jyNXx4AAacnG6dsr8E2nudFBdn3g2YJN885AOvm-b5O~euaf5LDC85pviRse8bUiCuQO4SwZtAk9-RZ5Bm3vztuHWF3MNu-bt1PfuxR6uU35EAT65mod5z8pJe87bFt5oDTq4jVPt2wcr44ANNHUQKjPx2WR6O~jnZiu9JqVlZ6SxP-OhwTWWeFRUxrMw__	1	20	tmt_128n	NT=Q Exactive HF;AC=MS:1002523	NT=HCD;AC=PRIDE:0000590	32% NCE	20 ppm	0.06 Da	NCI-7	NT=Carbamidomethyl;MT=Fixed;TA=C;AC=UNIMOD:4	NT=TMT6plex;MT=Fixed;TA=K;AC=UNIMOD:737	NT=TMT6plex;MT=Fixed;PP=N-term;AC=UNIMOD:737	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Phospho;MT=Variable;TA=S,T,Y;AC=UNIMOD:21	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251
PDC000296-Sample-5	human + mouse	not available	not available	not available	not available	not available	tumor	1	NCI-7	not available	cell lines	run20	proteomic profiling by mass spectrometry	20_CPTAC_NCI7_W_JHUZ_20161111_QEHF.raw	https://d3iwtkuvwz4jtf.cloudfront.net/raw-files/94/120/20_CPTAC_NCI7_W_JHUZ_20161111_QEHF.raw?Expires=1685688607&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=YjPowPEZSB-v4lDHQiLT1QeSIi3NL73JOgV8oSi-tcE6tPP~sMbYUVcMWqshqtdCKBMeeUID5SFI9e6Niy8VbEYlnDLMEETP90kCXETQrsOCXg7ycUGv0QFfURIDVBa~7lKFYbaWz7pkgtAKh9oH~f7I5jyNXx4AAacnG6dsr8E2nudFBdn3g2YJN885AOvm-b5O~euaf5LDC85pviRse8bUiCuQO4SwZtAk9-RZ5Bm3vztuHWF3MNu-bt1PfuxR6uU35EAT65mod5z8pJe87bFt5oDTq4jVPt2wcr44ANNHUQKjPx2WR6O~jnZiu9JqVlZ6SxP-OhwTWWeFRUxrMw__	1	20	tmt_128c	NT=Q Exactive HF;AC=MS:1002523	NT=HCD;AC=PRIDE:0000590	32% NCE	20 ppm	0.06 Da	NCI-7	NT=Carbamidomethyl;MT=Fixed;TA=C;AC=UNIMOD:4	NT=TMT6plex;MT=Fixed;TA=K;AC=UNIMOD:737	NT=TMT6plex;MT=Fixed;PP=N-term;AC=UNIMOD:737	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Phospho;MT=Variable;TA=S,T,Y;AC=UNIMOD:21	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251
PDC000296-Sample-6	human + mouse	not available	not available	not available	not available	not available	tumor	1	NCI-7	not available	cell lines	run20	proteomic profiling by mass spectrometry	20_CPTAC_NCI7_W_JHUZ_20161111_QEHF.raw	https://d3iwtkuvwz4jtf.cloudfront.net/raw-files/94/120/20_CPTAC_NCI7_W_JHUZ_20161111_QEHF.raw?Expires=1685688607&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=YjPowPEZSB-v4lDHQiLT1QeSIi3NL73JOgV8oSi-tcE6tPP~sMbYUVcMWqshqtdCKBMeeUID5SFI9e6Niy8VbEYlnDLMEETP90kCXETQrsOCXg7ycUGv0QFfURIDVBa~7lKFYbaWz7pkgtAKh9oH~f7I5jyNXx4AAacnG6dsr8E2nudFBdn3g2YJN885AOvm-b5O~euaf5LDC85pviRse8bUiCuQO4SwZtAk9-RZ5Bm3vztuHWF3MNu-bt1PfuxR6uU35EAT65mod5z8pJe87bFt5oDTq4jVPt2wcr44ANNHUQKjPx2WR6O~jnZiu9JqVlZ6SxP-OhwTWWeFRUxrMw__	1	20	tmt_129n	NT=Q Exactive HF;AC=MS:1002523	NT=HCD;AC=PRIDE:0000590	32% NCE	20 ppm	0.06 Da	NCI-7	NT=Carbamidomethyl;MT=Fixed;TA=C;AC=UNIMOD:4	NT=TMT6plex;MT=Fixed;TA=K;AC=UNIMOD:737	NT=TMT6plex;MT=Fixed;PP=N-term;AC=UNIMOD:737	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Phospho;MT=Variable;TA=S,T,Y;AC=UNIMOD:21	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251
PDC000296-Sample-7	human + mouse	not available	not available	not available	not available	not available	tumor	1	NCI-7	not available	cell lines	run20	proteomic profiling by mass spectrometry	20_CPTAC_NCI7_W_JHUZ_20161111_QEHF.raw	https://d3iwtkuvwz4jtf.cloudfront.net/raw-files/94/120/20_CPTAC_NCI7_W_JHUZ_20161111_QEHF.raw?Expires=1685688607&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=YjPowPEZSB-v4lDHQiLT1QeSIi3NL73JOgV8oSi-tcE6tPP~sMbYUVcMWqshqtdCKBMeeUID5SFI9e6Niy8VbEYlnDLMEETP90kCXETQrsOCXg7ycUGv0QFfURIDVBa~7lKFYbaWz7pkgtAKh9oH~f7I5jyNXx4AAacnG6dsr8E2nudFBdn3g2YJN885AOvm-b5O~euaf5LDC85pviRse8bUiCuQO4SwZtAk9-RZ5Bm3vztuHWF3MNu-bt1PfuxR6uU35EAT65mod5z8pJe87bFt5oDTq4jVPt2wcr44ANNHUQKjPx2WR6O~jnZiu9JqVlZ6SxP-OhwTWWeFRUxrMw__	1	20	tmt_129c	NT=Q Exactive HF;AC=MS:1002523	NT=HCD;AC=PRIDE:0000590	32% NCE	20 ppm	0.06 Da	NCI-7	NT=Carbamidomethyl;MT=Fixed;TA=C;AC=UNIMOD:4	NT=TMT6plex;MT=Fixed;TA=K;AC=UNIMOD:737	NT=TMT6plex;MT=Fixed;PP=N-term;AC=UNIMOD:737	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Phospho;MT=Variable;TA=S,T,Y;AC=UNIMOD:21	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251
PDC000296-Sample-8	human + mouse	not available	not available	not available	not available	not available	tumor	1	NCI-7	not available	cell lines	run20	proteomic profiling by mass spectrometry	20_CPTAC_NCI7_W_JHUZ_20161111_QEHF.raw	https://d3iwtkuvwz4jtf.cloudfront.net/raw-files/94/120/20_CPTAC_NCI7_W_JHUZ_20161111_QEHF.raw?Expires=1685688607&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=YjPowPEZSB-v4lDHQiLT1QeSIi3NL73JOgV8oSi-tcE6tPP~sMbYUVcMWqshqtdCKBMeeUID5SFI9e6Niy8VbEYlnDLMEETP90kCXETQrsOCXg7ycUGv0QFfURIDVBa~7lKFYbaWz7pkgtAKh9oH~f7I5jyNXx4AAacnG6dsr8E2nudFBdn3g2YJN885AOvm-b5O~euaf5LDC85pviRse8bUiCuQO4SwZtAk9-RZ5Bm3vztuHWF3MNu-bt1PfuxR6uU35EAT65mod5z8pJe87bFt5oDTq4jVPt2wcr44ANNHUQKjPx2WR6O~jnZiu9JqVlZ6SxP-OhwTWWeFRUxrMw__	1	20	tmt_130n	NT=Q Exactive HF;AC=MS:1002523	NT=HCD;AC=PRIDE:0000590	32% NCE	20 ppm	0.06 Da	NCI-7	NT=Carbamidomethyl;MT=Fixed;TA=C;AC=UNIMOD:4	NT=TMT6plex;MT=Fixed;TA=K;AC=UNIMOD:737	NT=TMT6plex;MT=Fixed;PP=N-term;AC=UNIMOD:737	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Phospho;MT=Variable;TA=S,T,Y;AC=UNIMOD:21	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251
PDC000296-Sample-9	human + mouse	not available	not available	not available	not available	not available	tumor	1	NCI-7	not available	cell lines	run20	proteomic profiling by mass spectrometry	20_CPTAC_NCI7_W_JHUZ_20161111_QEHF.raw	https://d3iwtkuvwz4jtf.cloudfront.net/raw-files/94/120/20_CPTAC_NCI7_W_JHUZ_20161111_QEHF.raw?Expires=1685688607&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=YjPowPEZSB-v4lDHQiLT1QeSIi3NL73JOgV8oSi-tcE6tPP~sMbYUVcMWqshqtdCKBMeeUID5SFI9e6Niy8VbEYlnDLMEETP90kCXETQrsOCXg7ycUGv0QFfURIDVBa~7lKFYbaWz7pkgtAKh9oH~f7I5jyNXx4AAacnG6dsr8E2nudFBdn3g2YJN885AOvm-b5O~euaf5LDC85pviRse8bUiCuQO4SwZtAk9-RZ5Bm3vztuHWF3MNu-bt1PfuxR6uU35EAT65mod5z8pJe87bFt5oDTq4jVPt2wcr44ANNHUQKjPx2WR6O~jnZiu9JqVlZ6SxP-OhwTWWeFRUxrMw__	1	20	tmt_130c	NT=Q Exactive HF;AC=MS:1002523	NT=HCD;AC=PRIDE:0000590	32% NCE	20 ppm	0.06 Da	NCI-7	NT=Carbamidomethyl;MT=Fixed;TA=C;AC=UNIMOD:4	NT=TMT6plex;MT=Fixed;TA=K;AC=UNIMOD:737	NT=TMT6plex;MT=Fixed;PP=N-term;AC=UNIMOD:737	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Phospho;MT=Variable;TA=S,T,Y;AC=UNIMOD:21	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251
PDC000296-Sample-10	human + mouse	not available	not available	not available	not available	not available	tumor	1	NCI-7	not available	cell lines	run20	proteomic profiling by mass spectrometry	20_CPTAC_NCI7_W_JHUZ_20161111_QEHF.raw	https://d3iwtkuvwz4jtf.cloudfront.net/raw-files/94/120/20_CPTAC_NCI7_W_JHUZ_20161111_QEHF.raw?Expires=1685688607&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=YjPowPEZSB-v4lDHQiLT1QeSIi3NL73JOgV8oSi-tcE6tPP~sMbYUVcMWqshqtdCKBMeeUID5SFI9e6Niy8VbEYlnDLMEETP90kCXETQrsOCXg7ycUGv0QFfURIDVBa~7lKFYbaWz7pkgtAKh9oH~f7I5jyNXx4AAacnG6dsr8E2nudFBdn3g2YJN885AOvm-b5O~euaf5LDC85pviRse8bUiCuQO4SwZtAk9-RZ5Bm3vztuHWF3MNu-bt1PfuxR6uU35EAT65mod5z8pJe87bFt5oDTq4jVPt2wcr44ANNHUQKjPx2WR6O~jnZiu9JqVlZ6SxP-OhwTWWeFRUxrMw__	1	20	tmt_131	NT=Q Exactive HF;AC=MS:1002523	NT=HCD;AC=PRIDE:0000590	32% NCE	20 ppm	0.06 Da	NCI-7	NT=Carbamidomethyl;MT=Fixed;TA=C;AC=UNIMOD:4	NT=TMT6plex;MT=Fixed;TA=K;AC=UNIMOD:737	NT=TMT6plex;MT=Fixed;PP=N-term;AC=UNIMOD:737	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Phospho;MT=Variable;TA=S,T,Y;AC=UNIMOD:21	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251
PDC000296-Sample-1	human + mouse	not available	not available	not available	not available	not available	tumor	1	NCI-7	not available	cell lines	run21	proteomic profiling by mass spectrometry	21_CPTAC_NCI7_W_JHUZ_20161111_QEHF.raw	https://d3iwtkuvwz4jtf.cloudfront.net/raw-files/94/120/21_CPTAC_NCI7_W_JHUZ_20161111_QEHF.raw?Expires=1685688607&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=MeKpq8-lxQuiQT5a1rUsMbsVWzJdQVOCBfkITy6XkvnkgfD6NXa4QaTKULn6eDghUvOgghSXkdFAPCA-R4ZtnQ5Y-9YWp3tlSUjBxjq4~1A3XSeNMJBZWGcDKZjLq5vrvM8N9V06X~aGBdTCali1S6on-hdZd9M6BSD6FnNmn5hVDExccl1hqy2yNockoX37o3ILHFlylukMptiGgqYCLRFci0VSmPBduHE~BW1FPDH7G94MYx7vwqXavYBMuFtT3jr678KitlrJB28Z5lxDB5VC8RZx3k7D0vpqClVoJsXd03hWISMtmWQUX9fl6kv8y7j-TYejj3wMpbHT7HHCeQ__	1	21	tmt_126	NT=Q Exactive HF;AC=MS:1002523	NT=HCD;AC=PRIDE:0000590	32% NCE	20 ppm	0.06 Da	NCI-7	NT=Carbamidomethyl;MT=Fixed;TA=C;AC=UNIMOD:4	NT=TMT6plex;MT=Fixed;TA=K;AC=UNIMOD:737	NT=TMT6plex;MT=Fixed;PP=N-term;AC=UNIMOD:737	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Phospho;MT=Variable;TA=S,T,Y;AC=UNIMOD:21	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251
PDC000296-Sample-2	human + mouse	not available	not available	not available	not available	not available	tumor	1	NCI-7	not available	cell lines	run21	proteomic profiling by mass spectrometry	21_CPTAC_NCI7_W_JHUZ_20161111_QEHF.raw	https://d3iwtkuvwz4jtf.cloudfront.net/raw-files/94/120/21_CPTAC_NCI7_W_JHUZ_20161111_QEHF.raw?Expires=1685688607&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=MeKpq8-lxQuiQT5a1rUsMbsVWzJdQVOCBfkITy6XkvnkgfD6NXa4QaTKULn6eDghUvOgghSXkdFAPCA-R4ZtnQ5Y-9YWp3tlSUjBxjq4~1A3XSeNMJBZWGcDKZjLq5vrvM8N9V06X~aGBdTCali1S6on-hdZd9M6BSD6FnNmn5hVDExccl1hqy2yNockoX37o3ILHFlylukMptiGgqYCLRFci0VSmPBduHE~BW1FPDH7G94MYx7vwqXavYBMuFtT3jr678KitlrJB28Z5lxDB5VC8RZx3k7D0vpqClVoJsXd03hWISMtmWQUX9fl6kv8y7j-TYejj3wMpbHT7HHCeQ__	1	21	tmt_127n	NT=Q Exactive HF;AC=MS:1002523	NT=HCD;AC=PRIDE:0000590	32% NCE	20 ppm	0.06 Da	NCI-7	NT=Carbamidomethyl;MT=Fixed;TA=C;AC=UNIMOD:4	NT=TMT6plex;MT=Fixed;TA=K;AC=UNIMOD:737	NT=TMT6plex;MT=Fixed;PP=N-term;AC=UNIMOD:737	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Phospho;MT=Variable;TA=S,T,Y;AC=UNIMOD:21	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251
PDC000296-Sample-3	human + mouse	not available	not available	not available	not available	not available	tumor	1	NCI-7	not available	cell lines	run21	proteomic profiling by mass spectrometry	21_CPTAC_NCI7_W_JHUZ_20161111_QEHF.raw	https://d3iwtkuvwz4jtf.cloudfront.net/raw-files/94/120/21_CPTAC_NCI7_W_JHUZ_20161111_QEHF.raw?Expires=1685688607&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=MeKpq8-lxQuiQT5a1rUsMbsVWzJdQVOCBfkITy6XkvnkgfD6NXa4QaTKULn6eDghUvOgghSXkdFAPCA-R4ZtnQ5Y-9YWp3tlSUjBxjq4~1A3XSeNMJBZWGcDKZjLq5vrvM8N9V06X~aGBdTCali1S6on-hdZd9M6BSD6FnNmn5hVDExccl1hqy2yNockoX37o3ILHFlylukMptiGgqYCLRFci0VSmPBduHE~BW1FPDH7G94MYx7vwqXavYBMuFtT3jr678KitlrJB28Z5lxDB5VC8RZx3k7D0vpqClVoJsXd03hWISMtmWQUX9fl6kv8y7j-TYejj3wMpbHT7HHCeQ__	1	21	tmt_127c	NT=Q Exactive HF;AC=MS:1002523	NT=HCD;AC=PRIDE:0000590	32% NCE	20 ppm	0.06 Da	NCI-7	NT=Carbamidomethyl;MT=Fixed;TA=C;AC=UNIMOD:4	NT=TMT6plex;MT=Fixed;TA=K;AC=UNIMOD:737	NT=TMT6plex;MT=Fixed;PP=N-term;AC=UNIMOD:737	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Phospho;MT=Variable;TA=S,T,Y;AC=UNIMOD:21	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251
