source name	characteristics[organism]	characteristics[organism part]	characteristics[age]	characteristics[developmental stage]	characteristics[cell type]	characteristics[sex]	characteristics[disease]	characteristics[biological replicate]	characteristics[individual]	characteristics[enrichment process]	Material Type	assay name	technology type	comment[data file]	comment[file uri]	comment[technical replicate]	comment[fraction identifier]	comment[label]	comment[instrument]	comment[dissociation method]	comment[collision energy]	comment[precursor mass tolerance]	comment[fragment mass tolerance]	factor value[disease]	comment[modification parameters]	comment[modification parameters]	comment[modification parameters]	comment[modification parameters]	comment[modification parameters]	comment[cleavage agent details]	comment[cleavage agent details]
PDC000295-Sample-3	human + mouse	not available	not available	not available	not available	not available	tumor	1	NCI-7	not available	cell lines	run20	proteomic profiling by mass spectrometry	20_CPTAC_TMTS1_NCI7_W_JHUZ_20170502_LUMOS.raw	https://d3iwtkuvwz4jtf.cloudfront.net/raw-files/94/118/20_CPTAC_TMTS1_NCI7_W_JHUZ_20170502_LUMOS.raw?Expires=1685691190&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=WVPTEBcEMR0~H4n8oMzGMpoDR~0s0nJ~XNUEEh-kgGsFyfreJEMTLkP~ixep3OpRD4UXUQyjbjL~xc5oQ5mGnTKWeqBLBk0hRwly4OvHq0jCnOTaa1llir3DEEicUCgAcrQ9t~l497DdBR2X-nE6gdTyooND0mPAWlCzsTEj0mL7k-HSAhGIPIh5zvq0HNV7XQIHtX-osqv-yDMON8~IbNoVACnkcU4wQiwGNtVmuV5BYSr3AVezVF19JYBU60XN0nED41EN1jcWqsqTWUyYyxl-p2ua8h5-bYzG9CVDGuwTJvnqhM~nWsV5TBhmAJHh6yXuQefqronGo~hO1NokPw__	1	20	tmt_127c	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=HCD;AC=PRIDE:0000590	37% NCE	20 ppm	0.06 Da	NCI-7	NT=Carbamidomethyl;MT=Fixed;TA=C;AC=UNIMOD:4	NT=TMT6plex;MT=Fixed;TA=K;AC=UNIMOD:737	NT=TMT6plex;MT=Fixed;PP=N-term;AC=UNIMOD:737	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Phospho;MT=Variable;TA=S,T,Y;AC=UNIMOD:21	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251
PDC000295-Sample-4	human + mouse	not available	not available	not available	not available	not available	tumor	1	NCI-7	not available	cell lines	run20	proteomic profiling by mass spectrometry	20_CPTAC_TMTS1_NCI7_W_JHUZ_20170502_LUMOS.raw	https://d3iwtkuvwz4jtf.cloudfront.net/raw-files/94/118/20_CPTAC_TMTS1_NCI7_W_JHUZ_20170502_LUMOS.raw?Expires=1685691190&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=WVPTEBcEMR0~H4n8oMzGMpoDR~0s0nJ~XNUEEh-kgGsFyfreJEMTLkP~ixep3OpRD4UXUQyjbjL~xc5oQ5mGnTKWeqBLBk0hRwly4OvHq0jCnOTaa1llir3DEEicUCgAcrQ9t~l497DdBR2X-nE6gdTyooND0mPAWlCzsTEj0mL7k-HSAhGIPIh5zvq0HNV7XQIHtX-osqv-yDMON8~IbNoVACnkcU4wQiwGNtVmuV5BYSr3AVezVF19JYBU60XN0nED41EN1jcWqsqTWUyYyxl-p2ua8h5-bYzG9CVDGuwTJvnqhM~nWsV5TBhmAJHh6yXuQefqronGo~hO1NokPw__	1	20	tmt_128n	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=HCD;AC=PRIDE:0000590	37% NCE	20 ppm	0.06 Da	NCI-7	NT=Carbamidomethyl;MT=Fixed;TA=C;AC=UNIMOD:4	NT=TMT6plex;MT=Fixed;TA=K;AC=UNIMOD:737	NT=TMT6plex;MT=Fixed;PP=N-term;AC=UNIMOD:737	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Phospho;MT=Variable;TA=S,T,Y;AC=UNIMOD:21	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251
PDC000295-Sample-5	human + mouse	not available	not available	not available	not available	not available	tumor	1	NCI-7	not available	cell lines	run20	proteomic profiling by mass spectrometry	20_CPTAC_TMTS1_NCI7_W_JHUZ_20170502_LUMOS.raw	https://d3iwtkuvwz4jtf.cloudfront.net/raw-files/94/118/20_CPTAC_TMTS1_NCI7_W_JHUZ_20170502_LUMOS.raw?Expires=1685691190&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=WVPTEBcEMR0~H4n8oMzGMpoDR~0s0nJ~XNUEEh-kgGsFyfreJEMTLkP~ixep3OpRD4UXUQyjbjL~xc5oQ5mGnTKWeqBLBk0hRwly4OvHq0jCnOTaa1llir3DEEicUCgAcrQ9t~l497DdBR2X-nE6gdTyooND0mPAWlCzsTEj0mL7k-HSAhGIPIh5zvq0HNV7XQIHtX-osqv-yDMON8~IbNoVACnkcU4wQiwGNtVmuV5BYSr3AVezVF19JYBU60XN0nED41EN1jcWqsqTWUyYyxl-p2ua8h5-bYzG9CVDGuwTJvnqhM~nWsV5TBhmAJHh6yXuQefqronGo~hO1NokPw__	1	20	tmt_128c	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=HCD;AC=PRIDE:0000590	37% NCE	20 ppm	0.06 Da	NCI-7	NT=Carbamidomethyl;MT=Fixed;TA=C;AC=UNIMOD:4	NT=TMT6plex;MT=Fixed;TA=K;AC=UNIMOD:737	NT=TMT6plex;MT=Fixed;PP=N-term;AC=UNIMOD:737	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Phospho;MT=Variable;TA=S,T,Y;AC=UNIMOD:21	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251
PDC000295-Sample-6	human + mouse	not available	not available	not available	not available	not available	tumor	1	NCI-7	not available	cell lines	run20	proteomic profiling by mass spectrometry	20_CPTAC_TMTS1_NCI7_W_JHUZ_20170502_LUMOS.raw	https://d3iwtkuvwz4jtf.cloudfront.net/raw-files/94/118/20_CPTAC_TMTS1_NCI7_W_JHUZ_20170502_LUMOS.raw?Expires=1685691190&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=WVPTEBcEMR0~H4n8oMzGMpoDR~0s0nJ~XNUEEh-kgGsFyfreJEMTLkP~ixep3OpRD4UXUQyjbjL~xc5oQ5mGnTKWeqBLBk0hRwly4OvHq0jCnOTaa1llir3DEEicUCgAcrQ9t~l497DdBR2X-nE6gdTyooND0mPAWlCzsTEj0mL7k-HSAhGIPIh5zvq0HNV7XQIHtX-osqv-yDMON8~IbNoVACnkcU4wQiwGNtVmuV5BYSr3AVezVF19JYBU60XN0nED41EN1jcWqsqTWUyYyxl-p2ua8h5-bYzG9CVDGuwTJvnqhM~nWsV5TBhmAJHh6yXuQefqronGo~hO1NokPw__	1	20	tmt_129n	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=HCD;AC=PRIDE:0000590	37% NCE	20 ppm	0.06 Da	NCI-7	NT=Carbamidomethyl;MT=Fixed;TA=C;AC=UNIMOD:4	NT=TMT6plex;MT=Fixed;TA=K;AC=UNIMOD:737	NT=TMT6plex;MT=Fixed;PP=N-term;AC=UNIMOD:737	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Phospho;MT=Variable;TA=S,T,Y;AC=UNIMOD:21	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251
PDC000295-Sample-7	human + mouse	not available	not available	not available	not available	not available	tumor	1	NCI-7	not available	cell lines	run20	proteomic profiling by mass spectrometry	20_CPTAC_TMTS1_NCI7_W_JHUZ_20170502_LUMOS.raw	https://d3iwtkuvwz4jtf.cloudfront.net/raw-files/94/118/20_CPTAC_TMTS1_NCI7_W_JHUZ_20170502_LUMOS.raw?Expires=1685691190&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=WVPTEBcEMR0~H4n8oMzGMpoDR~0s0nJ~XNUEEh-kgGsFyfreJEMTLkP~ixep3OpRD4UXUQyjbjL~xc5oQ5mGnTKWeqBLBk0hRwly4OvHq0jCnOTaa1llir3DEEicUCgAcrQ9t~l497DdBR2X-nE6gdTyooND0mPAWlCzsTEj0mL7k-HSAhGIPIh5zvq0HNV7XQIHtX-osqv-yDMON8~IbNoVACnkcU4wQiwGNtVmuV5BYSr3AVezVF19JYBU60XN0nED41EN1jcWqsqTWUyYyxl-p2ua8h5-bYzG9CVDGuwTJvnqhM~nWsV5TBhmAJHh6yXuQefqronGo~hO1NokPw__	1	20	tmt_129c	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=HCD;AC=PRIDE:0000590	37% NCE	20 ppm	0.06 Da	NCI-7	NT=Carbamidomethyl;MT=Fixed;TA=C;AC=UNIMOD:4	NT=TMT6plex;MT=Fixed;TA=K;AC=UNIMOD:737	NT=TMT6plex;MT=Fixed;PP=N-term;AC=UNIMOD:737	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Phospho;MT=Variable;TA=S,T,Y;AC=UNIMOD:21	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251
PDC000295-Sample-8	human + mouse	not available	not available	not available	not available	not available	tumor	1	NCI-7	not available	cell lines	run20	proteomic profiling by mass spectrometry	20_CPTAC_TMTS1_NCI7_W_JHUZ_20170502_LUMOS.raw	https://d3iwtkuvwz4jtf.cloudfront.net/raw-files/94/118/20_CPTAC_TMTS1_NCI7_W_JHUZ_20170502_LUMOS.raw?Expires=1685691190&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=WVPTEBcEMR0~H4n8oMzGMpoDR~0s0nJ~XNUEEh-kgGsFyfreJEMTLkP~ixep3OpRD4UXUQyjbjL~xc5oQ5mGnTKWeqBLBk0hRwly4OvHq0jCnOTaa1llir3DEEicUCgAcrQ9t~l497DdBR2X-nE6gdTyooND0mPAWlCzsTEj0mL7k-HSAhGIPIh5zvq0HNV7XQIHtX-osqv-yDMON8~IbNoVACnkcU4wQiwGNtVmuV5BYSr3AVezVF19JYBU60XN0nED41EN1jcWqsqTWUyYyxl-p2ua8h5-bYzG9CVDGuwTJvnqhM~nWsV5TBhmAJHh6yXuQefqronGo~hO1NokPw__	1	20	tmt_130n	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=HCD;AC=PRIDE:0000590	37% NCE	20 ppm	0.06 Da	NCI-7	NT=Carbamidomethyl;MT=Fixed;TA=C;AC=UNIMOD:4	NT=TMT6plex;MT=Fixed;TA=K;AC=UNIMOD:737	NT=TMT6plex;MT=Fixed;PP=N-term;AC=UNIMOD:737	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Phospho;MT=Variable;TA=S,T,Y;AC=UNIMOD:21	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251
PDC000295-Sample-9	human + mouse	not available	not available	not available	not available	not available	tumor	1	NCI-7	not available	cell lines	run20	proteomic profiling by mass spectrometry	20_CPTAC_TMTS1_NCI7_W_JHUZ_20170502_LUMOS.raw	https://d3iwtkuvwz4jtf.cloudfront.net/raw-files/94/118/20_CPTAC_TMTS1_NCI7_W_JHUZ_20170502_LUMOS.raw?Expires=1685691190&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=WVPTEBcEMR0~H4n8oMzGMpoDR~0s0nJ~XNUEEh-kgGsFyfreJEMTLkP~ixep3OpRD4UXUQyjbjL~xc5oQ5mGnTKWeqBLBk0hRwly4OvHq0jCnOTaa1llir3DEEicUCgAcrQ9t~l497DdBR2X-nE6gdTyooND0mPAWlCzsTEj0mL7k-HSAhGIPIh5zvq0HNV7XQIHtX-osqv-yDMON8~IbNoVACnkcU4wQiwGNtVmuV5BYSr3AVezVF19JYBU60XN0nED41EN1jcWqsqTWUyYyxl-p2ua8h5-bYzG9CVDGuwTJvnqhM~nWsV5TBhmAJHh6yXuQefqronGo~hO1NokPw__	1	20	tmt_130c	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=HCD;AC=PRIDE:0000590	37% NCE	20 ppm	0.06 Da	NCI-7	NT=Carbamidomethyl;MT=Fixed;TA=C;AC=UNIMOD:4	NT=TMT6plex;MT=Fixed;TA=K;AC=UNIMOD:737	NT=TMT6plex;MT=Fixed;PP=N-term;AC=UNIMOD:737	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Phospho;MT=Variable;TA=S,T,Y;AC=UNIMOD:21	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251
PDC000295-Sample-10	human + mouse	not available	not available	not available	not available	not available	tumor	1	NCI-7	not available	cell lines	run20	proteomic profiling by mass spectrometry	20_CPTAC_TMTS1_NCI7_W_JHUZ_20170502_LUMOS.raw	https://d3iwtkuvwz4jtf.cloudfront.net/raw-files/94/118/20_CPTAC_TMTS1_NCI7_W_JHUZ_20170502_LUMOS.raw?Expires=1685691190&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=WVPTEBcEMR0~H4n8oMzGMpoDR~0s0nJ~XNUEEh-kgGsFyfreJEMTLkP~ixep3OpRD4UXUQyjbjL~xc5oQ5mGnTKWeqBLBk0hRwly4OvHq0jCnOTaa1llir3DEEicUCgAcrQ9t~l497DdBR2X-nE6gdTyooND0mPAWlCzsTEj0mL7k-HSAhGIPIh5zvq0HNV7XQIHtX-osqv-yDMON8~IbNoVACnkcU4wQiwGNtVmuV5BYSr3AVezVF19JYBU60XN0nED41EN1jcWqsqTWUyYyxl-p2ua8h5-bYzG9CVDGuwTJvnqhM~nWsV5TBhmAJHh6yXuQefqronGo~hO1NokPw__	1	20	tmt_131	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=HCD;AC=PRIDE:0000590	37% NCE	20 ppm	0.06 Da	NCI-7	NT=Carbamidomethyl;MT=Fixed;TA=C;AC=UNIMOD:4	NT=TMT6plex;MT=Fixed;TA=K;AC=UNIMOD:737	NT=TMT6plex;MT=Fixed;PP=N-term;AC=UNIMOD:737	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Phospho;MT=Variable;TA=S,T,Y;AC=UNIMOD:21	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251
PDC000295-Sample-1	human + mouse	not available	not available	not available	not available	not available	tumor	1	NCI-7	not available	cell lines	run21	proteomic profiling by mass spectrometry	21_CPTAC_TMTS1_NCI7_W_JHUZ_20170502_LUMOS.raw	https://d3iwtkuvwz4jtf.cloudfront.net/raw-files/94/118/21_CPTAC_TMTS1_NCI7_W_JHUZ_20170502_LUMOS.raw?Expires=1685691190&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=hbd0f3fUqbHi32dXnADYvghuKd9OoPJd7f-agnw3bEXP7OLruN3HHJ7rtLhZ4p--oWGMP~NrVj22vBllRSUmjMDjvPmvEAKDwu-Mk7pZN9yoLT08fDv6wipv0cYC561JTs4ukphKc-BErb8CjKL7PZST2mdeSl7XY4u-aBq4xaynCZcinFzPeJ~zX~q54MWFif0U-yE0tKpB4ccCdDdXFMemIS0NnrEJOT8YldS5j923EoBNttewQW4UiQ9eFs-UXCgCh86plW1jqz4I2LVYeivQNGGX4qIj7DW4HfNQlNCMx2vATN-Nmo4iZv18yTzi1UA89ooVaJkB8uP8DikeiA__	1	21	tmt_126	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=HCD;AC=PRIDE:0000590	37% NCE	20 ppm	0.06 Da	NCI-7	NT=Carbamidomethyl;MT=Fixed;TA=C;AC=UNIMOD:4	NT=TMT6plex;MT=Fixed;TA=K;AC=UNIMOD:737	NT=TMT6plex;MT=Fixed;PP=N-term;AC=UNIMOD:737	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Phospho;MT=Variable;TA=S,T,Y;AC=UNIMOD:21	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251
PDC000295-Sample-2	human + mouse	not available	not available	not available	not available	not available	tumor	1	NCI-7	not available	cell lines	run21	proteomic profiling by mass spectrometry	21_CPTAC_TMTS1_NCI7_W_JHUZ_20170502_LUMOS.raw	https://d3iwtkuvwz4jtf.cloudfront.net/raw-files/94/118/21_CPTAC_TMTS1_NCI7_W_JHUZ_20170502_LUMOS.raw?Expires=1685691190&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=hbd0f3fUqbHi32dXnADYvghuKd9OoPJd7f-agnw3bEXP7OLruN3HHJ7rtLhZ4p--oWGMP~NrVj22vBllRSUmjMDjvPmvEAKDwu-Mk7pZN9yoLT08fDv6wipv0cYC561JTs4ukphKc-BErb8CjKL7PZST2mdeSl7XY4u-aBq4xaynCZcinFzPeJ~zX~q54MWFif0U-yE0tKpB4ccCdDdXFMemIS0NnrEJOT8YldS5j923EoBNttewQW4UiQ9eFs-UXCgCh86plW1jqz4I2LVYeivQNGGX4qIj7DW4HfNQlNCMx2vATN-Nmo4iZv18yTzi1UA89ooVaJkB8uP8DikeiA__	1	21	tmt_127n	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=HCD;AC=PRIDE:0000590	37% NCE	20 ppm	0.06 Da	NCI-7	NT=Carbamidomethyl;MT=Fixed;TA=C;AC=UNIMOD:4	NT=TMT6plex;MT=Fixed;TA=K;AC=UNIMOD:737	NT=TMT6plex;MT=Fixed;PP=N-term;AC=UNIMOD:737	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Phospho;MT=Variable;TA=S,T,Y;AC=UNIMOD:21	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251
PDC000295-Sample-3	human + mouse	not available	not available	not available	not available	not available	tumor	1	NCI-7	not available	cell lines	run21	proteomic profiling by mass spectrometry	21_CPTAC_TMTS1_NCI7_W_JHUZ_20170502_LUMOS.raw	https://d3iwtkuvwz4jtf.cloudfront.net/raw-files/94/118/21_CPTAC_TMTS1_NCI7_W_JHUZ_20170502_LUMOS.raw?Expires=1685691190&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=hbd0f3fUqbHi32dXnADYvghuKd9OoPJd7f-agnw3bEXP7OLruN3HHJ7rtLhZ4p--oWGMP~NrVj22vBllRSUmjMDjvPmvEAKDwu-Mk7pZN9yoLT08fDv6wipv0cYC561JTs4ukphKc-BErb8CjKL7PZST2mdeSl7XY4u-aBq4xaynCZcinFzPeJ~zX~q54MWFif0U-yE0tKpB4ccCdDdXFMemIS0NnrEJOT8YldS5j923EoBNttewQW4UiQ9eFs-UXCgCh86plW1jqz4I2LVYeivQNGGX4qIj7DW4HfNQlNCMx2vATN-Nmo4iZv18yTzi1UA89ooVaJkB8uP8DikeiA__	1	21	tmt_127c	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=HCD;AC=PRIDE:0000590	37% NCE	20 ppm	0.06 Da	NCI-7	NT=Carbamidomethyl;MT=Fixed;TA=C;AC=UNIMOD:4	NT=TMT6plex;MT=Fixed;TA=K;AC=UNIMOD:737	NT=TMT6plex;MT=Fixed;PP=N-term;AC=UNIMOD:737	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Phospho;MT=Variable;TA=S,T,Y;AC=UNIMOD:21	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251
PDC000295-Sample-4	human + mouse	not available	not available	not available	not available	not available	tumor	1	NCI-7	not available	cell lines	run21	proteomic profiling by mass spectrometry	21_CPTAC_TMTS1_NCI7_W_JHUZ_20170502_LUMOS.raw	https://d3iwtkuvwz4jtf.cloudfront.net/raw-files/94/118/21_CPTAC_TMTS1_NCI7_W_JHUZ_20170502_LUMOS.raw?Expires=1685691190&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=hbd0f3fUqbHi32dXnADYvghuKd9OoPJd7f-agnw3bEXP7OLruN3HHJ7rtLhZ4p--oWGMP~NrVj22vBllRSUmjMDjvPmvEAKDwu-Mk7pZN9yoLT08fDv6wipv0cYC561JTs4ukphKc-BErb8CjKL7PZST2mdeSl7XY4u-aBq4xaynCZcinFzPeJ~zX~q54MWFif0U-yE0tKpB4ccCdDdXFMemIS0NnrEJOT8YldS5j923EoBNttewQW4UiQ9eFs-UXCgCh86plW1jqz4I2LVYeivQNGGX4qIj7DW4HfNQlNCMx2vATN-Nmo4iZv18yTzi1UA89ooVaJkB8uP8DikeiA__	1	21	tmt_128n	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=HCD;AC=PRIDE:0000590	37% NCE	20 ppm	0.06 Da	NCI-7	NT=Carbamidomethyl;MT=Fixed;TA=C;AC=UNIMOD:4	NT=TMT6plex;MT=Fixed;TA=K;AC=UNIMOD:737	NT=TMT6plex;MT=Fixed;PP=N-term;AC=UNIMOD:737	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Phospho;MT=Variable;TA=S,T,Y;AC=UNIMOD:21	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251
PDC000295-Sample-5	human + mouse	not available	not available	not available	not available	not available	tumor	1	NCI-7	not available	cell lines	run21	proteomic profiling by mass spectrometry	21_CPTAC_TMTS1_NCI7_W_JHUZ_20170502_LUMOS.raw	https://d3iwtkuvwz4jtf.cloudfront.net/raw-files/94/118/21_CPTAC_TMTS1_NCI7_W_JHUZ_20170502_LUMOS.raw?Expires=1685691190&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=hbd0f3fUqbHi32dXnADYvghuKd9OoPJd7f-agnw3bEXP7OLruN3HHJ7rtLhZ4p--oWGMP~NrVj22vBllRSUmjMDjvPmvEAKDwu-Mk7pZN9yoLT08fDv6wipv0cYC561JTs4ukphKc-BErb8CjKL7PZST2mdeSl7XY4u-aBq4xaynCZcinFzPeJ~zX~q54MWFif0U-yE0tKpB4ccCdDdXFMemIS0NnrEJOT8YldS5j923EoBNttewQW4UiQ9eFs-UXCgCh86plW1jqz4I2LVYeivQNGGX4qIj7DW4HfNQlNCMx2vATN-Nmo4iZv18yTzi1UA89ooVaJkB8uP8DikeiA__	1	21	tmt_128c	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=HCD;AC=PRIDE:0000590	37% NCE	20 ppm	0.06 Da	NCI-7	NT=Carbamidomethyl;MT=Fixed;TA=C;AC=UNIMOD:4	NT=TMT6plex;MT=Fixed;TA=K;AC=UNIMOD:737	NT=TMT6plex;MT=Fixed;PP=N-term;AC=UNIMOD:737	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Phospho;MT=Variable;TA=S,T,Y;AC=UNIMOD:21	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251
PDC000295-Sample-6	human + mouse	not available	not available	not available	not available	not available	tumor	1	NCI-7	not available	cell lines	run21	proteomic profiling by mass spectrometry	21_CPTAC_TMTS1_NCI7_W_JHUZ_20170502_LUMOS.raw	https://d3iwtkuvwz4jtf.cloudfront.net/raw-files/94/118/21_CPTAC_TMTS1_NCI7_W_JHUZ_20170502_LUMOS.raw?Expires=1685691190&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=hbd0f3fUqbHi32dXnADYvghuKd9OoPJd7f-agnw3bEXP7OLruN3HHJ7rtLhZ4p--oWGMP~NrVj22vBllRSUmjMDjvPmvEAKDwu-Mk7pZN9yoLT08fDv6wipv0cYC561JTs4ukphKc-BErb8CjKL7PZST2mdeSl7XY4u-aBq4xaynCZcinFzPeJ~zX~q54MWFif0U-yE0tKpB4ccCdDdXFMemIS0NnrEJOT8YldS5j923EoBNttewQW4UiQ9eFs-UXCgCh86plW1jqz4I2LVYeivQNGGX4qIj7DW4HfNQlNCMx2vATN-Nmo4iZv18yTzi1UA89ooVaJkB8uP8DikeiA__	1	21	tmt_129n	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=HCD;AC=PRIDE:0000590	37% NCE	20 ppm	0.06 Da	NCI-7	NT=Carbamidomethyl;MT=Fixed;TA=C;AC=UNIMOD:4	NT=TMT6plex;MT=Fixed;TA=K;AC=UNIMOD:737	NT=TMT6plex;MT=Fixed;PP=N-term;AC=UNIMOD:737	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Phospho;MT=Variable;TA=S,T,Y;AC=UNIMOD:21	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251
PDC000295-Sample-7	human + mouse	not available	not available	not available	not available	not available	tumor	1	NCI-7	not available	cell lines	run21	proteomic profiling by mass spectrometry	21_CPTAC_TMTS1_NCI7_W_JHUZ_20170502_LUMOS.raw	https://d3iwtkuvwz4jtf.cloudfront.net/raw-files/94/118/21_CPTAC_TMTS1_NCI7_W_JHUZ_20170502_LUMOS.raw?Expires=1685691190&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=hbd0f3fUqbHi32dXnADYvghuKd9OoPJd7f-agnw3bEXP7OLruN3HHJ7rtLhZ4p--oWGMP~NrVj22vBllRSUmjMDjvPmvEAKDwu-Mk7pZN9yoLT08fDv6wipv0cYC561JTs4ukphKc-BErb8CjKL7PZST2mdeSl7XY4u-aBq4xaynCZcinFzPeJ~zX~q54MWFif0U-yE0tKpB4ccCdDdXFMemIS0NnrEJOT8YldS5j923EoBNttewQW4UiQ9eFs-UXCgCh86plW1jqz4I2LVYeivQNGGX4qIj7DW4HfNQlNCMx2vATN-Nmo4iZv18yTzi1UA89ooVaJkB8uP8DikeiA__	1	21	tmt_129c	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=HCD;AC=PRIDE:0000590	37% NCE	20 ppm	0.06 Da	NCI-7	NT=Carbamidomethyl;MT=Fixed;TA=C;AC=UNIMOD:4	NT=TMT6plex;MT=Fixed;TA=K;AC=UNIMOD:737	NT=TMT6plex;MT=Fixed;PP=N-term;AC=UNIMOD:737	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Phospho;MT=Variable;TA=S,T,Y;AC=UNIMOD:21	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251
PDC000295-Sample-8	human + mouse	not available	not available	not available	not available	not available	tumor	1	NCI-7	not available	cell lines	run21	proteomic profiling by mass spectrometry	21_CPTAC_TMTS1_NCI7_W_JHUZ_20170502_LUMOS.raw	https://d3iwtkuvwz4jtf.cloudfront.net/raw-files/94/118/21_CPTAC_TMTS1_NCI7_W_JHUZ_20170502_LUMOS.raw?Expires=1685691190&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=hbd0f3fUqbHi32dXnADYvghuKd9OoPJd7f-agnw3bEXP7OLruN3HHJ7rtLhZ4p--oWGMP~NrVj22vBllRSUmjMDjvPmvEAKDwu-Mk7pZN9yoLT08fDv6wipv0cYC561JTs4ukphKc-BErb8CjKL7PZST2mdeSl7XY4u-aBq4xaynCZcinFzPeJ~zX~q54MWFif0U-yE0tKpB4ccCdDdXFMemIS0NnrEJOT8YldS5j923EoBNttewQW4UiQ9eFs-UXCgCh86plW1jqz4I2LVYeivQNGGX4qIj7DW4HfNQlNCMx2vATN-Nmo4iZv18yTzi1UA89ooVaJkB8uP8DikeiA__	1	21	tmt_130n	NT=Orbitrap Fusion Lumos;AC=MS:1002732	NT=HCD;AC=PRIDE:0000590	37% NCE	20 ppm	0.06 Da	NCI-7	NT=Carbamidomethyl;MT=Fixed;TA=C;AC=UNIMOD:4	NT=TMT6plex;MT=Fixed;TA=K;AC=UNIMOD:737	NT=TMT6plex;MT=Fixed;PP=N-term;AC=UNIMOD:737	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Phospho;MT=Variable;TA=S,T,Y;AC=UNIMOD:21	NT=Lys-C;AC=MS:1001309	NT=Trypsin;AC=MS:1001251
