source name	characteristics[organism]	characteristics[organism part]	characteristics[age]	characteristics[cell line]	characteristics[cell type]	characteristics[ancestry category]	characteristics[developmental stage]	characteristics[sex]	characteristics[disease]	characteristics[individual]	characteristics[biological replicate]	Material Type	technology type	assay name	comment[file uri]	comment[fraction identifier]	comment[technical replicate]	comment[cleavage agent details]	comment[ms2 mass analyzer]	comment[instrument]	comment[label]	comment[dissociation method]	comment[modification parameters]	comment[modification parameters]	comment[modification parameters]	comment[modification parameters]	comment[modification parameters]	comment[fragment mass tolerance]	comment[precursor mass tolerance]	comment[data file]	factor value[disease]
PXD007044-Sample-1	Homo sapiens	brain	not available	not available	not available	not available	not available	not available	Meningioma	not available	1	tissue	proteomic profiling by mass spectrometer	run 62	https://ftp.pride.ebi.ac.uk/pride/data/archive/2019/01/PXD007044/20160208VS08.raw	1	62	NT=Trypsin;AC=MS:1001251	AC=MS:1000484; NT=Orbitrap	NT=Q Exactive;AC=MS:1001911	AC=MS:1002038;NT=label free sample	AC=MS:1000422;NT=HCD	NT=Carbamidomethyl;TA=C;MT=variable;AC=UNIMOD:4	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	"NT=Phospho;MT=variable;TA=S,T,Y;AC=UNIMOD:21"	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	"NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7"	0.5 Da	20 ppm	20160208VS08.raw	Meningioma
PXD007044-Sample-1	Homo sapiens	brain	not available	not available	not available	not available	not available	not available	Meningioma	not available	1	tissue	proteomic profiling by mass spectrometer	run 63	https://ftp.pride.ebi.ac.uk/pride/data/archive/2019/01/PXD007044/20160208VS09.raw	1	63	NT=Trypsin;AC=MS:1001251	AC=MS:1000484; NT=Orbitrap	NT=Q Exactive;AC=MS:1001911	AC=MS:1002038;NT=label free sample	AC=MS:1000422;NT=HCD	NT=Carbamidomethyl;TA=C;MT=variable;AC=UNIMOD:4	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	"NT=Phospho;MT=variable;TA=S,T,Y;AC=UNIMOD:21"	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	"NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7"	0.5 Da	20 ppm	20160208VS09.raw	Meningioma
PXD007044-Sample-1	Homo sapiens	brain	not available	not available	not available	not available	not available	not available	Meningioma	not available	1	tissue	proteomic profiling by mass spectrometer	run 64	https://ftp.pride.ebi.ac.uk/pride/data/archive/2019/01/PXD007044/20160208VS10.raw	1	64	NT=Trypsin;AC=MS:1001251	AC=MS:1000484; NT=Orbitrap	NT=Q Exactive;AC=MS:1001911	AC=MS:1002038;NT=label free sample	AC=MS:1000422;NT=HCD	NT=Carbamidomethyl;TA=C;MT=variable;AC=UNIMOD:4	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	"NT=Phospho;MT=variable;TA=S,T,Y;AC=UNIMOD:21"	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	"NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7"	0.5 Da	20 ppm	20160208VS10.raw	Meningioma
PXD007044-Sample-1	Homo sapiens	brain	not available	not available	not available	not available	not available	not available	Meningioma	not available	1	tissue	proteomic profiling by mass spectrometer	run 65	https://ftp.pride.ebi.ac.uk/pride/data/archive/2019/01/PXD007044/20160208VS11.raw	1	65	NT=Trypsin;AC=MS:1001251	AC=MS:1000484; NT=Orbitrap	NT=Q Exactive;AC=MS:1001911	AC=MS:1002038;NT=label free sample	AC=MS:1000422;NT=HCD	NT=Carbamidomethyl;TA=C;MT=variable;AC=UNIMOD:4	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	"NT=Phospho;MT=variable;TA=S,T,Y;AC=UNIMOD:21"	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	"NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7"	0.5 Da	20 ppm	20160208VS11.raw	Meningioma
PXD007044-Sample-1	Homo sapiens	brain	not available	not available	not available	not available	not available	not available	Meningioma	not available	1	tissue	proteomic profiling by mass spectrometer	run 66	https://ftp.pride.ebi.ac.uk/pride/data/archive/2019/01/PXD007044/20160208VS27.raw	1	66	NT=Trypsin;AC=MS:1001251	AC=MS:1000484; NT=Orbitrap	NT=Q Exactive;AC=MS:1001911	AC=MS:1002038;NT=label free sample	AC=MS:1000422;NT=HCD	NT=Carbamidomethyl;TA=C;MT=variable;AC=UNIMOD:4	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	"NT=Phospho;MT=variable;TA=S,T,Y;AC=UNIMOD:21"	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	"NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7"	0.5 Da	20 ppm	20160208VS27.raw	Meningioma
PXD007044-Sample-1	Homo sapiens	brain	not available	not available	not available	not available	not available	not available	Meningioma	not available	1	tissue	proteomic profiling by mass spectrometer	run 67	https://ftp.pride.ebi.ac.uk/pride/data/archive/2019/01/PXD007044/20160403VS16.raw	1	67	NT=Trypsin;AC=MS:1001251	AC=MS:1000484; NT=Orbitrap	NT=Q Exactive;AC=MS:1001911	AC=MS:1002038;NT=label free sample	AC=MS:1000422;NT=HCD	NT=Carbamidomethyl;TA=C;MT=variable;AC=UNIMOD:4	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	"NT=Phospho;MT=variable;TA=S,T,Y;AC=UNIMOD:21"	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	"NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7"	0.5 Da	20 ppm	20160403VS16.raw	Meningioma
PXD007044-Sample-1	Homo sapiens	brain	not available	not available	not available	not available	not available	not available	Meningioma	not available	1	tissue	proteomic profiling by mass spectrometer	run 68	https://ftp.pride.ebi.ac.uk/pride/data/archive/2019/01/PXD007044/20160403VS17.raw	1	68	NT=Trypsin;AC=MS:1001251	AC=MS:1000484; NT=Orbitrap	NT=Q Exactive;AC=MS:1001911	AC=MS:1002038;NT=label free sample	AC=MS:1000422;NT=HCD	NT=Carbamidomethyl;TA=C;MT=variable;AC=UNIMOD:4	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	"NT=Phospho;MT=variable;TA=S,T,Y;AC=UNIMOD:21"	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	"NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7"	0.5 Da	20 ppm	20160403VS17.raw	Meningioma
PXD007044-Sample-1	Homo sapiens	brain	not available	not available	not available	not available	not available	not available	Meningioma	not available	1	tissue	proteomic profiling by mass spectrometer	run 69	https://ftp.pride.ebi.ac.uk/pride/data/archive/2019/01/PXD007044/20160403VS18.raw	1	69	NT=Trypsin;AC=MS:1001251	AC=MS:1000484; NT=Orbitrap	NT=Q Exactive;AC=MS:1001911	AC=MS:1002038;NT=label free sample	AC=MS:1000422;NT=HCD	NT=Carbamidomethyl;TA=C;MT=variable;AC=UNIMOD:4	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	"NT=Phospho;MT=variable;TA=S,T,Y;AC=UNIMOD:21"	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	"NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7"	0.5 Da	20 ppm	20160403VS18.raw	Meningioma
PXD007044-Sample-1	Homo sapiens	brain	not available	not available	not available	not available	not available	not available	Meningioma	not available	1	tissue	proteomic profiling by mass spectrometer	run 70	https://ftp.pride.ebi.ac.uk/pride/data/archive/2019/01/PXD007044/20160403VS19.raw	1	70	NT=Trypsin;AC=MS:1001251	AC=MS:1000484; NT=Orbitrap	NT=Q Exactive;AC=MS:1001911	AC=MS:1002038;NT=label free sample	AC=MS:1000422;NT=HCD	NT=Carbamidomethyl;TA=C;MT=variable;AC=UNIMOD:4	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	"NT=Phospho;MT=variable;TA=S,T,Y;AC=UNIMOD:21"	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	"NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7"	0.5 Da	20 ppm	20160403VS19.raw	Meningioma
PXD007044-Sample-1	Homo sapiens	brain	not available	not available	not available	not available	not available	not available	Meningioma	not available	1	tissue	proteomic profiling by mass spectrometer	run 71	https://ftp.pride.ebi.ac.uk/pride/data/archive/2019/01/PXD007044/20160403VS20.raw	1	71	NT=Trypsin;AC=MS:1001251	AC=MS:1000484; NT=Orbitrap	NT=Q Exactive;AC=MS:1001911	AC=MS:1002038;NT=label free sample	AC=MS:1000422;NT=HCD	NT=Carbamidomethyl;TA=C;MT=variable;AC=UNIMOD:4	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	"NT=Phospho;MT=variable;TA=S,T,Y;AC=UNIMOD:21"	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	"NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7"	0.5 Da	20 ppm	20160403VS20.raw	Meningioma
PXD007044-Sample-1	Homo sapiens	brain	not available	not available	not available	not available	not available	not available	Meningioma	not available	1	tissue	proteomic profiling by mass spectrometer	run 72	https://ftp.pride.ebi.ac.uk/pride/data/archive/2019/01/PXD007044/20160403VS21.raw	1	72	NT=Trypsin;AC=MS:1001251	AC=MS:1000484; NT=Orbitrap	NT=Q Exactive;AC=MS:1001911	AC=MS:1002038;NT=label free sample	AC=MS:1000422;NT=HCD	NT=Carbamidomethyl;TA=C;MT=variable;AC=UNIMOD:4	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	"NT=Phospho;MT=variable;TA=S,T,Y;AC=UNIMOD:21"	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	"NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7"	0.5 Da	20 ppm	20160403VS21.raw	Meningioma
PXD007044-Sample-1	Homo sapiens	brain	not available	not available	not available	not available	not available	not available	Meningioma	not available	1	tissue	proteomic profiling by mass spectrometer	run 73	https://ftp.pride.ebi.ac.uk/pride/data/archive/2019/01/PXD007044/20160403VS22.raw	1	73	NT=Trypsin;AC=MS:1001251	AC=MS:1000484; NT=Orbitrap	NT=Q Exactive;AC=MS:1001911	AC=MS:1002038;NT=label free sample	AC=MS:1000422;NT=HCD	NT=Carbamidomethyl;TA=C;MT=variable;AC=UNIMOD:4	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	"NT=Phospho;MT=variable;TA=S,T,Y;AC=UNIMOD:21"	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	"NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7"	0.5 Da	20 ppm	20160403VS22.raw	Meningioma
PXD007044-Sample-1	Homo sapiens	brain	not available	not available	not available	not available	not available	not available	Meningioma	not available	1	tissue	proteomic profiling by mass spectrometer	run 74	https://ftp.pride.ebi.ac.uk/pride/data/archive/2019/01/PXD007044/20160403VS23.raw	1	74	NT=Trypsin;AC=MS:1001251	AC=MS:1000484; NT=Orbitrap	NT=Q Exactive;AC=MS:1001911	AC=MS:1002038;NT=label free sample	AC=MS:1000422;NT=HCD	NT=Carbamidomethyl;TA=C;MT=variable;AC=UNIMOD:4	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	"NT=Phospho;MT=variable;TA=S,T,Y;AC=UNIMOD:21"	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	"NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7"	0.5 Da	20 ppm	20160403VS23.raw	Meningioma
PXD007044-Sample-1	Homo sapiens	brain	not available	not available	not available	not available	not available	not available	Meningioma	not available	1	tissue	proteomic profiling by mass spectrometer	run 75	https://ftp.pride.ebi.ac.uk/pride/data/archive/2019/01/PXD007044/20160403VS24.raw	1	75	NT=Trypsin;AC=MS:1001251	AC=MS:1000484; NT=Orbitrap	NT=Q Exactive;AC=MS:1001911	AC=MS:1002038;NT=label free sample	AC=MS:1000422;NT=HCD	NT=Carbamidomethyl;TA=C;MT=variable;AC=UNIMOD:4	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	"NT=Phospho;MT=variable;TA=S,T,Y;AC=UNIMOD:21"	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	"NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7"	0.5 Da	20 ppm	20160403VS24.raw	Meningioma
PXD007044-Sample-1	Homo sapiens	brain	not available	not available	not available	not available	not available	not available	Meningioma	not available	1	tissue	proteomic profiling by mass spectrometer	run 76	https://ftp.pride.ebi.ac.uk/pride/data/archive/2019/01/PXD007044/20160403VS25.raw	1	76	NT=Trypsin;AC=MS:1001251	AC=MS:1000484; NT=Orbitrap	NT=Q Exactive;AC=MS:1001911	AC=MS:1002038;NT=label free sample	AC=MS:1000422;NT=HCD	NT=Carbamidomethyl;TA=C;MT=variable;AC=UNIMOD:4	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	"NT=Phospho;MT=variable;TA=S,T,Y;AC=UNIMOD:21"	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	"NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7"	0.5 Da	20 ppm	20160403VS25.raw	Meningioma
PXD007044-Sample-1	Homo sapiens	brain	not available	not available	not available	not available	not available	not available	Meningioma	not available	1	tissue	proteomic profiling by mass spectrometer	run 77	https://ftp.pride.ebi.ac.uk/pride/data/archive/2019/01/PXD007044/20160403VS26.raw	1	77	NT=Trypsin;AC=MS:1001251	AC=MS:1000484; NT=Orbitrap	NT=Q Exactive;AC=MS:1001911	AC=MS:1002038;NT=label free sample	AC=MS:1000422;NT=HCD	NT=Carbamidomethyl;TA=C;MT=variable;AC=UNIMOD:4	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	"NT=Phospho;MT=variable;TA=S,T,Y;AC=UNIMOD:21"	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	"NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7"	0.5 Da	20 ppm	20160403VS26.raw	Meningioma
PXD007044-Sample-2	Homo sapiens	brain	not available	not available	not available	not available	not available	not available	Meningioma	not available	2	tissue	proteomic profiling by mass spectrometer	run 78	https://ftp.pride.ebi.ac.uk/pride/data/archive/2019/01/PXD007044/20160403VS27.raw											NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=Variable	"NT=Deamidated;MT=Variable;TA=N,Q;AC=UNIMOD:7"			20160403VS27.raw	Meningioma
