source name	characteristics[organism]	characteristics[organism part]	characteristics[ancestry category]	characteristics[age]	characteristics[developmental stage]	characteristics[sex]	characteristics[cell line]	characteristics[cell type]	characteristics[disease]	characteristics[biological replicate]	assay name	technology type	comment[technical replicate]	comment[data file]	comment[fraction identifier]	comment[label]	comment[cleavage agent details]	comment[instrument]
2016_06_28_21_33_Orbitrap-Fusion-Lumos_FSN20115	Homo sapiens	cervex	Black	31Y	adult	female	HeLa cells	epithelial	adenocarcinoma	1	2016_06_28_21_33_Orbitrap-Fusion-Lumos_FSN20115	proteomic profiling by mass spectrometer	1895	2016_06_28_21_33_Orbitrap-Fusion-Lumos_FSN20115.raw	1	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Orbitrap Fusion Lumos;AC=MS:1002732
2016_06_29_00_18_Orbitrap-Fusion-Lumos_FSN20115	Homo sapiens	cervex	Black	31Y	adult	female	HeLa cells	epithelial	adenocarcinoma	1	2016_06_29_00_18_Orbitrap-Fusion-Lumos_FSN20115	proteomic profiling by mass spectrometer	1897	2016_06_29_00_18_Orbitrap-Fusion-Lumos_FSN20115.raw	1	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Orbitrap Fusion Lumos;AC=MS:1002732
2016_06_29_01_42_Orbitrap-Fusion-Lumos_FSN20115	Homo sapiens	cervex	Black	31Y	adult	female	HeLa cells	epithelial	adenocarcinoma	1	2016_06_29_01_42_Orbitrap-Fusion-Lumos_FSN20115	proteomic profiling by mass spectrometer	1898	2016_06_29_01_42_Orbitrap-Fusion-Lumos_FSN20115.raw	1	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Orbitrap Fusion Lumos;AC=MS:1002732
2016_06_29_03_07_Orbitrap-Fusion-Lumos_FSN20115	Homo sapiens	cervex	Black	31Y	adult	female	HeLa cells	epithelial	adenocarcinoma	1	2016_06_29_03_07_Orbitrap-Fusion-Lumos_FSN20115	proteomic profiling by mass spectrometer	1899	2016_06_29_03_07_Orbitrap-Fusion-Lumos_FSN20115.raw	1	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Orbitrap Fusion Lumos;AC=MS:1002732
2016_06_29_04_30_Orbitrap-Fusion-Lumos_FSN20115	Homo sapiens	cervex	Black	31Y	adult	female	HeLa cells	epithelial	adenocarcinoma	1	2016_06_29_04_30_Orbitrap-Fusion-Lumos_FSN20115	proteomic profiling by mass spectrometer	1901	2016_06_29_04_30_Orbitrap-Fusion-Lumos_FSN20115.raw	1	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Orbitrap Fusion Lumos;AC=MS:1002732
2016_06_29_05_53_Orbitrap-Fusion-Lumos_FSN20115	Homo sapiens	cervex	Black	31Y	adult	female	HeLa cells	epithelial	adenocarcinoma	1	2016_06_29_05_53_Orbitrap-Fusion-Lumos_FSN20115	proteomic profiling by mass spectrometer	1902	2016_06_29_05_53_Orbitrap-Fusion-Lumos_FSN20115.raw	1	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Orbitrap Fusion Lumos;AC=MS:1002732
2016_06_29_07_16_Orbitrap-Fusion-Lumos_FSN20115	Homo sapiens	cervex	Black	31Y	adult	female	HeLa cells	epithelial	adenocarcinoma	1	2016_06_29_07_16_Orbitrap-Fusion-Lumos_FSN20115	proteomic profiling by mass spectrometer	1903	2016_06_29_07_16_Orbitrap-Fusion-Lumos_FSN20115.raw	1	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Orbitrap Fusion Lumos;AC=MS:1002732
2016_06_29_08_40_Orbitrap-Fusion-Lumos_FSN20115	Homo sapiens	cervex	Black	31Y	adult	female	HeLa cells	epithelial	adenocarcinoma	1	2016_06_29_08_40_Orbitrap-Fusion-Lumos_FSN20115	proteomic profiling by mass spectrometer	1904	2016_06_29_08_40_Orbitrap-Fusion-Lumos_FSN20115.raw	1	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Orbitrap Fusion Lumos;AC=MS:1002732
2016_06_29_11_00_Orbitrap-Fusion-Lumos_FSN20115	Homo sapiens	cervex	Black	31Y	adult	female	HeLa cells	epithelial	adenocarcinoma	1	2016_06_29_11_00_Orbitrap-Fusion-Lumos_FSN20115	proteomic profiling by mass spectrometer	1905	2016_06_29_11_00_Orbitrap-Fusion-Lumos_FSN20115.raw	1	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Orbitrap Fusion Lumos;AC=MS:1002732
2016_06_29_13_48_Orbitrap-Fusion-Lumos_FSN20115	Homo sapiens	cervex	Black	31Y	adult	female	HeLa cells	epithelial	adenocarcinoma	1	2016_06_29_13_48_Orbitrap-Fusion-Lumos_FSN20115	proteomic profiling by mass spectrometer	1907	2016_06_29_13_48_Orbitrap-Fusion-Lumos_FSN20115.raw	1	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Orbitrap Fusion Lumos;AC=MS:1002732
2016_06_29_15_12_Orbitrap-Fusion-Lumos_FSN20115	Homo sapiens	cervex	Black	31Y	adult	female	HeLa cells	epithelial	adenocarcinoma	1	2016_06_29_15_12_Orbitrap-Fusion-Lumos_FSN20115	proteomic profiling by mass spectrometer	1908	2016_06_29_15_12_Orbitrap-Fusion-Lumos_FSN20115.raw	1	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Orbitrap Fusion Lumos;AC=MS:1002732
2016_06_29_16_35_Orbitrap-Fusion-Lumos_FSN20115	Homo sapiens	cervex	Black	31Y	adult	female	HeLa cells	epithelial	adenocarcinoma	1	2016_06_29_16_35_Orbitrap-Fusion-Lumos_FSN20115	proteomic profiling by mass spectrometer	1909	2016_06_29_16_35_Orbitrap-Fusion-Lumos_FSN20115.raw	1	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Orbitrap Fusion Lumos;AC=MS:1002732
2016_06_29_17_58_Orbitrap-Fusion-Lumos_FSN20115	Homo sapiens	cervex	Black	31Y	adult	female	HeLa cells	epithelial	adenocarcinoma	1	2016_06_29_17_58_Orbitrap-Fusion-Lumos_FSN20115	proteomic profiling by mass spectrometer	1910	2016_06_29_17_58_Orbitrap-Fusion-Lumos_FSN20115.raw	1	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Orbitrap Fusion Lumos;AC=MS:1002732
2016_06_29_19_23_Orbitrap-Fusion-Lumos_FSN20115	Homo sapiens	cervex	Black	31Y	adult	female	HeLa cells	epithelial	adenocarcinoma	1	2016_06_29_19_23_Orbitrap-Fusion-Lumos_FSN20115	proteomic profiling by mass spectrometer	1911	2016_06_29_19_23_Orbitrap-Fusion-Lumos_FSN20115.raw	1	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Orbitrap Fusion Lumos;AC=MS:1002732
2016_06_29_20_46_Orbitrap-Fusion-Lumos_FSN20115	Homo sapiens	cervex	Black	31Y	adult	female	HeLa cells	epithelial	adenocarcinoma	1	2016_06_29_20_46_Orbitrap-Fusion-Lumos_FSN20115	proteomic profiling by mass spectrometer	1912	2016_06_29_20_46_Orbitrap-Fusion-Lumos_FSN20115.raw	1	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Orbitrap Fusion Lumos;AC=MS:1002732
2016_06_29_22_10_Orbitrap-Fusion-Lumos_FSN20115	Homo sapiens	cervex	Black	31Y	adult	female	HeLa cells	epithelial	adenocarcinoma	1	2016_06_29_22_10_Orbitrap-Fusion-Lumos_FSN20115	proteomic profiling by mass spectrometer	1914	2016_06_29_22_10_Orbitrap-Fusion-Lumos_FSN20115.raw	1	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Orbitrap Fusion Lumos;AC=MS:1002732
2016_07_14_20_48_Orbitrap-Fusion-Lumos_FSN20115	Homo sapiens	cervex	Black	31Y	adult	female	HeLa cells	epithelial	adenocarcinoma	1	2016_07_14_20_48_Orbitrap-Fusion-Lumos_FSN20115	proteomic profiling by mass spectrometer	1953	2016_07_14_20_48_Orbitrap-Fusion-Lumos_FSN20115.raw	1	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Orbitrap Fusion Lumos;AC=MS:1002732
2016_07_14_23_30_Orbitrap-Fusion-Lumos_FSN20115	Homo sapiens	cervex	Black	31Y	adult	female	HeLa cells	epithelial	adenocarcinoma	1	2016_07_14_23_30_Orbitrap-Fusion-Lumos_FSN20115	proteomic profiling by mass spectrometer	1955	2016_07_14_23_30_Orbitrap-Fusion-Lumos_FSN20115.raw	1	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Orbitrap Fusion Lumos;AC=MS:1002732
2016_08_05_18_03_Orbitrap-Fusion-Lumos_FSN20115	Homo sapiens	cervex	Black	31Y	adult	female	HeLa cells	epithelial	adenocarcinoma	1	2016_08_05_18_03_Orbitrap-Fusion-Lumos_FSN20115	proteomic profiling by mass spectrometer	1994	2016_08_05_18_03_Orbitrap-Fusion-Lumos_FSN20115.raw	1	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Orbitrap Fusion Lumos;AC=MS:1002732
2016_08_07_21_34_Orbitrap-Fusion-Lumos_FSN20115	Homo sapiens	cervex	Black	31Y	adult	female	HeLa cells	epithelial	adenocarcinoma	1	2016_08_07_21_34_Orbitrap-Fusion-Lumos_FSN20115	proteomic profiling by mass spectrometer	2015	2016_08_07_21_34_Orbitrap-Fusion-Lumos_FSN20115.raw	1	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Orbitrap Fusion Lumos;AC=MS:1002732
2016_08_09_20_18_Orbitrap-Fusion-Lumos_FSN20115	Homo sapiens	cervex	Black	31Y	adult	female	HeLa cells	epithelial	adenocarcinoma	1	2016_08_09_20_18_Orbitrap-Fusion-Lumos_FSN20115	proteomic profiling by mass spectrometer	2029	2016_08_09_20_18_Orbitrap-Fusion-Lumos_FSN20115.raw	1	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Orbitrap Fusion Lumos;AC=MS:1002732
2016_08_09_23_02_Orbitrap-Fusion-Lumos_FSN20115	Homo sapiens	cervex	Black	31Y	adult	female	HeLa cells	epithelial	adenocarcinoma	1	2016_08_09_23_02_Orbitrap-Fusion-Lumos_FSN20115	proteomic profiling by mass spectrometer	2030	2016_08_09_23_02_Orbitrap-Fusion-Lumos_FSN20115.raw	1	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Orbitrap Fusion Lumos;AC=MS:1002732
2016_08_10_01_47_Orbitrap-Fusion-Lumos_FSN20115	Homo sapiens	cervex	Black	31Y	adult	female	HeLa cells	epithelial	adenocarcinoma	1	2016_08_10_01_47_Orbitrap-Fusion-Lumos_FSN20115	proteomic profiling by mass spectrometer	2032	2016_08_10_01_47_Orbitrap-Fusion-Lumos_FSN20115.raw	1	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Orbitrap Fusion Lumos;AC=MS:1002732
2016_08_12_03_17_Orbitrap-Fusion-Lumos_FSN20115	Homo sapiens	cervex	Black	31Y	adult	female	HeLa cells	epithelial	adenocarcinoma	1	2016_08_12_03_17_Orbitrap-Fusion-Lumos_FSN20115	proteomic profiling by mass spectrometer	2042	2016_08_12_03_17_Orbitrap-Fusion-Lumos_FSN20115.raw	1	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Orbitrap Fusion Lumos;AC=MS:1002732
2016_08_12_06_01_Orbitrap-Fusion-Lumos_FSN20115	Homo sapiens	cervex	Black	31Y	adult	female	HeLa cells	epithelial	adenocarcinoma	1	2016_08_12_06_01_Orbitrap-Fusion-Lumos_FSN20115	proteomic profiling by mass spectrometer	2043	2016_08_12_06_01_Orbitrap-Fusion-Lumos_FSN20115.raw	1	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Orbitrap Fusion Lumos;AC=MS:1002732
2016_08_13_17_34_Orbitrap-Fusion-Lumos_FSN20115	Homo sapiens	cervex	Black	31Y	adult	female	HeLa cells	epithelial	adenocarcinoma	1	2016_08_13_17_34_Orbitrap-Fusion-Lumos_FSN20115	proteomic profiling by mass spectrometer	2047	2016_08_13_17_34_Orbitrap-Fusion-Lumos_FSN20115.raw	1	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Orbitrap Fusion Lumos;AC=MS:1002732
2016_08_13_20_17_Orbitrap-Fusion-Lumos_FSN20115	Homo sapiens	cervex	Black	31Y	adult	female	HeLa cells	epithelial	adenocarcinoma	1	2016_08_13_20_17_Orbitrap-Fusion-Lumos_FSN20115	proteomic profiling by mass spectrometer	2048	2016_08_13_20_17_Orbitrap-Fusion-Lumos_FSN20115.raw	1	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Orbitrap Fusion Lumos;AC=MS:1002732
2016_08_30_18_29_Orbitrap-Fusion-Lumos_FSN20115	Homo sapiens	cervex	Black	31Y	adult	female	HeLa cells	epithelial	adenocarcinoma	1	2016_08_30_18_29_Orbitrap-Fusion-Lumos_FSN20115	proteomic profiling by mass spectrometer	2100	2016_08_30_18_29_Orbitrap-Fusion-Lumos_FSN20115.raw	1	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Orbitrap Fusion Lumos;AC=MS:1002732
2016_08_30_21_12_Orbitrap-Fusion-Lumos_FSN20115	Homo sapiens	cervex	Black	31Y	adult	female	HeLa cells	epithelial	adenocarcinoma	1	2016_08_30_21_12_Orbitrap-Fusion-Lumos_FSN20115	proteomic profiling by mass spectrometer	2103	2016_08_30_21_12_Orbitrap-Fusion-Lumos_FSN20115.raw	1	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Orbitrap Fusion Lumos;AC=MS:1002732
2016_08_30_23_56_Orbitrap-Fusion-Lumos_FSN20115	Homo sapiens	cervex	Black	31Y	adult	female	HeLa cells	epithelial	adenocarcinoma	1	2016_08_30_23_56_Orbitrap-Fusion-Lumos_FSN20115	proteomic profiling by mass spectrometer	2106	2016_08_30_23_56_Orbitrap-Fusion-Lumos_FSN20115.raw	1	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Orbitrap Fusion Lumos;AC=MS:1002732
2016_11_01_16_38_Orbitrap-Fusion-Lumos_FSN20115	Homo sapiens	cervex	Black	31Y	adult	female	HeLa cells	epithelial	adenocarcinoma	1	2016_11_01_16_38_Orbitrap-Fusion-Lumos_FSN20115	proteomic profiling by mass spectrometer	2256	2016_11_01_16_38_Orbitrap-Fusion-Lumos_FSN20115.raw	1	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Orbitrap Fusion Lumos;AC=MS:1002732
2016_11_01_19_13_Orbitrap-Fusion-Lumos_FSN20115	Homo sapiens	cervex	Black	31Y	adult	female	HeLa cells	epithelial	adenocarcinoma	1	2016_11_01_19_13_Orbitrap-Fusion-Lumos_FSN20115	proteomic profiling by mass spectrometer	2257	2016_11_01_19_13_Orbitrap-Fusion-Lumos_FSN20115.raw	1	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Orbitrap Fusion Lumos;AC=MS:1002732
2016_11_02_01_57_Orbitrap-Fusion-Lumos_FSN20115	Homo sapiens	cervex	Black	31Y	adult	female	HeLa cells	epithelial	adenocarcinoma	1	2016_11_02_01_57_Orbitrap-Fusion-Lumos_FSN20115	proteomic profiling by mass spectrometer	2258	2016_11_02_01_57_Orbitrap-Fusion-Lumos_FSN20115.raw	1	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Orbitrap Fusion Lumos;AC=MS:1002732
2016_11_16_23_18_Orbitrap-Fusion-Lumos_FSN20115	Homo sapiens	cervex	Black	31Y	adult	female	HeLa cells	epithelial	adenocarcinoma	1	2016_11_16_23_18_Orbitrap-Fusion-Lumos_FSN20115	proteomic profiling by mass spectrometer	2299	2016_11_16_23_18_Orbitrap-Fusion-Lumos_FSN20115.raw	1	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Orbitrap Fusion Lumos;AC=MS:1002732
2016_11_17_02_00_Orbitrap-Fusion-Lumos_FSN20115	Homo sapiens	cervex	Black	31Y	adult	female	HeLa cells	epithelial	adenocarcinoma	1	2016_11_17_02_00_Orbitrap-Fusion-Lumos_FSN20115	proteomic profiling by mass spectrometer	2302	2016_11_17_02_00_Orbitrap-Fusion-Lumos_FSN20115.raw	1	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Orbitrap Fusion Lumos;AC=MS:1002732
2016_11_17_04_43_Orbitrap-Fusion-Lumos_FSN20115	Homo sapiens	cervex	Black	31Y	adult	female	HeLa cells	epithelial	adenocarcinoma	1	2016_11_17_04_43_Orbitrap-Fusion-Lumos_FSN20115	proteomic profiling by mass spectrometer	2305	2016_11_17_04_43_Orbitrap-Fusion-Lumos_FSN20115.raw	1	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Orbitrap Fusion Lumos;AC=MS:1002732
2016_11_17_07_25_Orbitrap-Fusion-Lumos_FSN20115	Homo sapiens	cervex	Black	31Y	adult	female	HeLa cells	epithelial	adenocarcinoma	1	2016_11_17_07_25_Orbitrap-Fusion-Lumos_FSN20115	proteomic profiling by mass spectrometer	2308	2016_11_17_07_25_Orbitrap-Fusion-Lumos_FSN20115.raw	1	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Orbitrap Fusion Lumos;AC=MS:1002732
2016_11_17_10_06_Orbitrap-Fusion-Lumos_FSN20115	Homo sapiens	cervex	Black	31Y	adult	female	HeLa cells	epithelial	adenocarcinoma	1	2016_11_17_10_06_Orbitrap-Fusion-Lumos_FSN20115	proteomic profiling by mass spectrometer	2311	2016_11_17_10_06_Orbitrap-Fusion-Lumos_FSN20115.raw	1	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Orbitrap Fusion Lumos;AC=MS:1002732
2016_11_17_12_49_Orbitrap-Fusion-Lumos_FSN20115	Homo sapiens	cervex	Black	31Y	adult	female	HeLa cells	epithelial	adenocarcinoma	1	2016_11_17_12_49_Orbitrap-Fusion-Lumos_FSN20115	proteomic profiling by mass spectrometer	2312	2016_11_17_12_49_Orbitrap-Fusion-Lumos_FSN20115.raw	1	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Orbitrap Fusion Lumos;AC=MS:1002732
2016_11_17_15_32_Orbitrap-Fusion-Lumos_FSN20115	Homo sapiens	cervex	Black	31Y	adult	female	HeLa cells	epithelial	adenocarcinoma	1	2016_11_17_15_32_Orbitrap-Fusion-Lumos_FSN20115	proteomic profiling by mass spectrometer	2314	2016_11_17_15_32_Orbitrap-Fusion-Lumos_FSN20115.raw	1	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Orbitrap Fusion Lumos;AC=MS:1002732
2016_11_17_18_15_Orbitrap-Fusion-Lumos_FSN20115	Homo sapiens	cervex	Black	31Y	adult	female	HeLa cells	epithelial	adenocarcinoma	1	2016_11_17_18_15_Orbitrap-Fusion-Lumos_FSN20115	proteomic profiling by mass spectrometer	2315	2016_11_17_18_15_Orbitrap-Fusion-Lumos_FSN20115.raw	1	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Orbitrap Fusion Lumos;AC=MS:1002732
2016_11_17_20_55_Orbitrap-Fusion-Lumos_FSN20115	Homo sapiens	cervex	Black	31Y	adult	female	HeLa cells	epithelial	adenocarcinoma	1	2016_11_17_20_55_Orbitrap-Fusion-Lumos_FSN20115	proteomic profiling by mass spectrometer	2316	2016_11_17_20_55_Orbitrap-Fusion-Lumos_FSN20115.raw	1	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Orbitrap Fusion Lumos;AC=MS:1002732
2016_11_18_10_44_Orbitrap-Fusion-Lumos_FSN20115	Homo sapiens	cervex	Black	31Y	adult	female	HeLa cells	epithelial	adenocarcinoma	1	2016_11_18_10_44_Orbitrap-Fusion-Lumos_FSN20115	proteomic profiling by mass spectrometer	2317	2016_11_18_10_44_Orbitrap-Fusion-Lumos_FSN20115.raw	1	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Orbitrap Fusion Lumos;AC=MS:1002732
2016_11_18_12_12_Orbitrap-Fusion-Lumos_FSN20115	Homo sapiens	cervex	Black	31Y	adult	female	HeLa cells	epithelial	adenocarcinoma	1	2016_11_18_12_12_Orbitrap-Fusion-Lumos_FSN20115	proteomic profiling by mass spectrometer	2319	2016_11_18_12_12_Orbitrap-Fusion-Lumos_FSN20115.raw	1	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Orbitrap Fusion Lumos;AC=MS:1002732
2016_11_18_14_53_Orbitrap-Fusion-Lumos_FSN20115	Homo sapiens	cervex	Black	31Y	adult	female	HeLa cells	epithelial	adenocarcinoma	1	2016_11_18_14_53_Orbitrap-Fusion-Lumos_FSN20115	proteomic profiling by mass spectrometer	2320	2016_11_18_14_53_Orbitrap-Fusion-Lumos_FSN20115.raw	1	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Orbitrap Fusion Lumos;AC=MS:1002732
2016_11_18_17_36_Orbitrap-Fusion-Lumos_FSN20115	Homo sapiens	cervex	Black	31Y	adult	female	HeLa cells	epithelial	adenocarcinoma	1	2016_11_18_17_36_Orbitrap-Fusion-Lumos_FSN20115	proteomic profiling by mass spectrometer	2321	2016_11_18_17_36_Orbitrap-Fusion-Lumos_FSN20115.raw	1	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Orbitrap Fusion Lumos;AC=MS:1002732
2016_11_18_20_17_Orbitrap-Fusion-Lumos_FSN20115	Homo sapiens	cervex	Black	31Y	adult	female	HeLa cells	epithelial	adenocarcinoma	1	2016_11_18_20_17_Orbitrap-Fusion-Lumos_FSN20115	proteomic profiling by mass spectrometer	2322	2016_11_18_20_17_Orbitrap-Fusion-Lumos_FSN20115.raw	1	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Orbitrap Fusion Lumos;AC=MS:1002732
2016_11_19_07_18_Orbitrap-Fusion-Lumos_FSN20115	Homo sapiens	cervex	Black	31Y	adult	female	HeLa cells	epithelial	adenocarcinoma	1	2016_11_19_07_18_Orbitrap-Fusion-Lumos_FSN20115	proteomic profiling by mass spectrometer	2323	2016_11_19_07_18_Orbitrap-Fusion-Lumos_FSN20115.raw	1	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Orbitrap Fusion Lumos;AC=MS:1002732
2016_11_21_13_06_Orbitrap-Fusion-Lumos_FSN20115	Homo sapiens	cervex	Black	31Y	adult	female	HeLa cells	epithelial	adenocarcinoma	1	2016_11_21_13_06_Orbitrap-Fusion-Lumos_FSN20115	proteomic profiling by mass spectrometer	2326	2016_11_21_13_06_Orbitrap-Fusion-Lumos_FSN20115.raw	1	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Orbitrap Fusion Lumos;AC=MS:1002732
2016_11_21_15_49_Orbitrap-Fusion-Lumos_FSN20115	Homo sapiens	cervex	Black	31Y	adult	female	HeLa cells	epithelial	adenocarcinoma	1	2016_11_21_15_49_Orbitrap-Fusion-Lumos_FSN20115	proteomic profiling by mass spectrometer	2328	2016_11_21_15_49_Orbitrap-Fusion-Lumos_FSN20115.raw	1	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Orbitrap Fusion Lumos;AC=MS:1002732
2016_11_21_18_32_Orbitrap-Fusion-Lumos_FSN20115	Homo sapiens	cervex	Black	31Y	adult	female	HeLa cells	epithelial	adenocarcinoma	1	2016_11_21_18_32_Orbitrap-Fusion-Lumos_FSN20115	proteomic profiling by mass spectrometer	2332	2016_11_21_18_32_Orbitrap-Fusion-Lumos_FSN20115.raw	1	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Orbitrap Fusion Lumos;AC=MS:1002732
2016_11_21_21_15_Orbitrap-Fusion-Lumos_FSN20115	Homo sapiens	cervex	Black	31Y	adult	female	HeLa cells	epithelial	adenocarcinoma	1	2016_11_21_21_15_Orbitrap-Fusion-Lumos_FSN20115	proteomic profiling by mass spectrometer	2337	2016_11_21_21_15_Orbitrap-Fusion-Lumos_FSN20115.raw	1	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Orbitrap Fusion Lumos;AC=MS:1002732
2016_11_21_23_59_Orbitrap-Fusion-Lumos_FSN20115	Homo sapiens	cervex	Black	31Y	adult	female	HeLa cells	epithelial	adenocarcinoma	1	2016_11_21_23_59_Orbitrap-Fusion-Lumos_FSN20115	proteomic profiling by mass spectrometer	2340	2016_11_21_23_59_Orbitrap-Fusion-Lumos_FSN20115.raw	1	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Orbitrap Fusion Lumos;AC=MS:1002732
2016_11_22_02_42_Orbitrap-Fusion-Lumos_FSN20115	Homo sapiens	cervex	Black	31Y	adult	female	HeLa cells	epithelial	adenocarcinoma	1	2016_11_22_02_42_Orbitrap-Fusion-Lumos_FSN20115	proteomic profiling by mass spectrometer	2341	2016_11_22_02_42_Orbitrap-Fusion-Lumos_FSN20115.raw	1	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Orbitrap Fusion Lumos;AC=MS:1002732
2016_11_22_17_16_Orbitrap-Fusion-Lumos_FSN20115	Homo sapiens	cervex	Black	31Y	adult	female	HeLa cells	epithelial	adenocarcinoma	1	2016_11_22_17_16_Orbitrap-Fusion-Lumos_FSN20115	proteomic profiling by mass spectrometer	2343	2016_11_22_17_16_Orbitrap-Fusion-Lumos_FSN20115.raw	1	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Orbitrap Fusion Lumos;AC=MS:1002732
2016_11_23_14_16_Orbitrap-Fusion-Lumos_FSN20115	Homo sapiens	cervex	Black	31Y	adult	female	HeLa cells	epithelial	adenocarcinoma	1	2016_11_23_14_16_Orbitrap-Fusion-Lumos_FSN20115	proteomic profiling by mass spectrometer	2349	2016_11_23_14_16_Orbitrap-Fusion-Lumos_FSN20115.raw	1	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Orbitrap Fusion Lumos;AC=MS:1002732
2016_11_25_20_39_Orbitrap-Fusion-Lumos_FSN20115	Homo sapiens	cervex	Black	31Y	adult	female	HeLa cells	epithelial	adenocarcinoma	1	2016_11_25_20_39_Orbitrap-Fusion-Lumos_FSN20115	proteomic profiling by mass spectrometer	2356	2016_11_25_20_39_Orbitrap-Fusion-Lumos_FSN20115.raw	1	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Orbitrap Fusion Lumos;AC=MS:1002732
2016_11_27_14_12_Orbitrap-Fusion-Lumos_FSN20115	Homo sapiens	cervex	Black	31Y	adult	female	HeLa cells	epithelial	adenocarcinoma	1	2016_11_27_14_12_Orbitrap-Fusion-Lumos_FSN20115	proteomic profiling by mass spectrometer	2357	2016_11_27_14_12_Orbitrap-Fusion-Lumos_FSN20115.raw	1	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Orbitrap Fusion Lumos;AC=MS:1002732
