source name	characteristics[organism]	characteristics[organism part]	characteristics[ancestry category]	characteristics[age]	characteristics[developmental stage]	characteristics[sex]	characteristics[cell line]	characteristics[cell type]	characteristics[disease]	characteristics[biological replicate]	assay name	technology type	comment[technical replicate]	comment[data file]	comment[fraction identifier]	comment[label]	comment[cleavage agent details]	comment[instrument]
2013_07_09_05_54_Q-Exactive-Orbitrap_1	Homo sapiens	cervex	Black	31Y	adult	female	HeLa cells	epithelial	adenocarcinoma	1	2013_07_09_05_54_Q-Exactive-Orbitrap_1	proteomic profiling by mass spectrometer	129	2013_07_09_05_54_Q-Exactive-Orbitrap_1.raw	1	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Q Exactive;AC=MS:1001911
2013_07_11_13_45_Q-Exactive-Orbitrap_1	Homo sapiens	cervex	Black	31Y	adult	female	HeLa cells	epithelial	adenocarcinoma	1	2013_07_11_13_45_Q-Exactive-Orbitrap_1	proteomic profiling by mass spectrometer	130	2013_07_11_13_45_Q-Exactive-Orbitrap_1.raw	1	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Q Exactive;AC=MS:1001911
2013_07_17_10_01_Q-Exactive-Orbitrap_1	Homo sapiens	cervex	Black	31Y	adult	female	HeLa cells	epithelial	adenocarcinoma	1	2013_07_17_10_01_Q-Exactive-Orbitrap_1	proteomic profiling by mass spectrometer	131	2013_07_17_10_01_Q-Exactive-Orbitrap_1.raw	1	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Q Exactive;AC=MS:1001911
2013_07_22_14_25_Q-Exactive-Orbitrap_1	Homo sapiens	cervex	Black	31Y	adult	female	HeLa cells	epithelial	adenocarcinoma	1	2013_07_22_14_25_Q-Exactive-Orbitrap_1	proteomic profiling by mass spectrometer	132	2013_07_22_14_25_Q-Exactive-Orbitrap_1.raw	1	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Q Exactive;AC=MS:1001911
2013_07_22_17_10_Q-Exactive-Orbitrap_1	Homo sapiens	cervex	Black	31Y	adult	female	HeLa cells	epithelial	adenocarcinoma	1	2013_07_22_17_10_Q-Exactive-Orbitrap_1	proteomic profiling by mass spectrometer	133	2013_07_22_17_10_Q-Exactive-Orbitrap_1.raw	1	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Q Exactive;AC=MS:1001911
2013_07_22_17_30_Q-Exactive-Orbitrap_1	Homo sapiens	cervex	Black	31Y	adult	female	HeLa cells	epithelial	adenocarcinoma	1	2013_07_22_17_30_Q-Exactive-Orbitrap_1	proteomic profiling by mass spectrometer	134	2013_07_22_17_30_Q-Exactive-Orbitrap_1.raw	1	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Q Exactive;AC=MS:1001911
2013_07_22_19_54_Q-Exactive-Orbitrap_1	Homo sapiens	cervex	Black	31Y	adult	female	HeLa cells	epithelial	adenocarcinoma	1	2013_07_22_19_54_Q-Exactive-Orbitrap_1	proteomic profiling by mass spectrometer	135	2013_07_22_19_54_Q-Exactive-Orbitrap_1.raw	1	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Q Exactive;AC=MS:1001911
2013_07_22_20_13_Q-Exactive-Orbitrap_1	Homo sapiens	cervex	Black	31Y	adult	female	HeLa cells	epithelial	adenocarcinoma	1	2013_07_22_20_13_Q-Exactive-Orbitrap_1	proteomic profiling by mass spectrometer	136	2013_07_22_20_13_Q-Exactive-Orbitrap_1.raw	1	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Q Exactive;AC=MS:1001911
2013_07_22_21_12_Q-Exactive-Orbitrap_1	Homo sapiens	cervex	Black	31Y	adult	female	HeLa cells	epithelial	adenocarcinoma	1	2013_07_22_21_12_Q-Exactive-Orbitrap_1	proteomic profiling by mass spectrometer	137	2013_07_22_21_12_Q-Exactive-Orbitrap_1.raw	1	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Q Exactive;AC=MS:1001911
2013_07_22_23_57_Q-Exactive-Orbitrap_1	Homo sapiens	cervex	Black	31Y	adult	female	HeLa cells	epithelial	adenocarcinoma	1	2013_07_22_23_57_Q-Exactive-Orbitrap_1	proteomic profiling by mass spectrometer	138	2013_07_22_23_57_Q-Exactive-Orbitrap_1.raw	1	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Q Exactive;AC=MS:1001911
2013_07_23_02_42_Q-Exactive-Orbitrap_1	Homo sapiens	cervex	Black	31Y	adult	female	HeLa cells	epithelial	adenocarcinoma	1	2013_07_23_02_42_Q-Exactive-Orbitrap_1	proteomic profiling by mass spectrometer	139	2013_07_23_02_42_Q-Exactive-Orbitrap_1.raw	1	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Q Exactive;AC=MS:1001911
2013_07_26_16_24_Q-Exactive-Orbitrap_1	Homo sapiens	cervex	Black	31Y	adult	female	HeLa cells	epithelial	adenocarcinoma	1	2013_07_26_16_24_Q-Exactive-Orbitrap_1	proteomic profiling by mass spectrometer	140	2013_07_26_16_24_Q-Exactive-Orbitrap_1.raw	1	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Q Exactive;AC=MS:1001911
2013_07_29_16_54_Q-Exactive-Orbitrap_1	Homo sapiens	cervex	Black	31Y	adult	female	HeLa cells	epithelial	adenocarcinoma	1	2013_07_29_16_54_Q-Exactive-Orbitrap_1	proteomic profiling by mass spectrometer	141	2013_07_29_16_54_Q-Exactive-Orbitrap_1.raw	1	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Q Exactive;AC=MS:1001911
2013_07_29_19_42_Q-Exactive-Orbitrap_1	Homo sapiens	cervex	Black	31Y	adult	female	HeLa cells	epithelial	adenocarcinoma	1	2013_07_29_19_42_Q-Exactive-Orbitrap_1	proteomic profiling by mass spectrometer	142	2013_07_29_19_42_Q-Exactive-Orbitrap_1.raw	1	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Q Exactive;AC=MS:1001911
2013_07_29_21_50_Q-Exactive-Orbitrap_1	Homo sapiens	cervex	Black	31Y	adult	female	HeLa cells	epithelial	adenocarcinoma	1	2013_07_29_21_50_Q-Exactive-Orbitrap_1	proteomic profiling by mass spectrometer	143	2013_07_29_21_50_Q-Exactive-Orbitrap_1.raw	1	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Q Exactive;AC=MS:1001911
2013_07_30_00_43_Q-Exactive-Orbitrap_1	Homo sapiens	cervex	Black	31Y	adult	female	HeLa cells	epithelial	adenocarcinoma	1	2013_07_30_00_43_Q-Exactive-Orbitrap_1	proteomic profiling by mass spectrometer	144	2013_07_30_00_43_Q-Exactive-Orbitrap_1.raw	1	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Q Exactive;AC=MS:1001911
2013_07_30_01_17_Q-Exactive-Orbitrap_1	Homo sapiens	cervex	Black	31Y	adult	female	HeLa cells	epithelial	adenocarcinoma	1	2013_07_30_01_17_Q-Exactive-Orbitrap_1	proteomic profiling by mass spectrometer	145	2013_07_30_01_17_Q-Exactive-Orbitrap_1.raw	1	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Q Exactive;AC=MS:1001911
2013_07_30_03_29_Q-Exactive-Orbitrap_1	Homo sapiens	cervex	Black	31Y	adult	female	HeLa cells	epithelial	adenocarcinoma	1	2013_07_30_03_29_Q-Exactive-Orbitrap_1	proteomic profiling by mass spectrometer	146	2013_07_30_03_29_Q-Exactive-Orbitrap_1.raw	1	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Q Exactive;AC=MS:1001911
2013_07_30_04_03_Q-Exactive-Orbitrap_1	Homo sapiens	cervex	Black	31Y	adult	female	HeLa cells	epithelial	adenocarcinoma	1	2013_07_30_04_03_Q-Exactive-Orbitrap_1	proteomic profiling by mass spectrometer	147	2013_07_30_04_03_Q-Exactive-Orbitrap_1.raw	1	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Q Exactive;AC=MS:1001911
2013_07_30_13_44_Q-Exactive-Orbitrap_1	Homo sapiens	cervex	Black	31Y	adult	female	HeLa cells	epithelial	adenocarcinoma	1	2013_07_30_13_44_Q-Exactive-Orbitrap_1	proteomic profiling by mass spectrometer	148	2013_07_30_13_44_Q-Exactive-Orbitrap_1.raw	1	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Q Exactive;AC=MS:1001911
2013_08_02_12_48_Q-Exactive-Orbitrap_1	Homo sapiens	cervex	Black	31Y	adult	female	HeLa cells	epithelial	adenocarcinoma	1	2013_08_02_12_48_Q-Exactive-Orbitrap_1	proteomic profiling by mass spectrometer	149	2013_08_02_12_48_Q-Exactive-Orbitrap_1.raw	1	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Q Exactive;AC=MS:1001911
2013_08_02_15_30_Q-Exactive-Orbitrap_1	Homo sapiens	cervex	Black	31Y	adult	female	HeLa cells	epithelial	adenocarcinoma	1	2013_08_02_15_30_Q-Exactive-Orbitrap_1	proteomic profiling by mass spectrometer	150	2013_08_02_15_30_Q-Exactive-Orbitrap_1.raw	1	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Q Exactive;AC=MS:1001911
2013_08_02_18_13_Q-Exactive-Orbitrap_1	Homo sapiens	cervex	Black	31Y	adult	female	HeLa cells	epithelial	adenocarcinoma	1	2013_08_02_18_13_Q-Exactive-Orbitrap_1	proteomic profiling by mass spectrometer	151	2013_08_02_18_13_Q-Exactive-Orbitrap_1.raw	1	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Q Exactive;AC=MS:1001911
2013_08_05_17_40_Q-Exactive-Orbitrap_1	Homo sapiens	cervex	Black	31Y	adult	female	HeLa cells	epithelial	adenocarcinoma	1	2013_08_05_17_40_Q-Exactive-Orbitrap_1	proteomic profiling by mass spectrometer	152	2013_08_05_17_40_Q-Exactive-Orbitrap_1.raw	1	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Q Exactive;AC=MS:1001911
2013_08_05_19_41_Q-Exactive-Orbitrap_1	Homo sapiens	cervex	Black	31Y	adult	female	HeLa cells	epithelial	adenocarcinoma	1	2013_08_05_19_41_Q-Exactive-Orbitrap_1	proteomic profiling by mass spectrometer	153	2013_08_05_19_41_Q-Exactive-Orbitrap_1.raw	1	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Q Exactive;AC=MS:1001911
2013_08_05_20_08_Q-Exactive-Orbitrap_1	Homo sapiens	cervex	Black	31Y	adult	female	HeLa cells	epithelial	adenocarcinoma	1	2013_08_05_20_08_Q-Exactive-Orbitrap_1	proteomic profiling by mass spectrometer	154	2013_08_05_20_08_Q-Exactive-Orbitrap_1.raw	1	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Q Exactive;AC=MS:1001911
2013_08_06_10_26_Q-Exactive-Orbitrap_1	Homo sapiens	cervex	Black	31Y	adult	female	HeLa cells	epithelial	adenocarcinoma	1	2013_08_06_10_26_Q-Exactive-Orbitrap_1	proteomic profiling by mass spectrometer	155	2013_08_06_10_26_Q-Exactive-Orbitrap_1.raw	1	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Q Exactive;AC=MS:1001911
2013_08_06_18_23_Q-Exactive-Orbitrap_1	Homo sapiens	cervex	Black	31Y	adult	female	HeLa cells	epithelial	adenocarcinoma	1	2013_08_06_18_23_Q-Exactive-Orbitrap_1	proteomic profiling by mass spectrometer	156	2013_08_06_18_23_Q-Exactive-Orbitrap_1.raw	1	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Q Exactive;AC=MS:1001911
2013_08_06_21_04_Q-Exactive-Orbitrap_1	Homo sapiens	cervex	Black	31Y	adult	female	HeLa cells	epithelial	adenocarcinoma	1	2013_08_06_21_04_Q-Exactive-Orbitrap_1	proteomic profiling by mass spectrometer	157	2013_08_06_21_04_Q-Exactive-Orbitrap_1.raw	1	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Q Exactive;AC=MS:1001911
2013_08_06_23_46_Q-Exactive-Orbitrap_1	Homo sapiens	cervex	Black	31Y	adult	female	HeLa cells	epithelial	adenocarcinoma	1	2013_08_06_23_46_Q-Exactive-Orbitrap_1	proteomic profiling by mass spectrometer	158	2013_08_06_23_46_Q-Exactive-Orbitrap_1.raw	1	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Q Exactive;AC=MS:1001911
2013_08_07_15_42_Q-Exactive-Orbitrap_1	Homo sapiens	cervex	Black	31Y	adult	female	HeLa cells	epithelial	adenocarcinoma	1	2013_08_07_15_42_Q-Exactive-Orbitrap_1	proteomic profiling by mass spectrometer	159	2013_08_07_15_42_Q-Exactive-Orbitrap_1.raw	1	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Q Exactive;AC=MS:1001911
2013_08_07_17_39_Q-Exactive-Orbitrap_1	Homo sapiens	cervex	Black	31Y	adult	female	HeLa cells	epithelial	adenocarcinoma	1	2013_08_07_17_39_Q-Exactive-Orbitrap_1	proteomic profiling by mass spectrometer	160	2013_08_07_17_39_Q-Exactive-Orbitrap_1.raw	1	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Q Exactive;AC=MS:1001911
2013_08_07_18_24_Q-Exactive-Orbitrap_1	Homo sapiens	cervex	Black	31Y	adult	female	HeLa cells	epithelial	adenocarcinoma	1	2013_08_07_18_24_Q-Exactive-Orbitrap_1	proteomic profiling by mass spectrometer	161	2013_08_07_18_24_Q-Exactive-Orbitrap_1.raw	1	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Q Exactive;AC=MS:1001911
2013_08_07_20_19_Q-Exactive-Orbitrap_1	Homo sapiens	cervex	Black	31Y	adult	female	HeLa cells	epithelial	adenocarcinoma	1	2013_08_07_20_19_Q-Exactive-Orbitrap_1	proteomic profiling by mass spectrometer	162	2013_08_07_20_19_Q-Exactive-Orbitrap_1.raw	1	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Q Exactive;AC=MS:1001911
2013_08_07_21_05_Q-Exactive-Orbitrap_1	Homo sapiens	cervex	Black	31Y	adult	female	HeLa cells	epithelial	adenocarcinoma	1	2013_08_07_21_05_Q-Exactive-Orbitrap_1	proteomic profiling by mass spectrometer	163	2013_08_07_21_05_Q-Exactive-Orbitrap_1.raw	1	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Q Exactive;AC=MS:1001911
2013_08_07_22_59_Q-Exactive-Orbitrap_1	Homo sapiens	cervex	Black	31Y	adult	female	HeLa cells	epithelial	adenocarcinoma	1	2013_08_07_22_59_Q-Exactive-Orbitrap_1	proteomic profiling by mass spectrometer	164	2013_08_07_22_59_Q-Exactive-Orbitrap_1.raw	1	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Q Exactive;AC=MS:1001911
2013_08_09_21_02_Q-Exactive-Orbitrap_1	Homo sapiens	cervex	Black	31Y	adult	female	HeLa cells	epithelial	adenocarcinoma	1	2013_08_09_21_02_Q-Exactive-Orbitrap_1	proteomic profiling by mass spectrometer	165	2013_08_09_21_02_Q-Exactive-Orbitrap_1.raw	1	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Q Exactive;AC=MS:1001911
2013_08_09_23_46_Q-Exactive-Orbitrap_1	Homo sapiens	cervex	Black	31Y	adult	female	HeLa cells	epithelial	adenocarcinoma	1	2013_08_09_23_46_Q-Exactive-Orbitrap_1	proteomic profiling by mass spectrometer	166	2013_08_09_23_46_Q-Exactive-Orbitrap_1.raw	1	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Q Exactive;AC=MS:1001911
2013_08_10_02_30_Q-Exactive-Orbitrap_1	Homo sapiens	cervex	Black	31Y	adult	female	HeLa cells	epithelial	adenocarcinoma	1	2013_08_10_02_30_Q-Exactive-Orbitrap_1	proteomic profiling by mass spectrometer	167	2013_08_10_02_30_Q-Exactive-Orbitrap_1.raw	1	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Q Exactive;AC=MS:1001911
2013_08_12_14_07_Q-Exactive-Orbitrap_1	Homo sapiens	cervex	Black	31Y	adult	female	HeLa cells	epithelial	adenocarcinoma	1	2013_08_12_14_07_Q-Exactive-Orbitrap_1	proteomic profiling by mass spectrometer	168	2013_08_12_14_07_Q-Exactive-Orbitrap_1.raw	1	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Q Exactive;AC=MS:1001911
2013_08_12_14_36_Q-Exactive-Orbitrap_1	Homo sapiens	cervex	Black	31Y	adult	female	HeLa cells	epithelial	adenocarcinoma	1	2013_08_12_14_36_Q-Exactive-Orbitrap_1	proteomic profiling by mass spectrometer	169	2013_08_12_14_36_Q-Exactive-Orbitrap_1.raw	1	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Q Exactive;AC=MS:1001911
2013_08_12_15_23_Q-Exactive-Orbitrap_1	Homo sapiens	cervex	Black	31Y	adult	female	HeLa cells	epithelial	adenocarcinoma	1	2013_08_12_15_23_Q-Exactive-Orbitrap_1	proteomic profiling by mass spectrometer	170	2013_08_12_15_23_Q-Exactive-Orbitrap_1.raw	1	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Q Exactive;AC=MS:1001911
2013_08_12_17_16_Q-Exactive-Orbitrap_1	Homo sapiens	cervex	Black	31Y	adult	female	HeLa cells	epithelial	adenocarcinoma	1	2013_08_12_17_16_Q-Exactive-Orbitrap_1	proteomic profiling by mass spectrometer	171	2013_08_12_17_16_Q-Exactive-Orbitrap_1.raw	1	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Q Exactive;AC=MS:1001911
2013_08_12_17_46_Q-Exactive-Orbitrap_1	Homo sapiens	cervex	Black	31Y	adult	female	HeLa cells	epithelial	adenocarcinoma	1	2013_08_12_17_46_Q-Exactive-Orbitrap_1	proteomic profiling by mass spectrometer	172	2013_08_12_17_46_Q-Exactive-Orbitrap_1.raw	1	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Q Exactive;AC=MS:1001911
2013_08_12_20_27_Q-Exactive-Orbitrap_1	Homo sapiens	cervex	Black	31Y	adult	female	HeLa cells	epithelial	adenocarcinoma	1	2013_08_12_20_27_Q-Exactive-Orbitrap_1	proteomic profiling by mass spectrometer	173	2013_08_12_20_27_Q-Exactive-Orbitrap_1.raw	1	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Q Exactive;AC=MS:1001911
2013_08_12_22_56_Q-Exactive-Orbitrap_1	Homo sapiens	cervex	Black	31Y	adult	female	HeLa cells	epithelial	adenocarcinoma	1	2013_08_12_22_56_Q-Exactive-Orbitrap_1	proteomic profiling by mass spectrometer	174	2013_08_12_22_56_Q-Exactive-Orbitrap_1.raw	1	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Q Exactive;AC=MS:1001911
2013_08_13_01_40_Q-Exactive-Orbitrap_1	Homo sapiens	cervex	Black	31Y	adult	female	HeLa cells	epithelial	adenocarcinoma	1	2013_08_13_01_40_Q-Exactive-Orbitrap_1	proteomic profiling by mass spectrometer	175	2013_08_13_01_40_Q-Exactive-Orbitrap_1.raw	1	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Q Exactive;AC=MS:1001911
2013_08_13_04_25_Q-Exactive-Orbitrap_1	Homo sapiens	cervex	Black	31Y	adult	female	HeLa cells	epithelial	adenocarcinoma	1	2013_08_13_04_25_Q-Exactive-Orbitrap_1	proteomic profiling by mass spectrometer	176	2013_08_13_04_25_Q-Exactive-Orbitrap_1.raw	1	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Q Exactive;AC=MS:1001911
2013_08_13_14_11_Q-Exactive-Orbitrap_1	Homo sapiens	cervex	Black	31Y	adult	female	HeLa cells	epithelial	adenocarcinoma	1	2013_08_13_14_11_Q-Exactive-Orbitrap_1	proteomic profiling by mass spectrometer	177	2013_08_13_14_11_Q-Exactive-Orbitrap_1.raw	1	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Q Exactive;AC=MS:1001911
2013_08_13_16_50_Q-Exactive-Orbitrap_1	Homo sapiens	cervex	Black	31Y	adult	female	HeLa cells	epithelial	adenocarcinoma	1	2013_08_13_16_50_Q-Exactive-Orbitrap_1	proteomic profiling by mass spectrometer	178	2013_08_13_16_50_Q-Exactive-Orbitrap_1.raw	1	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Q Exactive;AC=MS:1001911
2013_08_13_22_22_Q-Exactive-Orbitrap_1	Homo sapiens	cervex	Black	31Y	adult	female	HeLa cells	epithelial	adenocarcinoma	1	2013_08_13_22_22_Q-Exactive-Orbitrap_1	proteomic profiling by mass spectrometer	179	2013_08_13_22_22_Q-Exactive-Orbitrap_1.raw	1	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Q Exactive;AC=MS:1001911
2013_08_14_01_11_Q-Exactive-Orbitrap_1	Homo sapiens	cervex	Black	31Y	adult	female	HeLa cells	epithelial	adenocarcinoma	1	2013_08_14_01_11_Q-Exactive-Orbitrap_1	proteomic profiling by mass spectrometer	180	2013_08_14_01_11_Q-Exactive-Orbitrap_1.raw	1	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Q Exactive;AC=MS:1001911
2013_08_19_17_18_Q-Exactive-Orbitrap_1	Homo sapiens	cervex	Black	31Y	adult	female	HeLa cells	epithelial	adenocarcinoma	1	2013_08_19_17_18_Q-Exactive-Orbitrap_1	proteomic profiling by mass spectrometer	181	2013_08_19_17_18_Q-Exactive-Orbitrap_1.raw	1	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Q Exactive;AC=MS:1001911
2013_08_19_19_20_Q-Exactive-Orbitrap_1	Homo sapiens	cervex	Black	31Y	adult	female	HeLa cells	epithelial	adenocarcinoma	1	2013_08_19_19_20_Q-Exactive-Orbitrap_1	proteomic profiling by mass spectrometer	182	2013_08_19_19_20_Q-Exactive-Orbitrap_1.raw	1	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Q Exactive;AC=MS:1001911
2013_08_19_20_08_Q-Exactive-Orbitrap_1	Homo sapiens	cervex	Black	31Y	adult	female	HeLa cells	epithelial	adenocarcinoma	1	2013_08_19_20_08_Q-Exactive-Orbitrap_1	proteomic profiling by mass spectrometer	183	2013_08_19_20_08_Q-Exactive-Orbitrap_1.raw	1	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Q Exactive;AC=MS:1001911
2013_08_19_22_01_Q-Exactive-Orbitrap_1	Homo sapiens	cervex	Black	31Y	adult	female	HeLa cells	epithelial	adenocarcinoma	1	2013_08_19_22_01_Q-Exactive-Orbitrap_1	proteomic profiling by mass spectrometer	184	2013_08_19_22_01_Q-Exactive-Orbitrap_1.raw	1	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Q Exactive;AC=MS:1001911
2013_08_19_22_26_Q-Exactive-Orbitrap_1	Homo sapiens	cervex	Black	31Y	adult	female	HeLa cells	epithelial	adenocarcinoma	1	2013_08_19_22_26_Q-Exactive-Orbitrap_1	proteomic profiling by mass spectrometer	185	2013_08_19_22_26_Q-Exactive-Orbitrap_1.raw	1	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Q Exactive;AC=MS:1001911
2013_08_19_22_54_Q-Exactive-Orbitrap_1	Homo sapiens	cervex	Black	31Y	adult	female	HeLa cells	epithelial	adenocarcinoma	1	2013_08_19_22_54_Q-Exactive-Orbitrap_1	proteomic profiling by mass spectrometer	186	2013_08_19_22_54_Q-Exactive-Orbitrap_1.raw	1	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Q Exactive;AC=MS:1001911
2013_08_20_01_40_Q-Exactive-Orbitrap_1	Homo sapiens	cervex	Black	31Y	adult	female	HeLa cells	epithelial	adenocarcinoma	1	2013_08_20_01_40_Q-Exactive-Orbitrap_1	proteomic profiling by mass spectrometer	187	2013_08_20_01_40_Q-Exactive-Orbitrap_1.raw	1	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Q Exactive;AC=MS:1001911
2013_08_20_10_46_Q-Exactive-Orbitrap_1	Homo sapiens	cervex	Black	31Y	adult	female	HeLa cells	epithelial	adenocarcinoma	1	2013_08_20_10_46_Q-Exactive-Orbitrap_1	proteomic profiling by mass spectrometer	188	2013_08_20_10_46_Q-Exactive-Orbitrap_1.raw	1	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Q Exactive;AC=MS:1001911
2013_08_20_13_28_Q-Exactive-Orbitrap_1	Homo sapiens	cervex	Black	31Y	adult	female	HeLa cells	epithelial	adenocarcinoma	1	2013_08_20_13_28_Q-Exactive-Orbitrap_1	proteomic profiling by mass spectrometer	189	2013_08_20_13_28_Q-Exactive-Orbitrap_1.raw	1	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Q Exactive;AC=MS:1001911
2013_08_20_15_17_Q-Exactive-Orbitrap_1	Homo sapiens	cervex	Black	31Y	adult	female	HeLa cells	epithelial	adenocarcinoma	1	2013_08_20_15_17_Q-Exactive-Orbitrap_1	proteomic profiling by mass spectrometer	190	2013_08_20_15_17_Q-Exactive-Orbitrap_1.raw	1	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Q Exactive;AC=MS:1001911
2013_08_22_17_09_Q-Exactive-Orbitrap_1	Homo sapiens	cervex	Black	31Y	adult	female	HeLa cells	epithelial	adenocarcinoma	1	2013_08_22_17_09_Q-Exactive-Orbitrap_1	proteomic profiling by mass spectrometer	191	2013_08_22_17_09_Q-Exactive-Orbitrap_1.raw	1	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Q Exactive;AC=MS:1001911
2013_08_22_19_51_Q-Exactive-Orbitrap_1	Homo sapiens	cervex	Black	31Y	adult	female	HeLa cells	epithelial	adenocarcinoma	1	2013_08_22_19_51_Q-Exactive-Orbitrap_1	proteomic profiling by mass spectrometer	192	2013_08_22_19_51_Q-Exactive-Orbitrap_1.raw	1	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Q Exactive;AC=MS:1001911
2013_08_22_22_33_Q-Exactive-Orbitrap_1	Homo sapiens	cervex	Black	31Y	adult	female	HeLa cells	epithelial	adenocarcinoma	1	2013_08_22_22_33_Q-Exactive-Orbitrap_1	proteomic profiling by mass spectrometer	193	2013_08_22_22_33_Q-Exactive-Orbitrap_1.raw	1	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Q Exactive;AC=MS:1001911
