source name	characteristics[organism]	characteristics[organism part]	characteristics[ancestry category]	characteristics[age]	characteristics[developmental stage]	characteristics[sex]	characteristics[cell line]	characteristics[cell type]	characteristics[disease]	characteristics[biological replicate]	assay name	technology type	comment[technical replicate]	comment[data file]	comment[fraction identifier]	comment[label]	comment[cleavage agent details]	comment[instrument]
2020_06_28_01_34_Orbitrap-Exploris-480_Invalid_SN_0001	Homo sapiens	cervex	Black	31Y	adult	female	HeLa cells	epithelial	adenocarcinoma	1	2020_06_28_01_34_Orbitrap-Exploris-480_Invalid_SN_0001	proteomic profiling by mass spectrometer	7323	2020_06_28_01_34_Orbitrap-Exploris-480_Invalid_SN_0001.raw	1	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Orbitrap Exploris 480;AC=MS:1003028
2020_06_28_06_24_Orbitrap-Exploris-480_MA10132C	Homo sapiens	cervex	Black	31Y	adult	female	HeLa cells	epithelial	adenocarcinoma	1	2020_06_28_06_24_Orbitrap-Exploris-480_MA10132C	proteomic profiling by mass spectrometer	7324	2020_06_28_06_24_Orbitrap-Exploris-480_MA10132C.raw	1	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Orbitrap Exploris 480;AC=MS:1003028
2020_06_28_16_41_Orbitrap-Exploris-480_Invalid_SN_0001	Homo sapiens	cervex	Black	31Y	adult	female	HeLa cells	epithelial	adenocarcinoma	1	2020_06_28_16_41_Orbitrap-Exploris-480_Invalid_SN_0001	proteomic profiling by mass spectrometer	7325	2020_06_28_16_41_Orbitrap-Exploris-480_Invalid_SN_0001.raw	1	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Orbitrap Exploris 480;AC=MS:1003028
2020_06_28_19_48_Orbitrap-Exploris-480_Invalid_SN_0001	Homo sapiens	cervex	Black	31Y	adult	female	HeLa cells	epithelial	adenocarcinoma	1	2020_06_28_19_48_Orbitrap-Exploris-480_Invalid_SN_0001	proteomic profiling by mass spectrometer	7326	2020_06_28_19_48_Orbitrap-Exploris-480_Invalid_SN_0001.raw	1	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Orbitrap Exploris 480;AC=MS:1003028
2020_06_29_11_18_Orbitrap-Exploris-480_MA10132C	Homo sapiens	cervex	Black	31Y	adult	female	HeLa cells	epithelial	adenocarcinoma	1	2020_06_29_11_18_Orbitrap-Exploris-480_MA10132C	proteomic profiling by mass spectrometer	7327	2020_06_29_11_18_Orbitrap-Exploris-480_MA10132C.raw	1	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Orbitrap Exploris 480;AC=MS:1003028
2020_06_29_14_29_Orbitrap-Exploris-480_MA10132C	Homo sapiens	cervex	Black	31Y	adult	female	HeLa cells	epithelial	adenocarcinoma	1	2020_06_29_14_29_Orbitrap-Exploris-480_MA10132C	proteomic profiling by mass spectrometer	7328	2020_06_29_14_29_Orbitrap-Exploris-480_MA10132C.raw	1	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Orbitrap Exploris 480;AC=MS:1003028
2020_06_29_17_32_Orbitrap-Exploris-480_MA10132C	Homo sapiens	cervex	Black	31Y	adult	female	HeLa cells	epithelial	adenocarcinoma	1	2020_06_29_17_32_Orbitrap-Exploris-480_MA10132C	proteomic profiling by mass spectrometer	7329	2020_06_29_17_32_Orbitrap-Exploris-480_MA10132C.raw	1	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Orbitrap Exploris 480;AC=MS:1003028
2020_06_29_20_49_Orbitrap-Exploris-480_Invalid_SN_0001	Homo sapiens	cervex	Black	31Y	adult	female	HeLa cells	epithelial	adenocarcinoma	1	2020_06_29_20_49_Orbitrap-Exploris-480_Invalid_SN_0001	proteomic profiling by mass spectrometer	7330	2020_06_29_20_49_Orbitrap-Exploris-480_Invalid_SN_0001.raw	1	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Orbitrap Exploris 480;AC=MS:1003028
2020_06_29_23_55_Orbitrap-Exploris-480_Invalid_SN_0001	Homo sapiens	cervex	Black	31Y	adult	female	HeLa cells	epithelial	adenocarcinoma	1	2020_06_29_23_55_Orbitrap-Exploris-480_Invalid_SN_0001	proteomic profiling by mass spectrometer	7331	2020_06_29_23_55_Orbitrap-Exploris-480_Invalid_SN_0001.raw	1	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Orbitrap Exploris 480;AC=MS:1003028
2020_06_30_03_02_Orbitrap-Exploris-480_Invalid_SN_0001	Homo sapiens	cervex	Black	31Y	adult	female	HeLa cells	epithelial	adenocarcinoma	1	2020_06_30_03_02_Orbitrap-Exploris-480_Invalid_SN_0001	proteomic profiling by mass spectrometer	7332	2020_06_30_03_02_Orbitrap-Exploris-480_Invalid_SN_0001.raw	1	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Orbitrap Exploris 480;AC=MS:1003028
2020_06_30_06_09_Orbitrap-Exploris-480_Invalid_SN_0001	Homo sapiens	cervex	Black	31Y	adult	female	HeLa cells	epithelial	adenocarcinoma	1	2020_06_30_06_09_Orbitrap-Exploris-480_Invalid_SN_0001	proteomic profiling by mass spectrometer	7333	2020_06_30_06_09_Orbitrap-Exploris-480_Invalid_SN_0001.raw	1	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Orbitrap Exploris 480;AC=MS:1003028
2020_06_30_09_16_Orbitrap-Exploris-480_Invalid_SN_0001	Homo sapiens	cervex	Black	31Y	adult	female	HeLa cells	epithelial	adenocarcinoma	1	2020_06_30_09_16_Orbitrap-Exploris-480_Invalid_SN_0001	proteomic profiling by mass spectrometer	7334	2020_06_30_09_16_Orbitrap-Exploris-480_Invalid_SN_0001.raw	1	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Orbitrap Exploris 480;AC=MS:1003028
2020_06_30_09_25_Orbitrap-Exploris-480_MA10132C	Homo sapiens	cervex	Black	31Y	adult	female	HeLa cells	epithelial	adenocarcinoma	1	2020_06_30_09_25_Orbitrap-Exploris-480_MA10132C	proteomic profiling by mass spectrometer	7335	2020_06_30_09_25_Orbitrap-Exploris-480_MA10132C.raw	1	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Orbitrap Exploris 480;AC=MS:1003028
2020_06_30_12_18_Orbitrap-Exploris-480_MA10132C	Homo sapiens	cervex	Black	31Y	adult	female	HeLa cells	epithelial	adenocarcinoma	1	2020_06_30_12_18_Orbitrap-Exploris-480_MA10132C	proteomic profiling by mass spectrometer	7336	2020_06_30_12_18_Orbitrap-Exploris-480_MA10132C.raw	1	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Orbitrap Exploris 480;AC=MS:1003028
2020_07_04_19_20_Orbitrap-Exploris-480_Invalid_SN_0001	Homo sapiens	cervex	Black	31Y	adult	female	HeLa cells	epithelial	adenocarcinoma	1	2020_07_04_19_20_Orbitrap-Exploris-480_Invalid_SN_0001	proteomic profiling by mass spectrometer	7337	2020_07_04_19_20_Orbitrap-Exploris-480_Invalid_SN_0001.raw	1	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Orbitrap Exploris 480;AC=MS:1003028
2020_07_05_22_21_Orbitrap-Exploris-480_Invalid_SN_0001	Homo sapiens	cervex	Black	31Y	adult	female	HeLa cells	epithelial	adenocarcinoma	1	2020_07_05_22_21_Orbitrap-Exploris-480_Invalid_SN_0001	proteomic profiling by mass spectrometer	7338	2020_07_05_22_21_Orbitrap-Exploris-480_Invalid_SN_0001.raw	1	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Orbitrap Exploris 480;AC=MS:1003028
2020_07_06_01_32_Orbitrap-Exploris-480_Invalid_SN_0001	Homo sapiens	cervex	Black	31Y	adult	female	HeLa cells	epithelial	adenocarcinoma	1	2020_07_06_01_32_Orbitrap-Exploris-480_Invalid_SN_0001	proteomic profiling by mass spectrometer	7339	2020_07_06_01_32_Orbitrap-Exploris-480_Invalid_SN_0001.raw	1	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Orbitrap Exploris 480;AC=MS:1003028
2020_07_06_22_09_Orbitrap-Exploris-480_MA10215C	Homo sapiens	cervex	Black	31Y	adult	female	HeLa cells	epithelial	adenocarcinoma	1	2020_07_06_22_09_Orbitrap-Exploris-480_MA10215C	proteomic profiling by mass spectrometer	7340	2020_07_06_22_09_Orbitrap-Exploris-480_MA10215C.raw	1	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Orbitrap Exploris 480;AC=MS:1003028
2020_07_07_00_52_Orbitrap-Exploris-480_MA10215C	Homo sapiens	cervex	Black	31Y	adult	female	HeLa cells	epithelial	adenocarcinoma	1	2020_07_07_00_52_Orbitrap-Exploris-480_MA10215C	proteomic profiling by mass spectrometer	7341	2020_07_07_00_52_Orbitrap-Exploris-480_MA10215C.raw	1	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Orbitrap Exploris 480;AC=MS:1003028
2020_07_07_03_35_Orbitrap-Exploris-480_MA10215C	Homo sapiens	cervex	Black	31Y	adult	female	HeLa cells	epithelial	adenocarcinoma	1	2020_07_07_03_35_Orbitrap-Exploris-480_MA10215C	proteomic profiling by mass spectrometer	7342	2020_07_07_03_35_Orbitrap-Exploris-480_MA10215C.raw	1	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Orbitrap Exploris 480;AC=MS:1003028
2020_07_07_17_44_Orbitrap-Exploris-480_MA10132C	Homo sapiens	cervex	Black	31Y	adult	female	HeLa cells	epithelial	adenocarcinoma	1	2020_07_07_17_44_Orbitrap-Exploris-480_MA10132C	proteomic profiling by mass spectrometer	7343	2020_07_07_17_44_Orbitrap-Exploris-480_MA10132C.raw	1	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Orbitrap Exploris 480;AC=MS:1003028
2020_07_07_20_37_Orbitrap-Exploris-480_MA10132C	Homo sapiens	cervex	Black	31Y	adult	female	HeLa cells	epithelial	adenocarcinoma	1	2020_07_07_20_37_Orbitrap-Exploris-480_MA10132C	proteomic profiling by mass spectrometer	7344	2020_07_07_20_37_Orbitrap-Exploris-480_MA10132C.raw	1	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Orbitrap Exploris 480;AC=MS:1003028
2020_07_07_23_30_Orbitrap-Exploris-480_MA10132C	Homo sapiens	cervex	Black	31Y	adult	female	HeLa cells	epithelial	adenocarcinoma	1	2020_07_07_23_30_Orbitrap-Exploris-480_MA10132C	proteomic profiling by mass spectrometer	7345	2020_07_07_23_30_Orbitrap-Exploris-480_MA10132C.raw	1	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Orbitrap Exploris 480;AC=MS:1003028
2020_07_08_02_23_Orbitrap-Exploris-480_MA10132C	Homo sapiens	cervex	Black	31Y	adult	female	HeLa cells	epithelial	adenocarcinoma	1	2020_07_08_02_23_Orbitrap-Exploris-480_MA10132C	proteomic profiling by mass spectrometer	7346	2020_07_08_02_23_Orbitrap-Exploris-480_MA10132C.raw	1	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Orbitrap Exploris 480;AC=MS:1003028
2020_07_08_05_17_Orbitrap-Exploris-480_MA10132C	Homo sapiens	cervex	Black	31Y	adult	female	HeLa cells	epithelial	adenocarcinoma	1	2020_07_08_05_17_Orbitrap-Exploris-480_MA10132C	proteomic profiling by mass spectrometer	7347	2020_07_08_05_17_Orbitrap-Exploris-480_MA10132C.raw	1	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Orbitrap Exploris 480;AC=MS:1003028
2020_07_08_08_11_Orbitrap-Exploris-480_MA10132C	Homo sapiens	cervex	Black	31Y	adult	female	HeLa cells	epithelial	adenocarcinoma	1	2020_07_08_08_11_Orbitrap-Exploris-480_MA10132C	proteomic profiling by mass spectrometer	7348	2020_07_08_08_11_Orbitrap-Exploris-480_MA10132C.raw	1	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Orbitrap Exploris 480;AC=MS:1003028
2020_07_08_15_02_Orbitrap-Exploris-480_MA10132C	Homo sapiens	cervex	Black	31Y	adult	female	HeLa cells	epithelial	adenocarcinoma	1	2020_07_08_15_02_Orbitrap-Exploris-480_MA10132C	proteomic profiling by mass spectrometer	7349	2020_07_08_15_02_Orbitrap-Exploris-480_MA10132C.raw	1	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Orbitrap Exploris 480;AC=MS:1003028
2020_07_08_15_37_Orbitrap-Exploris-480_Invalid_SN_0001	Homo sapiens	cervex	Black	31Y	adult	female	HeLa cells	epithelial	adenocarcinoma	1	2020_07_08_15_37_Orbitrap-Exploris-480_Invalid_SN_0001	proteomic profiling by mass spectrometer	7350	2020_07_08_15_37_Orbitrap-Exploris-480_Invalid_SN_0001.raw	1	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Orbitrap Exploris 480;AC=MS:1003028
2020_07_08_16_55_Orbitrap-Exploris-480_MA10132C	Homo sapiens	cervex	Black	31Y	adult	female	HeLa cells	epithelial	adenocarcinoma	1	2020_07_08_16_55_Orbitrap-Exploris-480_MA10132C	proteomic profiling by mass spectrometer	7351	2020_07_08_16_55_Orbitrap-Exploris-480_MA10132C.raw	1	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Orbitrap Exploris 480;AC=MS:1003028
2020_07_08_18_48_Orbitrap-Exploris-480_MA10132C	Homo sapiens	cervex	Black	31Y	adult	female	HeLa cells	epithelial	adenocarcinoma	1	2020_07_08_18_48_Orbitrap-Exploris-480_MA10132C	proteomic profiling by mass spectrometer	7352	2020_07_08_18_48_Orbitrap-Exploris-480_MA10132C.raw	1	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Orbitrap Exploris 480;AC=MS:1003028
2020_07_08_20_41_Orbitrap-Exploris-480_MA10132C	Homo sapiens	cervex	Black	31Y	adult	female	HeLa cells	epithelial	adenocarcinoma	1	2020_07_08_20_41_Orbitrap-Exploris-480_MA10132C	proteomic profiling by mass spectrometer	7353	2020_07_08_20_41_Orbitrap-Exploris-480_MA10132C.raw	1	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Orbitrap Exploris 480;AC=MS:1003028
2020_07_08_22_35_Orbitrap-Exploris-480_MA10132C	Homo sapiens	cervex	Black	31Y	adult	female	HeLa cells	epithelial	adenocarcinoma	1	2020_07_08_22_35_Orbitrap-Exploris-480_MA10132C	proteomic profiling by mass spectrometer	7354	2020_07_08_22_35_Orbitrap-Exploris-480_MA10132C.raw	1	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Orbitrap Exploris 480;AC=MS:1003028
2020_07_09_00_28_Orbitrap-Exploris-480_MA10132C	Homo sapiens	cervex	Black	31Y	adult	female	HeLa cells	epithelial	adenocarcinoma	1	2020_07_09_00_28_Orbitrap-Exploris-480_MA10132C	proteomic profiling by mass spectrometer	7355	2020_07_09_00_28_Orbitrap-Exploris-480_MA10132C.raw	1	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Orbitrap Exploris 480;AC=MS:1003028
2020_07_10_10_18_Orbitrap-Exploris-480_MA10132C	Homo sapiens	cervex	Black	31Y	adult	female	HeLa cells	epithelial	adenocarcinoma	1	2020_07_10_10_18_Orbitrap-Exploris-480_MA10132C	proteomic profiling by mass spectrometer	7356	2020_07_10_10_18_Orbitrap-Exploris-480_MA10132C.raw	1	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Orbitrap Exploris 480;AC=MS:1003028
2020_07_10_12_04_Orbitrap-Exploris-480_MA10132C	Homo sapiens	cervex	Black	31Y	adult	female	HeLa cells	epithelial	adenocarcinoma	1	2020_07_10_12_04_Orbitrap-Exploris-480_MA10132C	proteomic profiling by mass spectrometer	7357	2020_07_10_12_04_Orbitrap-Exploris-480_MA10132C.raw	1	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Orbitrap Exploris 480;AC=MS:1003028
2020_07_15_20_23_Orbitrap-Exploris-480_MA10132C	Homo sapiens	cervex	Black	31Y	adult	female	HeLa cells	epithelial	adenocarcinoma	1	2020_07_15_20_23_Orbitrap-Exploris-480_MA10132C	proteomic profiling by mass spectrometer	7358	2020_07_15_20_23_Orbitrap-Exploris-480_MA10132C.raw	1	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Orbitrap Exploris 480;AC=MS:1003028
2020_07_16_01_42_Orbitrap-Exploris-480_MA10132C	Homo sapiens	cervex	Black	31Y	adult	female	HeLa cells	epithelial	adenocarcinoma	1	2020_07_16_01_42_Orbitrap-Exploris-480_MA10132C	proteomic profiling by mass spectrometer	7359	2020_07_16_01_42_Orbitrap-Exploris-480_MA10132C.raw	1	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Orbitrap Exploris 480;AC=MS:1003028
2020_07_16_04_40_Orbitrap-Exploris-480_MA10132C	Homo sapiens	cervex	Black	31Y	adult	female	HeLa cells	epithelial	adenocarcinoma	1	2020_07_16_04_40_Orbitrap-Exploris-480_MA10132C	proteomic profiling by mass spectrometer	7360	2020_07_16_04_40_Orbitrap-Exploris-480_MA10132C.raw	1	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Orbitrap Exploris 480;AC=MS:1003028
2020_07_16_08_55_Orbitrap-Exploris-480_MA10132C	Homo sapiens	cervex	Black	31Y	adult	female	HeLa cells	epithelial	adenocarcinoma	1	2020_07_16_08_55_Orbitrap-Exploris-480_MA10132C	proteomic profiling by mass spectrometer	7361	2020_07_16_08_55_Orbitrap-Exploris-480_MA10132C.raw	1	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Orbitrap Exploris 480;AC=MS:1003028
2020_07_16_13_45_Orbitrap-Exploris-480_MA10132C	Homo sapiens	cervex	Black	31Y	adult	female	HeLa cells	epithelial	adenocarcinoma	1	2020_07_16_13_45_Orbitrap-Exploris-480_MA10132C	proteomic profiling by mass spectrometer	7362	2020_07_16_13_45_Orbitrap-Exploris-480_MA10132C.raw	1	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Orbitrap Exploris 480;AC=MS:1003028
2020_07_16_15_31_Orbitrap-Exploris-480_MA10132C	Homo sapiens	cervex	Black	31Y	adult	female	HeLa cells	epithelial	adenocarcinoma	1	2020_07_16_15_31_Orbitrap-Exploris-480_MA10132C	proteomic profiling by mass spectrometer	7363	2020_07_16_15_31_Orbitrap-Exploris-480_MA10132C.raw	1	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Orbitrap Exploris 480;AC=MS:1003028
2020_07_16_17_27_Orbitrap-Exploris-480_MA10132C	Homo sapiens	cervex	Black	31Y	adult	female	HeLa cells	epithelial	adenocarcinoma	1	2020_07_16_17_27_Orbitrap-Exploris-480_MA10132C	proteomic profiling by mass spectrometer	7364	2020_07_16_17_27_Orbitrap-Exploris-480_MA10132C.raw	1	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Orbitrap Exploris 480;AC=MS:1003028
2020_07_16_20_13_Orbitrap-Exploris-480_MA10132C	Homo sapiens	cervex	Black	31Y	adult	female	HeLa cells	epithelial	adenocarcinoma	1	2020_07_16_20_13_Orbitrap-Exploris-480_MA10132C	proteomic profiling by mass spectrometer	7365	2020_07_16_20_13_Orbitrap-Exploris-480_MA10132C.raw	1	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Orbitrap Exploris 480;AC=MS:1003028
2020_07_16_22_59_Orbitrap-Exploris-480_MA10132C	Homo sapiens	cervex	Black	31Y	adult	female	HeLa cells	epithelial	adenocarcinoma	1	2020_07_16_22_59_Orbitrap-Exploris-480_MA10132C	proteomic profiling by mass spectrometer	7366	2020_07_16_22_59_Orbitrap-Exploris-480_MA10132C.raw	1	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Orbitrap Exploris 480;AC=MS:1003028
2020_07_17_11_53_Orbitrap-Exploris-480_MA10132C	Homo sapiens	cervex	Black	31Y	adult	female	HeLa cells	epithelial	adenocarcinoma	1	2020_07_17_11_53_Orbitrap-Exploris-480_MA10132C	proteomic profiling by mass spectrometer	7367	2020_07_17_11_53_Orbitrap-Exploris-480_MA10132C.raw	1	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Orbitrap Exploris 480;AC=MS:1003028
2020_07_17_15_30_Orbitrap-Exploris-480_MA10132C	Homo sapiens	cervex	Black	31Y	adult	female	HeLa cells	epithelial	adenocarcinoma	1	2020_07_17_15_30_Orbitrap-Exploris-480_MA10132C	proteomic profiling by mass spectrometer	7368	2020_07_17_15_30_Orbitrap-Exploris-480_MA10132C.raw	1	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Orbitrap Exploris 480;AC=MS:1003028
2020_07_17_17_15_Orbitrap-Exploris-480_MA10132C	Homo sapiens	cervex	Black	31Y	adult	female	HeLa cells	epithelial	adenocarcinoma	1	2020_07_17_17_15_Orbitrap-Exploris-480_MA10132C	proteomic profiling by mass spectrometer	7369	2020_07_17_17_15_Orbitrap-Exploris-480_MA10132C.raw	1	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Orbitrap Exploris 480;AC=MS:1003028
2020_07_19_15_37_Orbitrap-Exploris-480_MA10132C	Homo sapiens	cervex	Black	31Y	adult	female	HeLa cells	epithelial	adenocarcinoma	1	2020_07_19_15_37_Orbitrap-Exploris-480_MA10132C	proteomic profiling by mass spectrometer	7370	2020_07_19_15_37_Orbitrap-Exploris-480_MA10132C.raw	1	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Orbitrap Exploris 480;AC=MS:1003028
2020_07_19_17_37_Orbitrap-Exploris-480_MA10132C	Homo sapiens	cervex	Black	31Y	adult	female	HeLa cells	epithelial	adenocarcinoma	1	2020_07_19_17_37_Orbitrap-Exploris-480_MA10132C	proteomic profiling by mass spectrometer	7371	2020_07_19_17_37_Orbitrap-Exploris-480_MA10132C.raw	1	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Orbitrap Exploris 480;AC=MS:1003028
2020_07_19_19_42_Orbitrap-Exploris-480_MA10132C	Homo sapiens	cervex	Black	31Y	adult	female	HeLa cells	epithelial	adenocarcinoma	1	2020_07_19_19_42_Orbitrap-Exploris-480_MA10132C	proteomic profiling by mass spectrometer	7372	2020_07_19_19_42_Orbitrap-Exploris-480_MA10132C.raw	1	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Orbitrap Exploris 480;AC=MS:1003028
2020_07_20_20_07_Orbitrap-Exploris-480_MA10215C	Homo sapiens	cervex	Black	31Y	adult	female	HeLa cells	epithelial	adenocarcinoma	1	2020_07_20_20_07_Orbitrap-Exploris-480_MA10215C	proteomic profiling by mass spectrometer	7373	2020_07_20_20_07_Orbitrap-Exploris-480_MA10215C.raw	1	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Orbitrap Exploris 480;AC=MS:1003028
2020_07_20_22_52_Orbitrap-Exploris-480_MA10215C	Homo sapiens	cervex	Black	31Y	adult	female	HeLa cells	epithelial	adenocarcinoma	1	2020_07_20_22_52_Orbitrap-Exploris-480_MA10215C	proteomic profiling by mass spectrometer	7374	2020_07_20_22_52_Orbitrap-Exploris-480_MA10215C.raw	1	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Orbitrap Exploris 480;AC=MS:1003028
2020_07_22_13_13_Orbitrap-Exploris-480_MA10134C	Homo sapiens	cervex	Black	31Y	adult	female	HeLa cells	epithelial	adenocarcinoma	1	2020_07_22_13_13_Orbitrap-Exploris-480_MA10134C	proteomic profiling by mass spectrometer	7375	2020_07_22_13_13_Orbitrap-Exploris-480_MA10134C.raw	1	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Orbitrap Exploris 480;AC=MS:1003028
2020_07_22_15_55_Orbitrap-Exploris-480_MA10134C	Homo sapiens	cervex	Black	31Y	adult	female	HeLa cells	epithelial	adenocarcinoma	1	2020_07_22_15_55_Orbitrap-Exploris-480_MA10134C	proteomic profiling by mass spectrometer	7376	2020_07_22_15_55_Orbitrap-Exploris-480_MA10134C.raw	1	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Orbitrap Exploris 480;AC=MS:1003028
2020_07_23_13_42_Orbitrap-Exploris-480_MA10134C	Homo sapiens	cervex	Black	31Y	adult	female	HeLa cells	epithelial	adenocarcinoma	1	2020_07_23_13_42_Orbitrap-Exploris-480_MA10134C	proteomic profiling by mass spectrometer	7377	2020_07_23_13_42_Orbitrap-Exploris-480_MA10134C.raw	1	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Orbitrap Exploris 480;AC=MS:1003028
2020_07_23_16_38_Orbitrap-Exploris-480_MA10134C	Homo sapiens	cervex	Black	31Y	adult	female	HeLa cells	epithelial	adenocarcinoma	1	2020_07_23_16_38_Orbitrap-Exploris-480_MA10134C	proteomic profiling by mass spectrometer	7378	2020_07_23_16_38_Orbitrap-Exploris-480_MA10134C.raw	1	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Orbitrap Exploris 480;AC=MS:1003028
2020_07_30_23_14_Orbitrap-Exploris-480_MA10215C	Homo sapiens	cervex	Black	31Y	adult	female	HeLa cells	epithelial	adenocarcinoma	1	2020_07_30_23_14_Orbitrap-Exploris-480_MA10215C	proteomic profiling by mass spectrometer	7379	2020_07_30_23_14_Orbitrap-Exploris-480_MA10215C.raw	1	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Orbitrap Exploris 480;AC=MS:1003028
2020_07_31_02_00_Orbitrap-Exploris-480_MA10215C	Homo sapiens	cervex	Black	31Y	adult	female	HeLa cells	epithelial	adenocarcinoma	1	2020_07_31_02_00_Orbitrap-Exploris-480_MA10215C	proteomic profiling by mass spectrometer	7380	2020_07_31_02_00_Orbitrap-Exploris-480_MA10215C.raw	1	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Orbitrap Exploris 480;AC=MS:1003028
2020_08_10_22_45_Orbitrap-Exploris-480_MA10215C	Homo sapiens	cervex	Black	31Y	adult	female	HeLa cells	epithelial	adenocarcinoma	1	2020_08_10_22_45_Orbitrap-Exploris-480_MA10215C	proteomic profiling by mass spectrometer	7381	2020_08_10_22_45_Orbitrap-Exploris-480_MA10215C.raw	1	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Orbitrap Exploris 480;AC=MS:1003028
2020_08_11_01_27_Orbitrap-Exploris-480_MA10215C	Homo sapiens	cervex	Black	31Y	adult	female	HeLa cells	epithelial	adenocarcinoma	1	2020_08_11_01_27_Orbitrap-Exploris-480_MA10215C	proteomic profiling by mass spectrometer	7382	2020_08_11_01_27_Orbitrap-Exploris-480_MA10215C.raw	1	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Orbitrap Exploris 480;AC=MS:1003028
