source name	characteristics[organism]	characteristics[organism part]	characteristics[ancestry category]	characteristics[age]	characteristics[developmental stage]	characteristics[sex]	characteristics[cell line]	characteristics[cell type]	characteristics[disease]	characteristics[biological replicate]	assay name	technology type	comment[technical replicate]	comment[data file]	comment[fraction identifier]	comment[label]	comment[cleavage agent details]	comment[instrument]
2018_09_11_22_39_Q-Exactive-HF-X-Orbitrap_6011	Homo sapiens	cervex	Black	31Y	adult	female	HeLa cells	epithelial	adenocarcinoma	1	2018_09_11_22_39_Q-Exactive-HF-X-Orbitrap_6011	proteomic profiling by mass spectrometer	4698	2018_09_11_22_39_Q-Exactive-HF-X-Orbitrap_6011.raw	1	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Q Exactive HF-X;AC=MS:1002877
2018_09_11_22_43_Q-Exactive-HF-X-Orbitrap_6075	Homo sapiens	cervex	Black	31Y	adult	female	HeLa cells	epithelial	adenocarcinoma	1	2018_09_11_22_43_Q-Exactive-HF-X-Orbitrap_6075	proteomic profiling by mass spectrometer	4699	2018_09_11_22_43_Q-Exactive-HF-X-Orbitrap_6075.raw	1	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Q Exactive HF-X;AC=MS:1002877
2018_09_12_01_23_Q-Exactive-HF-X-Orbitrap_6011	Homo sapiens	cervex	Black	31Y	adult	female	HeLa cells	epithelial	adenocarcinoma	1	2018_09_12_01_23_Q-Exactive-HF-X-Orbitrap_6011	proteomic profiling by mass spectrometer	4700	2018_09_12_01_23_Q-Exactive-HF-X-Orbitrap_6011.raw	1	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Q Exactive HF-X;AC=MS:1002877
2018_09_12_04_07_Q-Exactive-HF-X-Orbitrap_6011	Homo sapiens	cervex	Black	31Y	adult	female	HeLa cells	epithelial	adenocarcinoma	1	2018_09_12_04_07_Q-Exactive-HF-X-Orbitrap_6011	proteomic profiling by mass spectrometer	4701	2018_09_12_04_07_Q-Exactive-HF-X-Orbitrap_6011.raw	1	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Q Exactive HF-X;AC=MS:1002877
2018_09_12_06_04_Q-Exactive-HF-X-Orbitrap_6004	Homo sapiens	cervex	Black	31Y	adult	female	HeLa cells	epithelial	adenocarcinoma	1	2018_09_12_06_04_Q-Exactive-HF-X-Orbitrap_6004	proteomic profiling by mass spectrometer	4702	2018_09_12_06_04_Q-Exactive-HF-X-Orbitrap_6004.raw	1	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Q Exactive HF-X;AC=MS:1002877
2018_09_12_09_09_Q-Exactive-HF-X-Orbitrap_6016	Homo sapiens	cervex	Black	31Y	adult	female	HeLa cells	epithelial	adenocarcinoma	1	2018_09_12_09_09_Q-Exactive-HF-X-Orbitrap_6016	proteomic profiling by mass spectrometer	4703	2018_09_12_09_09_Q-Exactive-HF-X-Orbitrap_6016.raw	1	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Q Exactive HF-X;AC=MS:1002877
2018_09_12_12_49_Q-Exactive-HF-X-Orbitrap_6011	Homo sapiens	cervex	Black	31Y	adult	female	HeLa cells	epithelial	adenocarcinoma	1	2018_09_12_12_49_Q-Exactive-HF-X-Orbitrap_6011	proteomic profiling by mass spectrometer	4704	2018_09_12_12_49_Q-Exactive-HF-X-Orbitrap_6011.raw	1	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Q Exactive HF-X;AC=MS:1002877
2018_09_12_14_15_Q-Exactive-HF-X-Orbitrap_6070	Homo sapiens	cervex	Black	31Y	adult	female	HeLa cells	epithelial	adenocarcinoma	1	2018_09_12_14_15_Q-Exactive-HF-X-Orbitrap_6070	proteomic profiling by mass spectrometer	4705	2018_09_12_14_15_Q-Exactive-HF-X-Orbitrap_6070.raw	1	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Q Exactive HF-X;AC=MS:1002877
2018_09_12_15_05_Q-Exactive-HF-X-Orbitrap_6075	Homo sapiens	cervex	Black	31Y	adult	female	HeLa cells	epithelial	adenocarcinoma	1	2018_09_12_15_05_Q-Exactive-HF-X-Orbitrap_6075	proteomic profiling by mass spectrometer	4706	2018_09_12_15_05_Q-Exactive-HF-X-Orbitrap_6075.raw	1	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Q Exactive HF-X;AC=MS:1002877
2018_09_12_16_55_Q-Exactive-HF-X-Orbitrap_6070	Homo sapiens	cervex	Black	31Y	adult	female	HeLa cells	epithelial	adenocarcinoma	1	2018_09_12_16_55_Q-Exactive-HF-X-Orbitrap_6070	proteomic profiling by mass spectrometer	4707	2018_09_12_16_55_Q-Exactive-HF-X-Orbitrap_6070.raw	1	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Q Exactive HF-X;AC=MS:1002877
2018_09_12_17_49_Q-Exactive-HF-X-Orbitrap_6075	Homo sapiens	cervex	Black	31Y	adult	female	HeLa cells	epithelial	adenocarcinoma	1	2018_09_12_17_49_Q-Exactive-HF-X-Orbitrap_6075	proteomic profiling by mass spectrometer	4708	2018_09_12_17_49_Q-Exactive-HF-X-Orbitrap_6075.raw	1	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Q Exactive HF-X;AC=MS:1002877
2018_09_12_19_34_Q-Exactive-HF-X-Orbitrap_6070	Homo sapiens	cervex	Black	31Y	adult	female	HeLa cells	epithelial	adenocarcinoma	1	2018_09_12_19_34_Q-Exactive-HF-X-Orbitrap_6070	proteomic profiling by mass spectrometer	4709	2018_09_12_19_34_Q-Exactive-HF-X-Orbitrap_6070.raw	1	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Q Exactive HF-X;AC=MS:1002877
2018_09_12_22_14_Q-Exactive-HF-X-Orbitrap_6070	Homo sapiens	cervex	Black	31Y	adult	female	HeLa cells	epithelial	adenocarcinoma	1	2018_09_12_22_14_Q-Exactive-HF-X-Orbitrap_6070	proteomic profiling by mass spectrometer	4710	2018_09_12_22_14_Q-Exactive-HF-X-Orbitrap_6070.raw	1	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Q Exactive HF-X;AC=MS:1002877
2018_09_13_00_59_Q-Exactive-HF-X-Orbitrap_6070	Homo sapiens	cervex	Black	31Y	adult	female	HeLa cells	epithelial	adenocarcinoma	1	2018_09_13_00_59_Q-Exactive-HF-X-Orbitrap_6070	proteomic profiling by mass spectrometer	4711	2018_09_13_00_59_Q-Exactive-HF-X-Orbitrap_6070.raw	1	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Q Exactive HF-X;AC=MS:1002877
2018_09_13_10_37_Q-Exactive-HF-X-Orbitrap_6070	Homo sapiens	cervex	Black	31Y	adult	female	HeLa cells	epithelial	adenocarcinoma	1	2018_09_13_10_37_Q-Exactive-HF-X-Orbitrap_6070	proteomic profiling by mass spectrometer	4712	2018_09_13_10_37_Q-Exactive-HF-X-Orbitrap_6070.raw	1	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Q Exactive HF-X;AC=MS:1002877
2018_09_13_13_02_Q-Exactive-HF-X-Orbitrap_6016	Homo sapiens	cervex	Black	31Y	adult	female	HeLa cells	epithelial	adenocarcinoma	1	2018_09_13_13_02_Q-Exactive-HF-X-Orbitrap_6016	proteomic profiling by mass spectrometer	4713	2018_09_13_13_02_Q-Exactive-HF-X-Orbitrap_6016.raw	1	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Q Exactive HF-X;AC=MS:1002877
2018_09_13_13_16_Q-Exactive-HF-X-Orbitrap_6070	Homo sapiens	cervex	Black	31Y	adult	female	HeLa cells	epithelial	adenocarcinoma	1	2018_09_13_13_16_Q-Exactive-HF-X-Orbitrap_6070	proteomic profiling by mass spectrometer	4714	2018_09_13_13_16_Q-Exactive-HF-X-Orbitrap_6070.raw	1	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Q Exactive HF-X;AC=MS:1002877
2018_09_13_13_49_Q-Exactive-HF-X-Orbitrap_6078	Homo sapiens	cervex	Black	31Y	adult	female	HeLa cells	epithelial	adenocarcinoma	1	2018_09_13_13_49_Q-Exactive-HF-X-Orbitrap_6078	proteomic profiling by mass spectrometer	4715	2018_09_13_13_49_Q-Exactive-HF-X-Orbitrap_6078.raw	1	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Q Exactive HF-X;AC=MS:1002877
2018_09_13_15_44_Q-Exactive-HF-X-Orbitrap_6016	Homo sapiens	cervex	Black	31Y	adult	female	HeLa cells	epithelial	adenocarcinoma	1	2018_09_13_15_44_Q-Exactive-HF-X-Orbitrap_6016	proteomic profiling by mass spectrometer	4716	2018_09_13_15_44_Q-Exactive-HF-X-Orbitrap_6016.raw	1	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Q Exactive HF-X;AC=MS:1002877
2018_09_13_16_47_Q-Exactive-HF-X-Orbitrap_6078	Homo sapiens	cervex	Black	31Y	adult	female	HeLa cells	epithelial	adenocarcinoma	1	2018_09_13_16_47_Q-Exactive-HF-X-Orbitrap_6078	proteomic profiling by mass spectrometer	4717	2018_09_13_16_47_Q-Exactive-HF-X-Orbitrap_6078.raw	1	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Q Exactive HF-X;AC=MS:1002877
2018_09_13_18_19_Q-Exactive-HF-X-Orbitrap_6070	Homo sapiens	cervex	Black	31Y	adult	female	HeLa cells	epithelial	adenocarcinoma	1	2018_09_13_18_19_Q-Exactive-HF-X-Orbitrap_6070	proteomic profiling by mass spectrometer	4718	2018_09_13_18_19_Q-Exactive-HF-X-Orbitrap_6070.raw	1	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Q Exactive HF-X;AC=MS:1002877
2018_09_14_03_26_Q-Exactive-HF-X-Orbitrap_6016	Homo sapiens	cervex	Black	31Y	adult	female	HeLa cells	epithelial	adenocarcinoma	1	2018_09_14_03_26_Q-Exactive-HF-X-Orbitrap_6016	proteomic profiling by mass spectrometer	4719	2018_09_14_03_26_Q-Exactive-HF-X-Orbitrap_6016.raw	1	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Q Exactive HF-X;AC=MS:1002877
2018_09_14_11_54_Q-Exactive-HF-X-Orbitrap_6078	Homo sapiens	cervex	Black	31Y	adult	female	HeLa cells	epithelial	adenocarcinoma	1	2018_09_14_11_54_Q-Exactive-HF-X-Orbitrap_6078	proteomic profiling by mass spectrometer	4720	2018_09_14_11_54_Q-Exactive-HF-X-Orbitrap_6078.raw	1	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Q Exactive HF-X;AC=MS:1002877
2018_09_14_14_37_Q-Exactive-HF-X-Orbitrap_6078	Homo sapiens	cervex	Black	31Y	adult	female	HeLa cells	epithelial	adenocarcinoma	1	2018_09_14_14_37_Q-Exactive-HF-X-Orbitrap_6078	proteomic profiling by mass spectrometer	4721	2018_09_14_14_37_Q-Exactive-HF-X-Orbitrap_6078.raw	1	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Q Exactive HF-X;AC=MS:1002877
2018_09_14_18_38_Q-Exactive-HF-X-Orbitrap_6078	Homo sapiens	cervex	Black	31Y	adult	female	HeLa cells	epithelial	adenocarcinoma	1	2018_09_14_18_38_Q-Exactive-HF-X-Orbitrap_6078	proteomic profiling by mass spectrometer	4722	2018_09_14_18_38_Q-Exactive-HF-X-Orbitrap_6078.raw	1	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Q Exactive HF-X;AC=MS:1002877
2018_09_15_05_33_Q-Exactive-HF-X-Orbitrap_6101	Homo sapiens	cervex	Black	31Y	adult	female	HeLa cells	epithelial	adenocarcinoma	1	2018_09_15_05_33_Q-Exactive-HF-X-Orbitrap_6101	proteomic profiling by mass spectrometer	4723	2018_09_15_05_33_Q-Exactive-HF-X-Orbitrap_6101.raw	1	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Q Exactive HF-X;AC=MS:1002877
2018_09_15_08_19_Q-Exactive-HF-X-Orbitrap_6101	Homo sapiens	cervex	Black	31Y	adult	female	HeLa cells	epithelial	adenocarcinoma	1	2018_09_15_08_19_Q-Exactive-HF-X-Orbitrap_6101	proteomic profiling by mass spectrometer	4724	2018_09_15_08_19_Q-Exactive-HF-X-Orbitrap_6101.raw	1	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Q Exactive HF-X;AC=MS:1002877
2018_09_15_11_16_Q-Exactive-HF-X-Orbitrap_6004	Homo sapiens	cervex	Black	31Y	adult	female	HeLa cells	epithelial	adenocarcinoma	1	2018_09_15_11_16_Q-Exactive-HF-X-Orbitrap_6004	proteomic profiling by mass spectrometer	4725	2018_09_15_11_16_Q-Exactive-HF-X-Orbitrap_6004.raw	1	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Q Exactive HF-X;AC=MS:1002877
2018_09_15_12_05_Q-Exactive-HF-X-Orbitrap_6004	Homo sapiens	cervex	Black	31Y	adult	female	HeLa cells	epithelial	adenocarcinoma	1	2018_09_15_12_05_Q-Exactive-HF-X-Orbitrap_6004	proteomic profiling by mass spectrometer	4726	2018_09_15_12_05_Q-Exactive-HF-X-Orbitrap_6004.raw	1	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Q Exactive HF-X;AC=MS:1002877
2018_09_15_19_39_Q-Exactive-HF-X-Orbitrap_6011	Homo sapiens	cervex	Black	31Y	adult	female	HeLa cells	epithelial	adenocarcinoma	1	2018_09_15_19_39_Q-Exactive-HF-X-Orbitrap_6011	proteomic profiling by mass spectrometer	4727	2018_09_15_19_39_Q-Exactive-HF-X-Orbitrap_6011.raw	1	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Q Exactive HF-X;AC=MS:1002877
2018_09_16_22_12_Q-Exactive-HF-X-Orbitrap_6070	Homo sapiens	cervex	Black	31Y	adult	female	HeLa cells	epithelial	adenocarcinoma	1	2018_09_16_22_12_Q-Exactive-HF-X-Orbitrap_6070	proteomic profiling by mass spectrometer	4728	2018_09_16_22_12_Q-Exactive-HF-X-Orbitrap_6070.raw	1	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Q Exactive HF-X;AC=MS:1002877
2018_09_17_14_29_Q-Exactive-HF-X-Orbitrap_6070	Homo sapiens	cervex	Black	31Y	adult	female	HeLa cells	epithelial	adenocarcinoma	1	2018_09_17_14_29_Q-Exactive-HF-X-Orbitrap_6070	proteomic profiling by mass spectrometer	4729	2018_09_17_14_29_Q-Exactive-HF-X-Orbitrap_6070.raw	1	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Q Exactive HF-X;AC=MS:1002877
2018_09_17_15_07_Q-Exactive-HF-X-Orbitrap_6011	Homo sapiens	cervex	Black	31Y	adult	female	HeLa cells	epithelial	adenocarcinoma	1	2018_09_17_15_07_Q-Exactive-HF-X-Orbitrap_6011	proteomic profiling by mass spectrometer	4730	2018_09_17_15_07_Q-Exactive-HF-X-Orbitrap_6011.raw	1	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Q Exactive HF-X;AC=MS:1002877
2018_09_17_17_02_Q-Exactive-HF-X-Orbitrap_6075	Homo sapiens	cervex	Black	31Y	adult	female	HeLa cells	epithelial	adenocarcinoma	1	2018_09_17_17_02_Q-Exactive-HF-X-Orbitrap_6075	proteomic profiling by mass spectrometer	4731	2018_09_17_17_02_Q-Exactive-HF-X-Orbitrap_6075.raw	1	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Q Exactive HF-X;AC=MS:1002877
2018_09_17_17_54_Q-Exactive-HF-X-Orbitrap_6011	Homo sapiens	cervex	Black	31Y	adult	female	HeLa cells	epithelial	adenocarcinoma	1	2018_09_17_17_54_Q-Exactive-HF-X-Orbitrap_6011	proteomic profiling by mass spectrometer	4732	2018_09_17_17_54_Q-Exactive-HF-X-Orbitrap_6011.raw	1	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Q Exactive HF-X;AC=MS:1002877
2018_09_17_20_41_Q-Exactive-HF-X-Orbitrap_6011	Homo sapiens	cervex	Black	31Y	adult	female	HeLa cells	epithelial	adenocarcinoma	1	2018_09_17_20_41_Q-Exactive-HF-X-Orbitrap_6011	proteomic profiling by mass spectrometer	4733	2018_09_17_20_41_Q-Exactive-HF-X-Orbitrap_6011.raw	1	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Q Exactive HF-X;AC=MS:1002877
2018_09_18_05_21_Q-Exactive-HF-X-Orbitrap_6101	Homo sapiens	cervex	Black	31Y	adult	female	HeLa cells	epithelial	adenocarcinoma	1	2018_09_18_05_21_Q-Exactive-HF-X-Orbitrap_6101	proteomic profiling by mass spectrometer	4734	2018_09_18_05_21_Q-Exactive-HF-X-Orbitrap_6101.raw	1	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Q Exactive HF-X;AC=MS:1002877
2018_09_18_10_24_Q-Exactive-HF-X-Orbitrap_6011	Homo sapiens	cervex	Black	31Y	adult	female	HeLa cells	epithelial	adenocarcinoma	1	2018_09_18_10_24_Q-Exactive-HF-X-Orbitrap_6011	proteomic profiling by mass spectrometer	4735	2018_09_18_10_24_Q-Exactive-HF-X-Orbitrap_6011.raw	1	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Q Exactive HF-X;AC=MS:1002877
2018_09_18_10_37_Q-Exactive-HF-X-Orbitrap_6070	Homo sapiens	cervex	Black	31Y	adult	female	HeLa cells	epithelial	adenocarcinoma	1	2018_09_18_10_37_Q-Exactive-HF-X-Orbitrap_6070	proteomic profiling by mass spectrometer	4736	2018_09_18_10_37_Q-Exactive-HF-X-Orbitrap_6070.raw	1	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Q Exactive HF-X;AC=MS:1002877
2018_09_18_16_58_Q-Exactive-HF-X-Orbitrap_6070	Homo sapiens	cervex	Black	31Y	adult	female	HeLa cells	epithelial	adenocarcinoma	1	2018_09_18_16_58_Q-Exactive-HF-X-Orbitrap_6070	proteomic profiling by mass spectrometer	4737	2018_09_18_16_58_Q-Exactive-HF-X-Orbitrap_6070.raw	1	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Q Exactive HF-X;AC=MS:1002877
2018_09_18_20_07_Q-Exactive-HF-X-Orbitrap_6070	Homo sapiens	cervex	Black	31Y	adult	female	HeLa cells	epithelial	adenocarcinoma	1	2018_09_18_20_07_Q-Exactive-HF-X-Orbitrap_6070	proteomic profiling by mass spectrometer	4738	2018_09_18_20_07_Q-Exactive-HF-X-Orbitrap_6070.raw	1	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Q Exactive HF-X;AC=MS:1002877
2018_09_18_20_23_Q-Exactive-HF-X-Orbitrap_6004	Homo sapiens	cervex	Black	31Y	adult	female	HeLa cells	epithelial	adenocarcinoma	1	2018_09_18_20_23_Q-Exactive-HF-X-Orbitrap_6004	proteomic profiling by mass spectrometer	4739	2018_09_18_20_23_Q-Exactive-HF-X-Orbitrap_6004.raw	1	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Q Exactive HF-X;AC=MS:1002877
2018_09_18_21_19_Q-Exactive-HF-X-Orbitrap_6075	Homo sapiens	cervex	Black	31Y	adult	female	HeLa cells	epithelial	adenocarcinoma	1	2018_09_18_21_19_Q-Exactive-HF-X-Orbitrap_6075	proteomic profiling by mass spectrometer	4740	2018_09_18_21_19_Q-Exactive-HF-X-Orbitrap_6075.raw	1	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Q Exactive HF-X;AC=MS:1002877
2018_09_18_23_07_Q-Exactive-HF-X-Orbitrap_6004	Homo sapiens	cervex	Black	31Y	adult	female	HeLa cells	epithelial	adenocarcinoma	1	2018_09_18_23_07_Q-Exactive-HF-X-Orbitrap_6004	proteomic profiling by mass spectrometer	4741	2018_09_18_23_07_Q-Exactive-HF-X-Orbitrap_6004.raw	1	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Q Exactive HF-X;AC=MS:1002877
2018_09_19_00_23_Q-Exactive-HF-X-Orbitrap_6070	Homo sapiens	cervex	Black	31Y	adult	female	HeLa cells	epithelial	adenocarcinoma	1	2018_09_19_00_23_Q-Exactive-HF-X-Orbitrap_6070	proteomic profiling by mass spectrometer	4742	2018_09_19_00_23_Q-Exactive-HF-X-Orbitrap_6070.raw	1	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Q Exactive HF-X;AC=MS:1002877
2018_09_19_04_40_Q-Exactive-HF-X-Orbitrap_6101	Homo sapiens	cervex	Black	31Y	adult	female	HeLa cells	epithelial	adenocarcinoma	1	2018_09_19_04_40_Q-Exactive-HF-X-Orbitrap_6101	proteomic profiling by mass spectrometer	4743	2018_09_19_04_40_Q-Exactive-HF-X-Orbitrap_6101.raw	1	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Q Exactive HF-X;AC=MS:1002877
2018_09_19_07_25_Q-Exactive-HF-X-Orbitrap_6101	Homo sapiens	cervex	Black	31Y	adult	female	HeLa cells	epithelial	adenocarcinoma	1	2018_09_19_07_25_Q-Exactive-HF-X-Orbitrap_6101	proteomic profiling by mass spectrometer	4744	2018_09_19_07_25_Q-Exactive-HF-X-Orbitrap_6101.raw	1	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Q Exactive HF-X;AC=MS:1002877
2018_09_19_11_56_Q-Exactive-HF-X-Orbitrap_6071	Homo sapiens	cervex	Black	31Y	adult	female	HeLa cells	epithelial	adenocarcinoma	1	2018_09_19_11_56_Q-Exactive-HF-X-Orbitrap_6071	proteomic profiling by mass spectrometer	4745	2018_09_19_11_56_Q-Exactive-HF-X-Orbitrap_6071.raw	1	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Q Exactive HF-X;AC=MS:1002877
2018_09_19_14_29_Q-Exactive-HF-X-Orbitrap_6070	Homo sapiens	cervex	Black	31Y	adult	female	HeLa cells	epithelial	adenocarcinoma	1	2018_09_19_14_29_Q-Exactive-HF-X-Orbitrap_6070	proteomic profiling by mass spectrometer	4746	2018_09_19_14_29_Q-Exactive-HF-X-Orbitrap_6070.raw	1	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Q Exactive HF-X;AC=MS:1002877
2018_09_19_14_49_Q-Exactive-HF-X-Orbitrap_6075	Homo sapiens	cervex	Black	31Y	adult	female	HeLa cells	epithelial	adenocarcinoma	1	2018_09_19_14_49_Q-Exactive-HF-X-Orbitrap_6075	proteomic profiling by mass spectrometer	4747	2018_09_19_14_49_Q-Exactive-HF-X-Orbitrap_6075.raw	1	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Q Exactive HF-X;AC=MS:1002877
2018_09_19_16_54_Q-Exactive-HF-X-Orbitrap_6071	Homo sapiens	cervex	Black	31Y	adult	female	HeLa cells	epithelial	adenocarcinoma	1	2018_09_19_16_54_Q-Exactive-HF-X-Orbitrap_6071	proteomic profiling by mass spectrometer	4748	2018_09_19_16_54_Q-Exactive-HF-X-Orbitrap_6071.raw	1	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Q Exactive HF-X;AC=MS:1002877
2018_09_19_17_09_Q-Exactive-HF-X-Orbitrap_6070	Homo sapiens	cervex	Black	31Y	adult	female	HeLa cells	epithelial	adenocarcinoma	1	2018_09_19_17_09_Q-Exactive-HF-X-Orbitrap_6070	proteomic profiling by mass spectrometer	4749	2018_09_19_17_09_Q-Exactive-HF-X-Orbitrap_6070.raw	1	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Q Exactive HF-X;AC=MS:1002877
2018_09_19_19_30_Q-Exactive-HF-X-Orbitrap_6071	Homo sapiens	cervex	Black	31Y	adult	female	HeLa cells	epithelial	adenocarcinoma	1	2018_09_19_19_30_Q-Exactive-HF-X-Orbitrap_6071	proteomic profiling by mass spectrometer	4750	2018_09_19_19_30_Q-Exactive-HF-X-Orbitrap_6071.raw	1	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Q Exactive HF-X;AC=MS:1002877
2018_09_20_10_37_Q-Exactive-HF-X-Orbitrap_6075	Homo sapiens	cervex	Black	31Y	adult	female	HeLa cells	epithelial	adenocarcinoma	1	2018_09_20_10_37_Q-Exactive-HF-X-Orbitrap_6075	proteomic profiling by mass spectrometer	4751	2018_09_20_10_37_Q-Exactive-HF-X-Orbitrap_6075.raw	1	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Q Exactive HF-X;AC=MS:1002877
2018_09_20_10_47_Q-Exactive-HF-X-Orbitrap_6070	Homo sapiens	cervex	Black	31Y	adult	female	HeLa cells	epithelial	adenocarcinoma	1	2018_09_20_10_47_Q-Exactive-HF-X-Orbitrap_6070	proteomic profiling by mass spectrometer	4752	2018_09_20_10_47_Q-Exactive-HF-X-Orbitrap_6070.raw	1	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Q Exactive HF-X;AC=MS:1002877
2018_09_20_10_49_Q-Exactive-HF-X-Orbitrap_6071	Homo sapiens	cervex	Black	31Y	adult	female	HeLa cells	epithelial	adenocarcinoma	1	2018_09_20_10_49_Q-Exactive-HF-X-Orbitrap_6071	proteomic profiling by mass spectrometer	4753	2018_09_20_10_49_Q-Exactive-HF-X-Orbitrap_6071.raw	1	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Q Exactive HF-X;AC=MS:1002877
2018_09_20_13_22_Q-Exactive-HF-X-Orbitrap_6075	Homo sapiens	cervex	Black	31Y	adult	female	HeLa cells	epithelial	adenocarcinoma	1	2018_09_20_13_22_Q-Exactive-HF-X-Orbitrap_6075	proteomic profiling by mass spectrometer	4754	2018_09_20_13_22_Q-Exactive-HF-X-Orbitrap_6075.raw	1	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Q Exactive HF-X;AC=MS:1002877
2018_09_20_16_00_Q-Exactive-HF-X-Orbitrap_6011	Homo sapiens	cervex	Black	31Y	adult	female	HeLa cells	epithelial	adenocarcinoma	1	2018_09_20_16_00_Q-Exactive-HF-X-Orbitrap_6011	proteomic profiling by mass spectrometer	4755	2018_09_20_16_00_Q-Exactive-HF-X-Orbitrap_6011.raw	1	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Q Exactive HF-X;AC=MS:1002877
2018_09_20_19_49_Q-Exactive-HF-X-Orbitrap_6101	Homo sapiens	cervex	Black	31Y	adult	female	HeLa cells	epithelial	adenocarcinoma	1	2018_09_20_19_49_Q-Exactive-HF-X-Orbitrap_6101	proteomic profiling by mass spectrometer	4756	2018_09_20_19_49_Q-Exactive-HF-X-Orbitrap_6101.raw	1	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Q Exactive HF-X;AC=MS:1002877
