source name	characteristics[organism]	characteristics[organism part]	characteristics[ancestry category]	characteristics[age]	characteristics[developmental stage]	characteristics[sex]	characteristics[cell line]	characteristics[cell type]	characteristics[disease]	characteristics[biological replicate]	assay name	technology type	comment[technical replicate]	comment[data file]	comment[fraction identifier]	comment[label]	comment[cleavage agent details]	comment[instrument]
2016_05_02_16_18_Q-Exactive-HF-Orbitrap_204	Homo sapiens	cervex	Black	31Y	adult	female	HeLa cells	epithelial	adenocarcinoma	1	2016_05_02_16_18_Q-Exactive-HF-Orbitrap_204	proteomic profiling by mass spectrometer	1795	2016_05_02_16_18_Q-Exactive-HF-Orbitrap_204.raw	1	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Q Exactive HF;AC=MS:1002523
2016_05_02_18_28_Q-Exactive-HF-Orbitrap_147	Homo sapiens	cervex	Black	31Y	adult	female	HeLa cells	epithelial	adenocarcinoma	1	2016_05_02_18_28_Q-Exactive-HF-Orbitrap_147	proteomic profiling by mass spectrometer	1796	2016_05_02_18_28_Q-Exactive-HF-Orbitrap_147.raw	1	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Q Exactive HF;AC=MS:1002523
2016_05_02_19_02_Q-Exactive-HF-Orbitrap_207	Homo sapiens	cervex	Black	31Y	adult	female	HeLa cells	epithelial	adenocarcinoma	1	2016_05_02_19_02_Q-Exactive-HF-Orbitrap_207	proteomic profiling by mass spectrometer	1797	2016_05_02_19_02_Q-Exactive-HF-Orbitrap_207.raw	1	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Q Exactive HF;AC=MS:1002523
2016_05_02_19_06_Q-Exactive-HF-Orbitrap_204	Homo sapiens	cervex	Black	31Y	adult	female	HeLa cells	epithelial	adenocarcinoma	1	2016_05_02_19_06_Q-Exactive-HF-Orbitrap_204	proteomic profiling by mass spectrometer	1798	2016_05_02_19_06_Q-Exactive-HF-Orbitrap_204.raw	1	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Q Exactive HF;AC=MS:1002523
2016_05_02_21_12_Q-Exactive-HF-Orbitrap_147	Homo sapiens	cervex	Black	31Y	adult	female	HeLa cells	epithelial	adenocarcinoma	1	2016_05_02_21_12_Q-Exactive-HF-Orbitrap_147	proteomic profiling by mass spectrometer	1799	2016_05_02_21_12_Q-Exactive-HF-Orbitrap_147.raw	1	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Q Exactive HF;AC=MS:1002523
2016_05_03_09_06_Q-Exactive-HF-Orbitrap_143	Homo sapiens	cervex	Black	31Y	adult	female	HeLa cells	epithelial	adenocarcinoma	1	2016_05_03_09_06_Q-Exactive-HF-Orbitrap_143	proteomic profiling by mass spectrometer	1800	2016_05_03_09_06_Q-Exactive-HF-Orbitrap_143.raw	1	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Q Exactive HF;AC=MS:1002523
2016_05_03_16_31_Q-Exactive-HF-Orbitrap_1	Homo sapiens	cervex	Black	31Y	adult	female	HeLa cells	epithelial	adenocarcinoma	1	2016_05_03_16_31_Q-Exactive-HF-Orbitrap_1	proteomic profiling by mass spectrometer	1801	2016_05_03_16_31_Q-Exactive-HF-Orbitrap_1.raw	1	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Q Exactive HF;AC=MS:1002523
2016_05_04_02_09_Q-Exactive-HF-Orbitrap_143	Homo sapiens	cervex	Black	31Y	adult	female	HeLa cells	epithelial	adenocarcinoma	1	2016_05_04_02_09_Q-Exactive-HF-Orbitrap_143	proteomic profiling by mass spectrometer	1802	2016_05_04_02_09_Q-Exactive-HF-Orbitrap_143.raw	1	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Q Exactive HF;AC=MS:1002523
2016_05_05_17_11_Q-Exactive-HF-Orbitrap_143	Homo sapiens	cervex	Black	31Y	adult	female	HeLa cells	epithelial	adenocarcinoma	1	2016_05_05_17_11_Q-Exactive-HF-Orbitrap_143	proteomic profiling by mass spectrometer	1803	2016_05_05_17_11_Q-Exactive-HF-Orbitrap_143.raw	1	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Q Exactive HF;AC=MS:1002523
2016_05_06_05_37_Q-Exactive-HF-Orbitrap_207	Homo sapiens	cervex	Black	31Y	adult	female	HeLa cells	epithelial	adenocarcinoma	1	2016_05_06_05_37_Q-Exactive-HF-Orbitrap_207	proteomic profiling by mass spectrometer	1804	2016_05_06_05_37_Q-Exactive-HF-Orbitrap_207.raw	1	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Q Exactive HF;AC=MS:1002523
2016_05_06_09_46_Q-Exactive-HF-Orbitrap_143	Homo sapiens	cervex	Black	31Y	adult	female	HeLa cells	epithelial	adenocarcinoma	1	2016_05_06_09_46_Q-Exactive-HF-Orbitrap_143	proteomic profiling by mass spectrometer	1805	2016_05_06_09_46_Q-Exactive-HF-Orbitrap_143.raw	1	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Q Exactive HF;AC=MS:1002523
2016_05_06_18_12_Q-Exactive-HF-Orbitrap_148	Homo sapiens	cervex	Black	31Y	adult	female	HeLa cells	epithelial	adenocarcinoma	1	2016_05_06_18_12_Q-Exactive-HF-Orbitrap_148	proteomic profiling by mass spectrometer	1806	2016_05_06_18_12_Q-Exactive-HF-Orbitrap_148.raw	1	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Q Exactive HF;AC=MS:1002523
2016_05_06_21_15_Q-Exactive-HF-Orbitrap_148	Homo sapiens	cervex	Black	31Y	adult	female	HeLa cells	epithelial	adenocarcinoma	1	2016_05_06_21_15_Q-Exactive-HF-Orbitrap_148	proteomic profiling by mass spectrometer	1807	2016_05_06_21_15_Q-Exactive-HF-Orbitrap_148.raw	1	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Q Exactive HF;AC=MS:1002523
2016_05_07_00_18_Q-Exactive-HF-Orbitrap_148	Homo sapiens	cervex	Black	31Y	adult	female	HeLa cells	epithelial	adenocarcinoma	1	2016_05_07_00_18_Q-Exactive-HF-Orbitrap_148	proteomic profiling by mass spectrometer	1808	2016_05_07_00_18_Q-Exactive-HF-Orbitrap_148.raw	1	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Q Exactive HF;AC=MS:1002523
2016_05_07_07_36_Q-Exactive-HF-Orbitrap_143	Homo sapiens	cervex	Black	31Y	adult	female	HeLa cells	epithelial	adenocarcinoma	1	2016_05_07_07_36_Q-Exactive-HF-Orbitrap_143	proteomic profiling by mass spectrometer	1809	2016_05_07_07_36_Q-Exactive-HF-Orbitrap_143.raw	1	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Q Exactive HF;AC=MS:1002523
2016_05_08_01_19_Q-Exactive-HF-Orbitrap_143	Homo sapiens	cervex	Black	31Y	adult	female	HeLa cells	epithelial	adenocarcinoma	1	2016_05_08_01_19_Q-Exactive-HF-Orbitrap_143	proteomic profiling by mass spectrometer	1812	2016_05_08_01_19_Q-Exactive-HF-Orbitrap_143.raw	1	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Q Exactive HF;AC=MS:1002523
2016_05_08_03_58_Q-Exactive-HF-Orbitrap_204	Homo sapiens	cervex	Black	31Y	adult	female	HeLa cells	epithelial	adenocarcinoma	1	2016_05_08_03_58_Q-Exactive-HF-Orbitrap_204	proteomic profiling by mass spectrometer	1814	2016_05_08_03_58_Q-Exactive-HF-Orbitrap_204.raw	1	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Q Exactive HF;AC=MS:1002523
2016_05_08_07_28_Q-Exactive-HF-Orbitrap_207	Homo sapiens	cervex	Black	31Y	adult	female	HeLa cells	epithelial	adenocarcinoma	1	2016_05_08_07_28_Q-Exactive-HF-Orbitrap_207	proteomic profiling by mass spectrometer	1817	2016_05_08_07_28_Q-Exactive-HF-Orbitrap_207.raw	1	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Q Exactive HF;AC=MS:1002523
2016_05_08_10_17_Q-Exactive-HF-Orbitrap_207	Homo sapiens	cervex	Black	31Y	adult	female	HeLa cells	epithelial	adenocarcinoma	1	2016_05_08_10_17_Q-Exactive-HF-Orbitrap_207	proteomic profiling by mass spectrometer	1819	2016_05_08_10_17_Q-Exactive-HF-Orbitrap_207.raw	1	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Q Exactive HF;AC=MS:1002523
2016_05_10_15_50_Q-Exactive-HF-Orbitrap_204	Homo sapiens	cervex	Black	31Y	adult	female	HeLa cells	epithelial	adenocarcinoma	1	2016_05_10_15_50_Q-Exactive-HF-Orbitrap_204	proteomic profiling by mass spectrometer	1822	2016_05_10_15_50_Q-Exactive-HF-Orbitrap_204.raw	1	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Q Exactive HF;AC=MS:1002523
2016_05_10_19_12_Q-Exactive-HF-Orbitrap_147	Homo sapiens	cervex	Black	31Y	adult	female	HeLa cells	epithelial	adenocarcinoma	1	2016_05_10_19_12_Q-Exactive-HF-Orbitrap_147	proteomic profiling by mass spectrometer	1823	2016_05_10_19_12_Q-Exactive-HF-Orbitrap_147.raw	1	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Q Exactive HF;AC=MS:1002523
2016_05_10_21_59_Q-Exactive-HF-Orbitrap_147	Homo sapiens	cervex	Black	31Y	adult	female	HeLa cells	epithelial	adenocarcinoma	1	2016_05_10_21_59_Q-Exactive-HF-Orbitrap_147	proteomic profiling by mass spectrometer	1824	2016_05_10_21_59_Q-Exactive-HF-Orbitrap_147.raw	1	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Q Exactive HF;AC=MS:1002523
2016_05_10_22_59_Q-Exactive-HF-Orbitrap_207	Homo sapiens	cervex	Black	31Y	adult	female	HeLa cells	epithelial	adenocarcinoma	1	2016_05_10_22_59_Q-Exactive-HF-Orbitrap_207	proteomic profiling by mass spectrometer	1825	2016_05_10_22_59_Q-Exactive-HF-Orbitrap_207.raw	1	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Q Exactive HF;AC=MS:1002523
2016_05_11_01_51_Q-Exactive-HF-Orbitrap_207	Homo sapiens	cervex	Black	31Y	adult	female	HeLa cells	epithelial	adenocarcinoma	1	2016_05_11_01_51_Q-Exactive-HF-Orbitrap_207	proteomic profiling by mass spectrometer	1826	2016_05_11_01_51_Q-Exactive-HF-Orbitrap_207.raw	1	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Q Exactive HF;AC=MS:1002523
2016_05_11_04_43_Q-Exactive-HF-Orbitrap_207	Homo sapiens	cervex	Black	31Y	adult	female	HeLa cells	epithelial	adenocarcinoma	1	2016_05_11_04_43_Q-Exactive-HF-Orbitrap_207	proteomic profiling by mass spectrometer	1827	2016_05_11_04_43_Q-Exactive-HF-Orbitrap_207.raw	1	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Q Exactive HF;AC=MS:1002523
2016_05_11_11_53_Q-Exactive-HF-Orbitrap_143	Homo sapiens	cervex	Black	31Y	adult	female	HeLa cells	epithelial	adenocarcinoma	1	2016_05_11_11_53_Q-Exactive-HF-Orbitrap_143	proteomic profiling by mass spectrometer	1828	2016_05_11_11_53_Q-Exactive-HF-Orbitrap_143.raw	1	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Q Exactive HF;AC=MS:1002523
2016_05_11_21_24_Q-Exactive-HF-Orbitrap_143	Homo sapiens	cervex	Black	31Y	adult	female	HeLa cells	epithelial	adenocarcinoma	1	2016_05_11_21_24_Q-Exactive-HF-Orbitrap_143	proteomic profiling by mass spectrometer	1829	2016_05_11_21_24_Q-Exactive-HF-Orbitrap_143.raw	1	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Q Exactive HF;AC=MS:1002523
2016_05_12_01_32_Q-Exactive-HF-Orbitrap_204	Homo sapiens	cervex	Black	31Y	adult	female	HeLa cells	epithelial	adenocarcinoma	1	2016_05_12_01_32_Q-Exactive-HF-Orbitrap_204	proteomic profiling by mass spectrometer	1830	2016_05_12_01_32_Q-Exactive-HF-Orbitrap_204.raw	1	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Q Exactive HF;AC=MS:1002523
2016_05_12_03_23_Q-Exactive-HF-Orbitrap_143	Homo sapiens	cervex	Black	31Y	adult	female	HeLa cells	epithelial	adenocarcinoma	1	2016_05_12_03_23_Q-Exactive-HF-Orbitrap_143	proteomic profiling by mass spectrometer	1831	2016_05_12_03_23_Q-Exactive-HF-Orbitrap_143.raw	1	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Q Exactive HF;AC=MS:1002523
2016_05_12_09_22_Q-Exactive-HF-Orbitrap_143	Homo sapiens	cervex	Black	31Y	adult	female	HeLa cells	epithelial	adenocarcinoma	1	2016_05_12_09_22_Q-Exactive-HF-Orbitrap_143	proteomic profiling by mass spectrometer	1832	2016_05_12_09_22_Q-Exactive-HF-Orbitrap_143.raw	1	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Q Exactive HF;AC=MS:1002523
2016_05_12_13_26_Q-Exactive-HF-Orbitrap_147	Homo sapiens	cervex	Black	31Y	adult	female	HeLa cells	epithelial	adenocarcinoma	1	2016_05_12_13_26_Q-Exactive-HF-Orbitrap_147	proteomic profiling by mass spectrometer	1833	2016_05_12_13_26_Q-Exactive-HF-Orbitrap_147.raw	1	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Q Exactive HF;AC=MS:1002523
2016_05_12_16_14_Q-Exactive-HF-Orbitrap_147	Homo sapiens	cervex	Black	31Y	adult	female	HeLa cells	epithelial	adenocarcinoma	1	2016_05_12_16_14_Q-Exactive-HF-Orbitrap_147	proteomic profiling by mass spectrometer	1834	2016_05_12_16_14_Q-Exactive-HF-Orbitrap_147.raw	1	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Q Exactive HF;AC=MS:1002523
2016_05_12_17_12_Q-Exactive-HF-Orbitrap_143	Homo sapiens	cervex	Black	31Y	adult	female	HeLa cells	epithelial	adenocarcinoma	1	2016_05_12_17_12_Q-Exactive-HF-Orbitrap_143	proteomic profiling by mass spectrometer	1835	2016_05_12_17_12_Q-Exactive-HF-Orbitrap_143.raw	1	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Q Exactive HF;AC=MS:1002523
2016_05_12_19_59_Q-Exactive-HF-Orbitrap_143	Homo sapiens	cervex	Black	31Y	adult	female	HeLa cells	epithelial	adenocarcinoma	1	2016_05_12_19_59_Q-Exactive-HF-Orbitrap_143	proteomic profiling by mass spectrometer	1836	2016_05_12_19_59_Q-Exactive-HF-Orbitrap_143.raw	1	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Q Exactive HF;AC=MS:1002523
2016_05_13_19_35_Q-Exactive-HF-Orbitrap_207	Homo sapiens	cervex	Black	31Y	adult	female	HeLa cells	epithelial	adenocarcinoma	1	2016_05_13_19_35_Q-Exactive-HF-Orbitrap_207	proteomic profiling by mass spectrometer	1837	2016_05_13_19_35_Q-Exactive-HF-Orbitrap_207.raw	1	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Q Exactive HF;AC=MS:1002523
2016_05_13_22_28_Q-Exactive-HF-Orbitrap_207	Homo sapiens	cervex	Black	31Y	adult	female	HeLa cells	epithelial	adenocarcinoma	1	2016_05_13_22_28_Q-Exactive-HF-Orbitrap_207	proteomic profiling by mass spectrometer	1838	2016_05_13_22_28_Q-Exactive-HF-Orbitrap_207.raw	1	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Q Exactive HF;AC=MS:1002523
2016_05_14_01_26_Q-Exactive-HF-Orbitrap_207	Homo sapiens	cervex	Black	31Y	adult	female	HeLa cells	epithelial	adenocarcinoma	1	2016_05_14_01_26_Q-Exactive-HF-Orbitrap_207	proteomic profiling by mass spectrometer	1839	2016_05_14_01_26_Q-Exactive-HF-Orbitrap_207.raw	1	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Q Exactive HF;AC=MS:1002523
2016_06_03_20_31_Q-Exactive-HF-Orbitrap_147	Homo sapiens	cervex	Black	31Y	adult	female	HeLa cells	epithelial	adenocarcinoma	1	2016_06_03_20_31_Q-Exactive-HF-Orbitrap_147	proteomic profiling by mass spectrometer	1840	2016_06_03_20_31_Q-Exactive-HF-Orbitrap_147.raw	1	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Q Exactive HF;AC=MS:1002523
2016_06_03_22_08_Q-Exactive-HF-Orbitrap_204	Homo sapiens	cervex	Black	31Y	adult	female	HeLa cells	epithelial	adenocarcinoma	1	2016_06_03_22_08_Q-Exactive-HF-Orbitrap_204	proteomic profiling by mass spectrometer	1841	2016_06_03_22_08_Q-Exactive-HF-Orbitrap_204.raw	1	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Q Exactive HF;AC=MS:1002523
2016_06_03_23_35_Q-Exactive-HF-Orbitrap_147	Homo sapiens	cervex	Black	31Y	adult	female	HeLa cells	epithelial	adenocarcinoma	1	2016_06_03_23_35_Q-Exactive-HF-Orbitrap_147	proteomic profiling by mass spectrometer	1842	2016_06_03_23_35_Q-Exactive-HF-Orbitrap_147.raw	1	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Q Exactive HF;AC=MS:1002523
2016_06_04_02_40_Q-Exactive-HF-Orbitrap_147	Homo sapiens	cervex	Black	31Y	adult	female	HeLa cells	epithelial	adenocarcinoma	1	2016_06_04_02_40_Q-Exactive-HF-Orbitrap_147	proteomic profiling by mass spectrometer	1843	2016_06_04_02_40_Q-Exactive-HF-Orbitrap_147.raw	1	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Q Exactive HF;AC=MS:1002523
2016_06_06_16_11_Q-Exactive-HF-Orbitrap_206	Homo sapiens	cervex	Black	31Y	adult	female	HeLa cells	epithelial	adenocarcinoma	1	2016_06_06_16_11_Q-Exactive-HF-Orbitrap_206	proteomic profiling by mass spectrometer	1844	2016_06_06_16_11_Q-Exactive-HF-Orbitrap_206.raw	1	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Q Exactive HF;AC=MS:1002523
2016_06_06_16_42_Q-Exactive-HF-Orbitrap_143	Homo sapiens	cervex	Black	31Y	adult	female	HeLa cells	epithelial	adenocarcinoma	1	2016_06_06_16_42_Q-Exactive-HF-Orbitrap_143	proteomic profiling by mass spectrometer	1845	2016_06_06_16_42_Q-Exactive-HF-Orbitrap_143.raw	1	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Q Exactive HF;AC=MS:1002523
2016_06_06_18_57_Q-Exactive-HF-Orbitrap_206	Homo sapiens	cervex	Black	31Y	adult	female	HeLa cells	epithelial	adenocarcinoma	1	2016_06_06_18_57_Q-Exactive-HF-Orbitrap_206	proteomic profiling by mass spectrometer	1846	2016_06_06_18_57_Q-Exactive-HF-Orbitrap_206.raw	1	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Q Exactive HF;AC=MS:1002523
2016_06_07_06_12_Q-Exactive-HF-Orbitrap_204	Homo sapiens	cervex	Black	31Y	adult	female	HeLa cells	epithelial	adenocarcinoma	1	2016_06_07_06_12_Q-Exactive-HF-Orbitrap_204	proteomic profiling by mass spectrometer	1847	2016_06_07_06_12_Q-Exactive-HF-Orbitrap_204.raw	1	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Q Exactive HF;AC=MS:1002523
2016_06_07_18_07_Q-Exactive-HF-Orbitrap_148	Homo sapiens	cervex	Black	31Y	adult	female	HeLa cells	epithelial	adenocarcinoma	1	2016_06_07_18_07_Q-Exactive-HF-Orbitrap_148	proteomic profiling by mass spectrometer	1848	2016_06_07_18_07_Q-Exactive-HF-Orbitrap_148.raw	1	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Q Exactive HF;AC=MS:1002523
2016_06_07_21_12_Q-Exactive-HF-Orbitrap_148	Homo sapiens	cervex	Black	31Y	adult	female	HeLa cells	epithelial	adenocarcinoma	1	2016_06_07_21_12_Q-Exactive-HF-Orbitrap_148	proteomic profiling by mass spectrometer	1849	2016_06_07_21_12_Q-Exactive-HF-Orbitrap_148.raw	1	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Q Exactive HF;AC=MS:1002523
2016_06_09_01_42_Q-Exactive-HF-Orbitrap_143	Homo sapiens	cervex	Black	31Y	adult	female	HeLa cells	epithelial	adenocarcinoma	1	2016_06_09_01_42_Q-Exactive-HF-Orbitrap_143	proteomic profiling by mass spectrometer	1850	2016_06_09_01_42_Q-Exactive-HF-Orbitrap_143.raw	1	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Q Exactive HF;AC=MS:1002523
2016_06_09_08_10_Q-Exactive-HF-Orbitrap_204	Homo sapiens	cervex	Black	31Y	adult	female	HeLa cells	epithelial	adenocarcinoma	1	2016_06_09_08_10_Q-Exactive-HF-Orbitrap_204	proteomic profiling by mass spectrometer	1851	2016_06_09_08_10_Q-Exactive-HF-Orbitrap_204.raw	1	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Q Exactive HF;AC=MS:1002523
2016_06_09_21_49_Q-Exactive-HF-Orbitrap_207	Homo sapiens	cervex	Black	31Y	adult	female	HeLa cells	epithelial	adenocarcinoma	1	2016_06_09_21_49_Q-Exactive-HF-Orbitrap_207	proteomic profiling by mass spectrometer	1852	2016_06_09_21_49_Q-Exactive-HF-Orbitrap_207.raw	1	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Q Exactive HF;AC=MS:1002523
2016_06_10_00_36_Q-Exactive-HF-Orbitrap_207	Homo sapiens	cervex	Black	31Y	adult	female	HeLa cells	epithelial	adenocarcinoma	1	2016_06_10_00_36_Q-Exactive-HF-Orbitrap_207	proteomic profiling by mass spectrometer	1853	2016_06_10_00_36_Q-Exactive-HF-Orbitrap_207.raw	1	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Q Exactive HF;AC=MS:1002523
2016_06_10_03_23_Q-Exactive-HF-Orbitrap_207	Homo sapiens	cervex	Black	31Y	adult	female	HeLa cells	epithelial	adenocarcinoma	1	2016_06_10_03_23_Q-Exactive-HF-Orbitrap_207	proteomic profiling by mass spectrometer	1854	2016_06_10_03_23_Q-Exactive-HF-Orbitrap_207.raw	1	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Q Exactive HF;AC=MS:1002523
2016_06_10_17_00_Q-Exactive-HF-Orbitrap_207	Homo sapiens	cervex	Black	31Y	adult	female	HeLa cells	epithelial	adenocarcinoma	1	2016_06_10_17_00_Q-Exactive-HF-Orbitrap_207	proteomic profiling by mass spectrometer	1855	2016_06_10_17_00_Q-Exactive-HF-Orbitrap_207.raw	1	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Q Exactive HF;AC=MS:1002523
2016_06_10_19_45_Q-Exactive-HF-Orbitrap_207	Homo sapiens	cervex	Black	31Y	adult	female	HeLa cells	epithelial	adenocarcinoma	1	2016_06_10_19_45_Q-Exactive-HF-Orbitrap_207	proteomic profiling by mass spectrometer	1856	2016_06_10_19_45_Q-Exactive-HF-Orbitrap_207.raw	1	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Q Exactive HF;AC=MS:1002523
2016_06_10_22_30_Q-Exactive-HF-Orbitrap_207	Homo sapiens	cervex	Black	31Y	adult	female	HeLa cells	epithelial	adenocarcinoma	1	2016_06_10_22_30_Q-Exactive-HF-Orbitrap_207	proteomic profiling by mass spectrometer	1857	2016_06_10_22_30_Q-Exactive-HF-Orbitrap_207.raw	1	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Q Exactive HF;AC=MS:1002523
2016_06_13_11_46_Q-Exactive-HF-Orbitrap_204	Homo sapiens	cervex	Black	31Y	adult	female	HeLa cells	epithelial	adenocarcinoma	1	2016_06_13_11_46_Q-Exactive-HF-Orbitrap_204	proteomic profiling by mass spectrometer	1858	2016_06_13_11_46_Q-Exactive-HF-Orbitrap_204.raw	1	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Q Exactive HF;AC=MS:1002523
2016_06_13_14_59_Q-Exactive-HF-Orbitrap_143	Homo sapiens	cervex	Black	31Y	adult	female	HeLa cells	epithelial	adenocarcinoma	1	2016_06_13_14_59_Q-Exactive-HF-Orbitrap_143	proteomic profiling by mass spectrometer	1859	2016_06_13_14_59_Q-Exactive-HF-Orbitrap_143.raw	1	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Q Exactive HF;AC=MS:1002523
2016_06_13_15_03_Q-Exactive-HF-Orbitrap_147	Homo sapiens	cervex	Black	31Y	adult	female	HeLa cells	epithelial	adenocarcinoma	1	2016_06_13_15_03_Q-Exactive-HF-Orbitrap_147	proteomic profiling by mass spectrometer	1860	2016_06_13_15_03_Q-Exactive-HF-Orbitrap_147.raw	1	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Q Exactive HF;AC=MS:1002523
2016_06_13_17_53_Q-Exactive-HF-Orbitrap_147	Homo sapiens	cervex	Black	31Y	adult	female	HeLa cells	epithelial	adenocarcinoma	1	2016_06_13_17_53_Q-Exactive-HF-Orbitrap_147	proteomic profiling by mass spectrometer	1861	2016_06_13_17_53_Q-Exactive-HF-Orbitrap_147.raw	1	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Q Exactive HF;AC=MS:1002523
2016_06_13_19_11_Q-Exactive-HF-Orbitrap_143	Homo sapiens	cervex	Black	31Y	adult	female	HeLa cells	epithelial	adenocarcinoma	1	2016_06_13_19_11_Q-Exactive-HF-Orbitrap_143	proteomic profiling by mass spectrometer	1862	2016_06_13_19_11_Q-Exactive-HF-Orbitrap_143.raw	1	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Q Exactive HF;AC=MS:1002523
2016_06_14_19_16_Q-Exactive-HF-Orbitrap_147	Homo sapiens	cervex	Black	31Y	adult	female	HeLa cells	epithelial	adenocarcinoma	1	2016_06_14_19_16_Q-Exactive-HF-Orbitrap_147	proteomic profiling by mass spectrometer	1863	2016_06_14_19_16_Q-Exactive-HF-Orbitrap_147.raw	1	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Q Exactive HF;AC=MS:1002523
2016_06_15_16_14_Q-Exactive-HF-Orbitrap_207	Homo sapiens	cervex	Black	31Y	adult	female	HeLa cells	epithelial	adenocarcinoma	1	2016_06_15_16_14_Q-Exactive-HF-Orbitrap_207	proteomic profiling by mass spectrometer	1864	2016_06_15_16_14_Q-Exactive-HF-Orbitrap_207.raw	1	NT=label free sample;AC=MS:1002038	NT=Trypsin;AC=MS:1001251	NT=Q Exactive HF;AC=MS:1002523
