source name	characteristics[organism]	characteristics[organism part]	characteristics[age]	characteristics[developmental stage]	characteristics[cell type]	characteristics[sex]	characteristics[disease]	characteristics[biological replicate]	characteristics[xenograft]	characteristics[individual]	characteristics[enrichment process]	Material Type	assay name	technology type	comment[data file]	comment[file uri]	comment[technical replicate]	comment[fraction identifier]	comment[label]	comment[instrument]	comment[dissociation method]	comment[collision energy]	comment[precursor mass tolerance]	comment[fragment mass tolerance]	comment[modification parameters]	comment[modification parameters]	comment[modification parameters]	comment[modification parameters]	comment[modification parameters]	comment[modification parameters]	comment[modification parameters]	comment[cleavage agent details]	factor value[disease]
PDC000154-Sample-32	Homo sapiens	not available	not available	not available	not available	not available	basal and luminal breast cancer	1	patient-derived xenograft  tumors from established basal and luminal breast cancer intrinsic subtypes were raised subcutaneously in 8-week mice	WHIM-P94	not available	Xenograft Tissue	run84	proteomic profiling by mass spectrometry	04CPTAC_P93P94CompRef_W_BI_20180916_KL_f09.raw	https://d3iwtkuvwz4jtf.cloudfront.net/raw-files/94/32/04CPTAC_P93P94CompRef_W_BI_20180916_KL_f09.raw?Expires=1686033438&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=GMxPRSEUJ~kt64fnvDZbRjvEuA21UGtpCA2btBdIljvngBdRQ0lzyAEBb0ws5LuBmb~PkjJVSlNycY0DxCseAYeZdPYXUiK6pwTj6XB~2VhqxwxYbHmrXW2WZoWBr2Vl8lSXBnLsvjlUQGehCXwQUrtCG0QBcIafV1BTj35GYrt86h~FSutk-ejeTT40~5UrkwFVirtw-KJ1PwNlDxvEduKdTIcY8CIBHvL1dT2kIfmSVPktVki6LdG~dEPf1R1aAE-2oiKxznOFWgBUAnuT5br~Zl7iXN7ucHoQnVReXOz7Ecw9FE5O3NMpGS7Q3h6OvO~uu-bqrB5yoDohCtDoSw__	1	9	TMT127N	NT=Q Exactive HF-X;AC=MS:1002877	NT=HCD;AC=PRIDE:0000590	31% NCE	20 ppm	20 ppm	"NT=Carbamidomethyl;MT=Fixed;TA=C,U;AC=UNIMOD:4"	NT=TMT6plex;MT=Fixed;TA=K;AC=UNIMOD:737	NT=Acetyl;MT=Variable;PP=Protein N-term;AC=UNIMOD:1	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Deamidated;MT=Variable;TA=N;AC=UNIMOD:7	NT=Gln->pyro-Glu;MT=Variable;TA=Q;PP=Any N-term;AC=UNIMOD:28	NT=Pyro-carbamidomethyl;MT=Variable;TA=C;PP=Any N-term;AC=UNIMOD:26	NT=Trypsin;AC=MS:1001251	basal and luminal breast cancer
PDC000154-Sample-33	Homo sapiens	not available	not available	not available	not available	not available	basal and luminal breast cancer	1	patient-derived xenograft  tumors from established basal and luminal breast cancer intrinsic subtypes were raised subcutaneously in 8-week mice	WHIM-P93	not available	Xenograft Tissue	run84	proteomic profiling by mass spectrometry	04CPTAC_P93P94CompRef_W_BI_20180916_KL_f09.raw	https://d3iwtkuvwz4jtf.cloudfront.net/raw-files/94/32/04CPTAC_P93P94CompRef_W_BI_20180916_KL_f09.raw?Expires=1686033438&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=GMxPRSEUJ~kt64fnvDZbRjvEuA21UGtpCA2btBdIljvngBdRQ0lzyAEBb0ws5LuBmb~PkjJVSlNycY0DxCseAYeZdPYXUiK6pwTj6XB~2VhqxwxYbHmrXW2WZoWBr2Vl8lSXBnLsvjlUQGehCXwQUrtCG0QBcIafV1BTj35GYrt86h~FSutk-ejeTT40~5UrkwFVirtw-KJ1PwNlDxvEduKdTIcY8CIBHvL1dT2kIfmSVPktVki6LdG~dEPf1R1aAE-2oiKxznOFWgBUAnuT5br~Zl7iXN7ucHoQnVReXOz7Ecw9FE5O3NMpGS7Q3h6OvO~uu-bqrB5yoDohCtDoSw__	1	9	TMT127C	NT=Q Exactive HF-X;AC=MS:1002877	NT=HCD;AC=PRIDE:0000590	31% NCE	20 ppm	20 ppm	"NT=Carbamidomethyl;MT=Fixed;TA=C,U;AC=UNIMOD:4"	NT=TMT6plex;MT=Fixed;TA=K;AC=UNIMOD:737	NT=Acetyl;MT=Variable;PP=Protein N-term;AC=UNIMOD:1	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Deamidated;MT=Variable;TA=N;AC=UNIMOD:7	NT=Gln->pyro-Glu;MT=Variable;TA=Q;PP=Any N-term;AC=UNIMOD:28	NT=Pyro-carbamidomethyl;MT=Variable;TA=C;PP=Any N-term;AC=UNIMOD:26	NT=Trypsin;AC=MS:1001251	basal and luminal breast cancer
PDC000154-Sample-34	Homo sapiens	not available	not available	not available	not available	not available	basal and luminal breast cancer	1	patient-derived xenograft  tumors from established basal and luminal breast cancer intrinsic subtypes were raised subcutaneously in 8-week mice	WHIM-P93	not available	Xenograft Tissue	run84	proteomic profiling by mass spectrometry	04CPTAC_P93P94CompRef_W_BI_20180916_KL_f09.raw	https://d3iwtkuvwz4jtf.cloudfront.net/raw-files/94/32/04CPTAC_P93P94CompRef_W_BI_20180916_KL_f09.raw?Expires=1686033438&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=GMxPRSEUJ~kt64fnvDZbRjvEuA21UGtpCA2btBdIljvngBdRQ0lzyAEBb0ws5LuBmb~PkjJVSlNycY0DxCseAYeZdPYXUiK6pwTj6XB~2VhqxwxYbHmrXW2WZoWBr2Vl8lSXBnLsvjlUQGehCXwQUrtCG0QBcIafV1BTj35GYrt86h~FSutk-ejeTT40~5UrkwFVirtw-KJ1PwNlDxvEduKdTIcY8CIBHvL1dT2kIfmSVPktVki6LdG~dEPf1R1aAE-2oiKxznOFWgBUAnuT5br~Zl7iXN7ucHoQnVReXOz7Ecw9FE5O3NMpGS7Q3h6OvO~uu-bqrB5yoDohCtDoSw__	1	9	TMT128N	NT=Q Exactive HF-X;AC=MS:1002877	NT=HCD;AC=PRIDE:0000590	31% NCE	20 ppm	20 ppm	"NT=Carbamidomethyl;MT=Fixed;TA=C,U;AC=UNIMOD:4"	NT=TMT6plex;MT=Fixed;TA=K;AC=UNIMOD:737	NT=Acetyl;MT=Variable;PP=Protein N-term;AC=UNIMOD:1	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Deamidated;MT=Variable;TA=N;AC=UNIMOD:7	NT=Gln->pyro-Glu;MT=Variable;TA=Q;PP=Any N-term;AC=UNIMOD:28	NT=Pyro-carbamidomethyl;MT=Variable;TA=C;PP=Any N-term;AC=UNIMOD:26	NT=Trypsin;AC=MS:1001251	basal and luminal breast cancer
PDC000154-Sample-35	Homo sapiens	not available	not available	not available	not available	not available	basal and luminal breast cancer	1	patient-derived xenograft  tumors from established basal and luminal breast cancer intrinsic subtypes were raised subcutaneously in 8-week mice	WHIM-P94	not available	Xenograft Tissue	run84	proteomic profiling by mass spectrometry	04CPTAC_P93P94CompRef_W_BI_20180916_KL_f09.raw	https://d3iwtkuvwz4jtf.cloudfront.net/raw-files/94/32/04CPTAC_P93P94CompRef_W_BI_20180916_KL_f09.raw?Expires=1686033438&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=GMxPRSEUJ~kt64fnvDZbRjvEuA21UGtpCA2btBdIljvngBdRQ0lzyAEBb0ws5LuBmb~PkjJVSlNycY0DxCseAYeZdPYXUiK6pwTj6XB~2VhqxwxYbHmrXW2WZoWBr2Vl8lSXBnLsvjlUQGehCXwQUrtCG0QBcIafV1BTj35GYrt86h~FSutk-ejeTT40~5UrkwFVirtw-KJ1PwNlDxvEduKdTIcY8CIBHvL1dT2kIfmSVPktVki6LdG~dEPf1R1aAE-2oiKxznOFWgBUAnuT5br~Zl7iXN7ucHoQnVReXOz7Ecw9FE5O3NMpGS7Q3h6OvO~uu-bqrB5yoDohCtDoSw__	1	9	TMT128C	NT=Q Exactive HF-X;AC=MS:1002877	NT=HCD;AC=PRIDE:0000590	31% NCE	20 ppm	20 ppm	"NT=Carbamidomethyl;MT=Fixed;TA=C,U;AC=UNIMOD:4"	NT=TMT6plex;MT=Fixed;TA=K;AC=UNIMOD:737	NT=Acetyl;MT=Variable;PP=Protein N-term;AC=UNIMOD:1	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Deamidated;MT=Variable;TA=N;AC=UNIMOD:7	NT=Gln->pyro-Glu;MT=Variable;TA=Q;PP=Any N-term;AC=UNIMOD:28	NT=Pyro-carbamidomethyl;MT=Variable;TA=C;PP=Any N-term;AC=UNIMOD:26	NT=Trypsin;AC=MS:1001251	basal and luminal breast cancer
PDC000154-Sample-36	Homo sapiens	not available	not available	not available	not available	not available	basal and luminal breast cancer	1	patient-derived xenograft  tumors from established basal and luminal breast cancer intrinsic subtypes were raised subcutaneously in 8-week mice	WHIM-P93	not available	Xenograft Tissue	run84	proteomic profiling by mass spectrometry	04CPTAC_P93P94CompRef_W_BI_20180916_KL_f09.raw	https://d3iwtkuvwz4jtf.cloudfront.net/raw-files/94/32/04CPTAC_P93P94CompRef_W_BI_20180916_KL_f09.raw?Expires=1686033438&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=GMxPRSEUJ~kt64fnvDZbRjvEuA21UGtpCA2btBdIljvngBdRQ0lzyAEBb0ws5LuBmb~PkjJVSlNycY0DxCseAYeZdPYXUiK6pwTj6XB~2VhqxwxYbHmrXW2WZoWBr2Vl8lSXBnLsvjlUQGehCXwQUrtCG0QBcIafV1BTj35GYrt86h~FSutk-ejeTT40~5UrkwFVirtw-KJ1PwNlDxvEduKdTIcY8CIBHvL1dT2kIfmSVPktVki6LdG~dEPf1R1aAE-2oiKxznOFWgBUAnuT5br~Zl7iXN7ucHoQnVReXOz7Ecw9FE5O3NMpGS7Q3h6OvO~uu-bqrB5yoDohCtDoSw__	1	9	TMT129N	NT=Q Exactive HF-X;AC=MS:1002877	NT=HCD;AC=PRIDE:0000590	31% NCE	20 ppm	20 ppm	"NT=Carbamidomethyl;MT=Fixed;TA=C,U;AC=UNIMOD:4"	NT=TMT6plex;MT=Fixed;TA=K;AC=UNIMOD:737	NT=Acetyl;MT=Variable;PP=Protein N-term;AC=UNIMOD:1	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Deamidated;MT=Variable;TA=N;AC=UNIMOD:7	NT=Gln->pyro-Glu;MT=Variable;TA=Q;PP=Any N-term;AC=UNIMOD:28	NT=Pyro-carbamidomethyl;MT=Variable;TA=C;PP=Any N-term;AC=UNIMOD:26	NT=Trypsin;AC=MS:1001251	basal and luminal breast cancer
PDC000154-Sample-37	Homo sapiens	not available	not available	not available	not available	not available	basal and luminal breast cancer	1	patient-derived xenograft  tumors from established basal and luminal breast cancer intrinsic subtypes were raised subcutaneously in 8-week mice	WHIM-P94	not available	Xenograft Tissue	run84	proteomic profiling by mass spectrometry	04CPTAC_P93P94CompRef_W_BI_20180916_KL_f09.raw	https://d3iwtkuvwz4jtf.cloudfront.net/raw-files/94/32/04CPTAC_P93P94CompRef_W_BI_20180916_KL_f09.raw?Expires=1686033438&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=GMxPRSEUJ~kt64fnvDZbRjvEuA21UGtpCA2btBdIljvngBdRQ0lzyAEBb0ws5LuBmb~PkjJVSlNycY0DxCseAYeZdPYXUiK6pwTj6XB~2VhqxwxYbHmrXW2WZoWBr2Vl8lSXBnLsvjlUQGehCXwQUrtCG0QBcIafV1BTj35GYrt86h~FSutk-ejeTT40~5UrkwFVirtw-KJ1PwNlDxvEduKdTIcY8CIBHvL1dT2kIfmSVPktVki6LdG~dEPf1R1aAE-2oiKxznOFWgBUAnuT5br~Zl7iXN7ucHoQnVReXOz7Ecw9FE5O3NMpGS7Q3h6OvO~uu-bqrB5yoDohCtDoSw__	1	9	TMT129C	NT=Q Exactive HF-X;AC=MS:1002877	NT=HCD;AC=PRIDE:0000590	31% NCE	20 ppm	20 ppm	"NT=Carbamidomethyl;MT=Fixed;TA=C,U;AC=UNIMOD:4"	NT=TMT6plex;MT=Fixed;TA=K;AC=UNIMOD:737	NT=Acetyl;MT=Variable;PP=Protein N-term;AC=UNIMOD:1	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Deamidated;MT=Variable;TA=N;AC=UNIMOD:7	NT=Gln->pyro-Glu;MT=Variable;TA=Q;PP=Any N-term;AC=UNIMOD:28	NT=Pyro-carbamidomethyl;MT=Variable;TA=C;PP=Any N-term;AC=UNIMOD:26	NT=Trypsin;AC=MS:1001251	basal and luminal breast cancer
PDC000154-Sample-38	Homo sapiens	not available	not available	not available	not available	not available	basal and luminal breast cancer	1	patient-derived xenograft  tumors from established basal and luminal breast cancer intrinsic subtypes were raised subcutaneously in 8-week mice	WHIM-P94	not available	Xenograft Tissue	run84	proteomic profiling by mass spectrometry	04CPTAC_P93P94CompRef_W_BI_20180916_KL_f09.raw	https://d3iwtkuvwz4jtf.cloudfront.net/raw-files/94/32/04CPTAC_P93P94CompRef_W_BI_20180916_KL_f09.raw?Expires=1686033438&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=GMxPRSEUJ~kt64fnvDZbRjvEuA21UGtpCA2btBdIljvngBdRQ0lzyAEBb0ws5LuBmb~PkjJVSlNycY0DxCseAYeZdPYXUiK6pwTj6XB~2VhqxwxYbHmrXW2WZoWBr2Vl8lSXBnLsvjlUQGehCXwQUrtCG0QBcIafV1BTj35GYrt86h~FSutk-ejeTT40~5UrkwFVirtw-KJ1PwNlDxvEduKdTIcY8CIBHvL1dT2kIfmSVPktVki6LdG~dEPf1R1aAE-2oiKxznOFWgBUAnuT5br~Zl7iXN7ucHoQnVReXOz7Ecw9FE5O3NMpGS7Q3h6OvO~uu-bqrB5yoDohCtDoSw__	1	9	TMT130N	NT=Q Exactive HF-X;AC=MS:1002877	NT=HCD;AC=PRIDE:0000590	31% NCE	20 ppm	20 ppm	"NT=Carbamidomethyl;MT=Fixed;TA=C,U;AC=UNIMOD:4"	NT=TMT6plex;MT=Fixed;TA=K;AC=UNIMOD:737	NT=Acetyl;MT=Variable;PP=Protein N-term;AC=UNIMOD:1	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Deamidated;MT=Variable;TA=N;AC=UNIMOD:7	NT=Gln->pyro-Glu;MT=Variable;TA=Q;PP=Any N-term;AC=UNIMOD:28	NT=Pyro-carbamidomethyl;MT=Variable;TA=C;PP=Any N-term;AC=UNIMOD:26	NT=Trypsin;AC=MS:1001251	basal and luminal breast cancer
PDC000154-Sample-39	Homo sapiens	not available	not available	not available	not available	not available	basal and luminal breast cancer	1	patient-derived xenograft  tumors from established basal and luminal breast cancer intrinsic subtypes were raised subcutaneously in 8-week mice	WHIM-P93	not available	Xenograft Tissue	run84	proteomic profiling by mass spectrometry	04CPTAC_P93P94CompRef_W_BI_20180916_KL_f09.raw	https://d3iwtkuvwz4jtf.cloudfront.net/raw-files/94/32/04CPTAC_P93P94CompRef_W_BI_20180916_KL_f09.raw?Expires=1686033438&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=GMxPRSEUJ~kt64fnvDZbRjvEuA21UGtpCA2btBdIljvngBdRQ0lzyAEBb0ws5LuBmb~PkjJVSlNycY0DxCseAYeZdPYXUiK6pwTj6XB~2VhqxwxYbHmrXW2WZoWBr2Vl8lSXBnLsvjlUQGehCXwQUrtCG0QBcIafV1BTj35GYrt86h~FSutk-ejeTT40~5UrkwFVirtw-KJ1PwNlDxvEduKdTIcY8CIBHvL1dT2kIfmSVPktVki6LdG~dEPf1R1aAE-2oiKxznOFWgBUAnuT5br~Zl7iXN7ucHoQnVReXOz7Ecw9FE5O3NMpGS7Q3h6OvO~uu-bqrB5yoDohCtDoSw__	1	9	TMT130C	NT=Q Exactive HF-X;AC=MS:1002877	NT=HCD;AC=PRIDE:0000590	31% NCE	20 ppm	20 ppm	"NT=Carbamidomethyl;MT=Fixed;TA=C,U;AC=UNIMOD:4"	NT=TMT6plex;MT=Fixed;TA=K;AC=UNIMOD:737	NT=Acetyl;MT=Variable;PP=Protein N-term;AC=UNIMOD:1	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Deamidated;MT=Variable;TA=N;AC=UNIMOD:7	NT=Gln->pyro-Glu;MT=Variable;TA=Q;PP=Any N-term;AC=UNIMOD:28	NT=Pyro-carbamidomethyl;MT=Variable;TA=C;PP=Any N-term;AC=UNIMOD:26	NT=Trypsin;AC=MS:1001251	basal and luminal breast cancer
PDC000154-Sample-40	Homo sapiens	not available	not available	not available	not available	not available	basal and luminal breast cancer	1	patient-derived xenograft  tumors from established basal and luminal breast cancer intrinsic subtypes were raised subcutaneously in 8-week mice	WHIM-P94	not available	Xenograft Tissue	run84	proteomic profiling by mass spectrometry	04CPTAC_P93P94CompRef_W_BI_20180916_KL_f09.raw	https://d3iwtkuvwz4jtf.cloudfront.net/raw-files/94/32/04CPTAC_P93P94CompRef_W_BI_20180916_KL_f09.raw?Expires=1686033438&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=GMxPRSEUJ~kt64fnvDZbRjvEuA21UGtpCA2btBdIljvngBdRQ0lzyAEBb0ws5LuBmb~PkjJVSlNycY0DxCseAYeZdPYXUiK6pwTj6XB~2VhqxwxYbHmrXW2WZoWBr2Vl8lSXBnLsvjlUQGehCXwQUrtCG0QBcIafV1BTj35GYrt86h~FSutk-ejeTT40~5UrkwFVirtw-KJ1PwNlDxvEduKdTIcY8CIBHvL1dT2kIfmSVPktVki6LdG~dEPf1R1aAE-2oiKxznOFWgBUAnuT5br~Zl7iXN7ucHoQnVReXOz7Ecw9FE5O3NMpGS7Q3h6OvO~uu-bqrB5yoDohCtDoSw__	1	9	TMT131	NT=Q Exactive HF-X;AC=MS:1002877	NT=HCD;AC=PRIDE:0000590	31% NCE	20 ppm	20 ppm	"NT=Carbamidomethyl;MT=Fixed;TA=C,U;AC=UNIMOD:4"	NT=TMT6plex;MT=Fixed;TA=K;AC=UNIMOD:737	NT=Acetyl;MT=Variable;PP=Protein N-term;AC=UNIMOD:1	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Deamidated;MT=Variable;TA=N;AC=UNIMOD:7	NT=Gln->pyro-Glu;MT=Variable;TA=Q;PP=Any N-term;AC=UNIMOD:28	NT=Pyro-carbamidomethyl;MT=Variable;TA=C;PP=Any N-term;AC=UNIMOD:26	NT=Trypsin;AC=MS:1001251	basal and luminal breast cancer
PDC000154-Sample-31	Homo sapiens	not available	not available	not available	not available	not available	basal and luminal breast cancer	1	patient-derived xenograft  tumors from established basal and luminal breast cancer intrinsic subtypes were raised subcutaneously in 8-week mice	WHIM-P93	not available	Xenograft Tissue	run85	proteomic profiling by mass spectrometry	04CPTAC_P93P94CompRef_W_BI_20180916_KL_f10.raw	https://d3iwtkuvwz4jtf.cloudfront.net/raw-files/94/32/04CPTAC_P93P94CompRef_W_BI_20180916_KL_f10.raw?Expires=1686033438&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=AOvMRURah2MQxvHPSFY9-KJwqgv7KRYH0B41inNuxYAPOdYjnXe73v-tmXm9KygCBIkPbqOiScVKIVC1LNdKtP5Hin-HkIfcyoCirlF3m-ZhvSK5pcEw74Cx5UTaL-Z2VWkh-QOhiqxOxsIkZ5-k0O7td76YGkTsr90gMKEB3ue7ypBca4bGxe9Z9Y6RlbVGYhNfFsavrLeBJCrH3F34bOeDYI2JvAZnA2VBZpSxjtngEqbywewozTF7lODjfM-oME7yUJoexEPsLbjuKleGOp1DNyUG8QlHMzdvlAXYwBx9~3C04c1YTMhhT4aJnwehwzC8WIcISVptNudGs1xsRg__	1	10	TMT126	NT=Q Exactive HF-X;AC=MS:1002877	NT=HCD;AC=PRIDE:0000590	31% NCE	20 ppm	20 ppm	"NT=Carbamidomethyl;MT=Fixed;TA=C,U;AC=UNIMOD:4"	NT=TMT6plex;MT=Fixed;TA=K;AC=UNIMOD:737	NT=Acetyl;MT=Variable;PP=Protein N-term;AC=UNIMOD:1	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Deamidated;MT=Variable;TA=N;AC=UNIMOD:7	NT=Gln->pyro-Glu;MT=Variable;TA=Q;PP=Any N-term;AC=UNIMOD:28	NT=Pyro-carbamidomethyl;MT=Variable;TA=C;PP=Any N-term;AC=UNIMOD:26	NT=Trypsin;AC=MS:1001251	basal and luminal breast cancer
PDC000154-Sample-32	Homo sapiens	not available	not available	not available	not available	not available	basal and luminal breast cancer	1	patient-derived xenograft  tumors from established basal and luminal breast cancer intrinsic subtypes were raised subcutaneously in 8-week mice	WHIM-P94	not available	Xenograft Tissue	run85	proteomic profiling by mass spectrometry	04CPTAC_P93P94CompRef_W_BI_20180916_KL_f10.raw	https://d3iwtkuvwz4jtf.cloudfront.net/raw-files/94/32/04CPTAC_P93P94CompRef_W_BI_20180916_KL_f10.raw?Expires=1686033438&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=AOvMRURah2MQxvHPSFY9-KJwqgv7KRYH0B41inNuxYAPOdYjnXe73v-tmXm9KygCBIkPbqOiScVKIVC1LNdKtP5Hin-HkIfcyoCirlF3m-ZhvSK5pcEw74Cx5UTaL-Z2VWkh-QOhiqxOxsIkZ5-k0O7td76YGkTsr90gMKEB3ue7ypBca4bGxe9Z9Y6RlbVGYhNfFsavrLeBJCrH3F34bOeDYI2JvAZnA2VBZpSxjtngEqbywewozTF7lODjfM-oME7yUJoexEPsLbjuKleGOp1DNyUG8QlHMzdvlAXYwBx9~3C04c1YTMhhT4aJnwehwzC8WIcISVptNudGs1xsRg__	1	10	TMT127N	NT=Q Exactive HF-X;AC=MS:1002877	NT=HCD;AC=PRIDE:0000590	31% NCE	20 ppm	20 ppm	"NT=Carbamidomethyl;MT=Fixed;TA=C,U;AC=UNIMOD:4"	NT=TMT6plex;MT=Fixed;TA=K;AC=UNIMOD:737	NT=Acetyl;MT=Variable;PP=Protein N-term;AC=UNIMOD:1	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Deamidated;MT=Variable;TA=N;AC=UNIMOD:7	NT=Gln->pyro-Glu;MT=Variable;TA=Q;PP=Any N-term;AC=UNIMOD:28	NT=Pyro-carbamidomethyl;MT=Variable;TA=C;PP=Any N-term;AC=UNIMOD:26	NT=Trypsin;AC=MS:1001251	basal and luminal breast cancer
PDC000154-Sample-33	Homo sapiens	not available	not available	not available	not available	not available	basal and luminal breast cancer	1	patient-derived xenograft  tumors from established basal and luminal breast cancer intrinsic subtypes were raised subcutaneously in 8-week mice	WHIM-P93	not available	Xenograft Tissue	run85	proteomic profiling by mass spectrometry	04CPTAC_P93P94CompRef_W_BI_20180916_KL_f10.raw	https://d3iwtkuvwz4jtf.cloudfront.net/raw-files/94/32/04CPTAC_P93P94CompRef_W_BI_20180916_KL_f10.raw?Expires=1686033438&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=AOvMRURah2MQxvHPSFY9-KJwqgv7KRYH0B41inNuxYAPOdYjnXe73v-tmXm9KygCBIkPbqOiScVKIVC1LNdKtP5Hin-HkIfcyoCirlF3m-ZhvSK5pcEw74Cx5UTaL-Z2VWkh-QOhiqxOxsIkZ5-k0O7td76YGkTsr90gMKEB3ue7ypBca4bGxe9Z9Y6RlbVGYhNfFsavrLeBJCrH3F34bOeDYI2JvAZnA2VBZpSxjtngEqbywewozTF7lODjfM-oME7yUJoexEPsLbjuKleGOp1DNyUG8QlHMzdvlAXYwBx9~3C04c1YTMhhT4aJnwehwzC8WIcISVptNudGs1xsRg__	1	10	TMT127C	NT=Q Exactive HF-X;AC=MS:1002877	NT=HCD;AC=PRIDE:0000590	31% NCE	20 ppm	20 ppm	"NT=Carbamidomethyl;MT=Fixed;TA=C,U;AC=UNIMOD:4"	NT=TMT6plex;MT=Fixed;TA=K;AC=UNIMOD:737	NT=Acetyl;MT=Variable;PP=Protein N-term;AC=UNIMOD:1	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Deamidated;MT=Variable;TA=N;AC=UNIMOD:7	NT=Gln->pyro-Glu;MT=Variable;TA=Q;PP=Any N-term;AC=UNIMOD:28	NT=Pyro-carbamidomethyl;MT=Variable;TA=C;PP=Any N-term;AC=UNIMOD:26	NT=Trypsin;AC=MS:1001251	basal and luminal breast cancer
PDC000154-Sample-34	Homo sapiens	not available	not available	not available	not available	not available	basal and luminal breast cancer	1	patient-derived xenograft  tumors from established basal and luminal breast cancer intrinsic subtypes were raised subcutaneously in 8-week mice	WHIM-P93	not available	Xenograft Tissue	run85	proteomic profiling by mass spectrometry	04CPTAC_P93P94CompRef_W_BI_20180916_KL_f10.raw	https://d3iwtkuvwz4jtf.cloudfront.net/raw-files/94/32/04CPTAC_P93P94CompRef_W_BI_20180916_KL_f10.raw?Expires=1686033438&Key-Pair-Id=APKAIXDMVIARW22I7ILQ&Signature=AOvMRURah2MQxvHPSFY9-KJwqgv7KRYH0B41inNuxYAPOdYjnXe73v-tmXm9KygCBIkPbqOiScVKIVC1LNdKtP5Hin-HkIfcyoCirlF3m-ZhvSK5pcEw74Cx5UTaL-Z2VWkh-QOhiqxOxsIkZ5-k0O7td76YGkTsr90gMKEB3ue7ypBca4bGxe9Z9Y6RlbVGYhNfFsavrLeBJCrH3F34bOeDYI2JvAZnA2VBZpSxjtngEqbywewozTF7lODjfM-oME7yUJoexEPsLbjuKleGOp1DNyUG8QlHMzdvlAXYwBx9~3C04c1YTMhhT4aJnwehwzC8WIcISVptNudGs1xsRg__	1	10	TMT128N	NT=Q Exactive HF-X;AC=MS:1002877	NT=HCD;AC=PRIDE:0000590	31% NCE	20 ppm	20 ppm	"NT=Carbamidomethyl;MT=Fixed;TA=C,U;AC=UNIMOD:4"	NT=TMT6plex;MT=Fixed;TA=K;AC=UNIMOD:737	NT=Acetyl;MT=Variable;PP=Protein N-term;AC=UNIMOD:1	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Deamidated;MT=Variable;TA=N;AC=UNIMOD:7	NT=Gln->pyro-Glu;MT=Variable;TA=Q;PP=Any N-term;AC=UNIMOD:28	NT=Pyro-carbamidomethyl;MT=Variable;TA=C;PP=Any N-term;AC=UNIMOD:26	NT=Trypsin;AC=MS:1001251	basal and luminal breast cancer
