source name	characteristics[organism]	characteristics[organism part]	characteristics[cell type]	characteristics[cell line]	characteristics[developmental stage]	characteristics[disease]	characteristics[sex]	characteristics[age]	characteristics[biological replicate]	Material Type	assay name	technology type	comment[data file]	comment[file uri]	comment[technical replicate]	comment[fraction identifier]	comment[label]	comment[instrument]	comment[cleavage agent details]	comment[modification parameters]	comment[modification parameters]	comment[modification parameters]	comment[precursor mass tolerance]	comment[fragment mass tolerance]	factor value[cell line]
PXD001874-Sample-6	Homo sapiens	liver	hepatocytes	HepG2	adult	Colorectal cancer	male	70	1	cell	run 77	proteomic profiling by mass spectrometry	20130802_EXQ6_JRW_C66_2_T1.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2016/01/PXD001874/20130802_EXQ6_JRW_C66_2_T1.raw	1	1	AC=MS:1002038;NT=label free sample	NT=Q Exactive;AC=MS:1001911	NT=Trypsin/P;AC=MS:1001313	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	20 ppm	0.5 Da	HepG2
PXD001874-Sample-6	Homo sapiens	liver	hepatocytes	HepG2	adult	Colorectal cancer	male	70	1	cell	run 78	proteomic profiling by mass spectrometry	20130802_EXQ6_JRW_C66_2_T2.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2016/01/PXD001874/20130802_EXQ6_JRW_C66_2_T2.raw	1	2	AC=MS:1002038;NT=label free sample	NT=Q Exactive;AC=MS:1001911	NT=Trypsin/P;AC=MS:1001313	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	20 ppm	0.5 Da	HepG2
PXD001874-Sample-6	Homo sapiens	liver	hepatocytes	HepG2	adult	Colorectal cancer	male	70	1	cell	run 79	proteomic profiling by mass spectrometry	20130802_EXQ6_JRW_C66_L1.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2016/01/PXD001874/20130802_EXQ6_JRW_C66_L1.raw	2	1	AC=MS:1002038;NT=label free sample	NT=Q Exactive;AC=MS:1001911	NT=Lys-C;AC=MS:1001309	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	20 ppm	0.5 Da	HepG2
PXD001874-Sample-6	Homo sapiens	liver	hepatocytes	HepG2	adult	Colorectal cancer	male	70	1	cell	run 80	proteomic profiling by mass spectrometry	20130802_EXQ6_JRW_C66_L2.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2016/01/PXD001874/20130802_EXQ6_JRW_C66_L2.raw	2	2	AC=MS:1002038;NT=label free sample	NT=Q Exactive;AC=MS:1001911	NT=Lys-C;AC=MS:1001309	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	20 ppm	0.5 Da	HepG2
PXD001874-Sample-6	Homo sapiens	liver	hepatocytes	HepG2	adult	Colorectal cancer	male	70	1	cell	run 81	proteomic profiling by mass spectrometry	20130802_EXQ6_JRW_C66_L3.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2016/01/PXD001874/20130802_EXQ6_JRW_C66_L3.raw	2	3	AC=MS:1002038;NT=label free sample	NT=Q Exactive;AC=MS:1001911	NT=Lys-C;AC=MS:1001309	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	20 ppm	0.5 Da	HepG2
PXD001874-Sample-6	Homo sapiens	liver	hepatocytes	HepG2	adult	Colorectal cancer	male	70	1	cell	run 82	proteomic profiling by mass spectrometry	20130802_EXQ6_JRW_C66_L4.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2016/01/PXD001874/20130802_EXQ6_JRW_C66_L4.raw	2	4	AC=MS:1002038;NT=label free sample	NT=Q Exactive;AC=MS:1001911	NT=Lys-C;AC=MS:1001309	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	20 ppm	0.5 Da	HepG2
PXD001874-Sample-6	Homo sapiens	liver	hepatocytes	HepG2	adult	Colorectal cancer	male	70	1	cell	run 83	proteomic profiling by mass spectrometry	20130802_EXQ6_JRW_C66_T1.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2016/01/PXD001874/20130802_EXQ6_JRW_C66_T1.raw	2	1	AC=MS:1002038;NT=label free sample	NT=Q Exactive;AC=MS:1001911	NT=Trypsin/P;AC=MS:1001313	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	20 ppm	0.5 Da	HepG2
PXD001874-Sample-6	Homo sapiens	liver	hepatocytes	HepG2	adult	Colorectal cancer	male	70	1	cell	run 84	proteomic profiling by mass spectrometry	20130802_EXQ6_JRW_C66_T2.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2016/01/PXD001874/20130802_EXQ6_JRW_C66_T2.raw	2	2	AC=MS:1002038;NT=label free sample	NT=Q Exactive;AC=MS:1001911	NT=Trypsin/P;AC=MS:1001313	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	20 ppm	0.5 Da	HepG2
PXD001874-Sample-6	Homo sapiens	liver	hepatocytes	HepG2	adult	Colorectal cancer	male	70	2	cell	run 85	proteomic profiling by mass spectrometry	20130802_EXQ6_JRW_C66_TAPEG_C1.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2016/01/PXD001874/20130802_EXQ6_JRW_C66_TAPEG_C1.raw	1	1	AC=MS:1002038;NT=label free sample	NT=Q Exactive;AC=MS:1001911	NT=Lys-C;AC=MS:1001309	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	20 ppm	0.5 Da	HepG2
PXD001874-Sample-6	Homo sapiens	liver	hepatocytes	HepG2	adult	Colorectal cancer	male	70	2	cell	run 86	proteomic profiling by mass spectrometry	20130802_EXQ6_JRW_C66_TAPEG_C2.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2016/01/PXD001874/20130802_EXQ6_JRW_C66_TAPEG_C2.raw	2	2	AC=MS:1002038;NT=label free sample	NT=Q Exactive;AC=MS:1001911	NT=Lys-C;AC=MS:1001309	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	20 ppm	0.5 Da	HepG2
PXD001874-Sample-6	Homo sapiens	liver	hepatocytes	HepG2	adult	Colorectal cancer	male	70	2	cell	run 87	proteomic profiling by mass spectrometry	20130802_EXQ6_JRW_C66_TAPEG_L1.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2016/01/PXD001874/20130802_EXQ6_JRW_C66_TAPEG_L1.raw	1	1	AC=MS:1002038;NT=label free sample	NT=Q Exactive;AC=MS:1001911	NT=Lys-C;AC=MS:1001309	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	20 ppm	0.5 Da	HepG2
PXD001874-Sample-6	Homo sapiens	liver	hepatocytes	HepG2	adult	Colorectal cancer	male	70	2	cell	run 88	proteomic profiling by mass spectrometry	20130802_EXQ6_JRW_C66_TAPEG_L2.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2016/01/PXD001874/20130802_EXQ6_JRW_C66_TAPEG_L2.raw	1	2	AC=MS:1002038;NT=label free sample	NT=Q Exactive;AC=MS:1001911	NT=Lys-C;AC=MS:1001309	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	20 ppm	0.5 Da	HepG2
PXD001874-Sample-6	Homo sapiens	liver	hepatocytes	HepG2	adult	Colorectal cancer	male	70	2	cell	run 89	proteomic profiling by mass spectrometry	20130802_EXQ6_JRW_C66_TAPEG_T1.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2016/01/PXD001874/20130802_EXQ6_JRW_C66_TAPEG_T1.raw	1	1	AC=MS:1002038;NT=label free sample	NT=Q Exactive;AC=MS:1001911	NT=Trypsin/P;AC=MS:1001313	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	20 ppm	0.5 Da	HepG2
PXD001874-Sample-6	Homo sapiens	liver	hepatocytes	HepG2	adult	Colorectal cancer	male	70	2	cell	run 90	proteomic profiling by mass spectrometry	20130802_EXQ6_JRW_C66_TAPEG_T2.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2016/01/PXD001874/20130802_EXQ6_JRW_C66_TAPEG_T2.raw	1	2	AC=MS:1002038;NT=label free sample	NT=Q Exactive;AC=MS:1001911	NT=Trypsin/P;AC=MS:1001313	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	20 ppm	0.5 Da	HepG2
PXD001874-Sample-6	Homo sapiens	liver	hepatocytes	HepG2	adult	Colorectal cancer	male	70	2	cell	run 91	proteomic profiling by mass spectrometry	20130802_EXQ6_JRW_C66_TAPEG2_L1.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2016/01/PXD001874/20130802_EXQ6_JRW_C66_TAPEG2_L1.raw	2	1	AC=MS:1002038;NT=label free sample	NT=Q Exactive;AC=MS:1001911	NT=Lys-C;AC=MS:1001309	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	20 ppm	0.5 Da	HepG2
PXD001874-Sample-6	Homo sapiens	liver	hepatocytes	HepG2	adult	Colorectal cancer	male	70	2	cell	run 92	proteomic profiling by mass spectrometry	20130802_EXQ6_JRW_C66_TAPEG2_L2.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2016/01/PXD001874/20130802_EXQ6_JRW_C66_TAPEG2_L2.raw	2	2	AC=MS:1002038;NT=label free sample	NT=Q Exactive;AC=MS:1001911	NT=Lys-C;AC=MS:1001309	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	20 ppm	0.5 Da	HepG2
PXD001874-Sample-6	Homo sapiens	liver	hepatocytes	HepG2	adult	Colorectal cancer	male	70	2	cell	run 93	proteomic profiling by mass spectrometry	20130802_EXQ6_JRW_C66_TAPEG2_T1.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2016/01/PXD001874/20130802_EXQ6_JRW_C66_TAPEG2_T1.raw	2	1	AC=MS:1002038;NT=label free sample	NT=Q Exactive;AC=MS:1001911	NT=Trypsin/P;AC=MS:1001313	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	20 ppm	0.5 Da	HepG2
PXD001874-Sample-6	Homo sapiens	liver	hepatocytes	HepG2	adult	Colorectal cancer	male	70	2	cell	run 94	proteomic profiling by mass spectrometry	20130802_EXQ6_JRW_C66_TAPEG2_T2.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2016/01/PXD001874/20130802_EXQ6_JRW_C66_TAPEG2_T2.raw	2	2	AC=MS:1002038;NT=label free sample	NT=Q Exactive;AC=MS:1001911	NT=Trypsin/P;AC=MS:1001313	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	20 ppm	0.5 Da	HepG2
PXD001874-Sample-7	Homo sapiens	liver	hepatocytes	HepG2	adult	Colorectal cancer	female	73	1	cell	run 95	proteomic profiling by mass spectrometry	20130802_EXQ6_JRW_C67_2_L1.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2016/01/PXD001874/20130802_EXQ6_JRW_C67_2_L1.raw	1	1	AC=MS:1002038;NT=label free sample	NT=Q Exactive;AC=MS:1001911	NT=Lys-C;AC=MS:1001309	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	20 ppm	0.5 Da	HepG2
PXD001874-Sample-7	Homo sapiens	liver	hepatocytes	HepG2	adult	Colorectal cancer	female	73	1	cell	run 96	proteomic profiling by mass spectrometry	20130802_EXQ6_JRW_C67_2_L2.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2016/01/PXD001874/20130802_EXQ6_JRW_C67_2_L2.raw	1	2	AC=MS:1002038;NT=label free sample	NT=Q Exactive;AC=MS:1001911	NT=Lys-C;AC=MS:1001309	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	20 ppm	0.5 Da	HepG2
PXD001874-Sample-7	Homo sapiens	liver	hepatocytes	HepG2	adult	Colorectal cancer	female	73	1	cell	run 97	proteomic profiling by mass spectrometry	20130802_EXQ6_JRW_C67_2_L3.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2016/01/PXD001874/20130802_EXQ6_JRW_C67_2_L3.raw	1	3	AC=MS:1002038;NT=label free sample	NT=Q Exactive;AC=MS:1001911	NT=Lys-C;AC=MS:1001309	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	20 ppm	0.5 Da	HepG2
PXD001874-Sample-7	Homo sapiens	liver	hepatocytes	HepG2	adult	Colorectal cancer	female	73	1	cell	run 98	proteomic profiling by mass spectrometry	20130802_EXQ6_JRW_C67_2_L4.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2016/01/PXD001874/20130802_EXQ6_JRW_C67_2_L4.raw	1	4	AC=MS:1002038;NT=label free sample	NT=Q Exactive;AC=MS:1001911	NT=Lys-C;AC=MS:1001309	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	20 ppm	0.5 Da	HepG2
PXD001874-Sample-7	Homo sapiens	liver	hepatocytes	HepG2	adult	Colorectal cancer	female	73	1	cell	run 99	proteomic profiling by mass spectrometry	20130802_EXQ6_JRW_C67_2_T1.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2016/01/PXD001874/20130802_EXQ6_JRW_C67_2_T1.raw	1	1	AC=MS:1002038;NT=label free sample	NT=Q Exactive;AC=MS:1001911	NT=Trypsin/P;AC=MS:1001313	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	20 ppm	0.5 Da	HepG2
PXD001874-Sample-7	Homo sapiens	liver	hepatocytes	HepG2	adult	Colorectal cancer	female	73	1	cell	run 100	proteomic profiling by mass spectrometry	20130802_EXQ6_JRW_C67_2_T2.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2016/01/PXD001874/20130802_EXQ6_JRW_C67_2_T2.raw	1	2	AC=MS:1002038;NT=label free sample	NT=Q Exactive;AC=MS:1001911	NT=Trypsin/P;AC=MS:1001313	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	20 ppm	0.5 Da	HepG2
PXD001874-Sample-7	Homo sapiens	liver	hepatocytes	HepG2	adult	Colorectal cancer	female	73	1	cell	run 101	proteomic profiling by mass spectrometry	20130802_EXQ6_JRW_C67_L1.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2016/01/PXD001874/20130802_EXQ6_JRW_C67_L1.raw	2	1	AC=MS:1002038;NT=label free sample	NT=Q Exactive;AC=MS:1001911	NT=Lys-C;AC=MS:1001309	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	20 ppm	0.5 Da	HepG2
PXD001874-Sample-7	Homo sapiens	liver	hepatocytes	HepG2	adult	Colorectal cancer	female	73	1	cell	run 102	proteomic profiling by mass spectrometry	20130802_EXQ6_JRW_C67_L2.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2016/01/PXD001874/20130802_EXQ6_JRW_C67_L2.raw	2	2	AC=MS:1002038;NT=label free sample	NT=Q Exactive;AC=MS:1001911	NT=Lys-C;AC=MS:1001309	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	20 ppm	0.5 Da	HepG2
PXD001874-Sample-7	Homo sapiens	liver	hepatocytes	HepG2	adult	Colorectal cancer	female	73	1	cell	run 103	proteomic profiling by mass spectrometry	20130802_EXQ6_JRW_C67_L3.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2016/01/PXD001874/20130802_EXQ6_JRW_C67_L3.raw	2	3	AC=MS:1002038;NT=label free sample	NT=Q Exactive;AC=MS:1001911	NT=Lys-C;AC=MS:1001309	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	20 ppm	0.5 Da	HepG2
PXD001874-Sample-7	Homo sapiens	liver	hepatocytes	HepG2	adult	Colorectal cancer	female	73	1	cell	run 104	proteomic profiling by mass spectrometry	20130802_EXQ6_JRW_C67_L4.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2016/01/PXD001874/20130802_EXQ6_JRW_C67_L4.raw	2	4	AC=MS:1002038;NT=label free sample	NT=Q Exactive;AC=MS:1001911	NT=Lys-C;AC=MS:1001309	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	20 ppm	0.5 Da	HepG2
PXD001874-Sample-7	Homo sapiens	liver	hepatocytes	HepG2	adult	Colorectal cancer	female	73	1	cell	run 105	proteomic profiling by mass spectrometry	20130802_EXQ6_JRW_C67_T1.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2016/01/PXD001874/20130802_EXQ6_JRW_C67_T1.raw	2	1	AC=MS:1002038;NT=label free sample	NT=Q Exactive;AC=MS:1001911	NT=Trypsin/P;AC=MS:1001313	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	20 ppm	0.5 Da	HepG2
PXD001874-Sample-7	Homo sapiens	liver	hepatocytes	HepG2	adult	Colorectal cancer	female	73	1	cell	run 106	proteomic profiling by mass spectrometry	20130802_EXQ6_JRW_C67_T2.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2016/01/PXD001874/20130802_EXQ6_JRW_C67_T2.raw	2	2	AC=MS:1002038;NT=label free sample	NT=Q Exactive;AC=MS:1001911	NT=Trypsin/P;AC=MS:1001313	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	20 ppm	0.5 Da	HepG2
PXD001874-Sample-7	Homo sapiens	liver	hepatocytes	HepG2	adult	Colorectal cancer	female	73	2	cell	run 107	proteomic profiling by mass spectrometry	20130802_EXQ6_JRW_C67_TAPEG_C1.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2016/01/PXD001874/20130802_EXQ6_JRW_C67_TAPEG_C1.raw	1	1	AC=MS:1002038;NT=label free sample	NT=Q Exactive;AC=MS:1001911	NT=Lys-C;AC=MS:1001309	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	20 ppm	0.5 Da	HepG2
PXD001874-Sample-7	Homo sapiens	liver	hepatocytes	HepG2	adult	Colorectal cancer	female	73	2	cell	run 108	proteomic profiling by mass spectrometry	20130802_EXQ6_JRW_C67_TAPEG_C2.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2016/01/PXD001874/20130802_EXQ6_JRW_C67_TAPEG_C2.raw	2	2	AC=MS:1002038;NT=label free sample	NT=Q Exactive;AC=MS:1001911	NT=Lys-C;AC=MS:1001309	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	20 ppm	0.5 Da	HepG2
PXD001874-Sample-7	Homo sapiens	liver	hepatocytes	HepG2	adult	Colorectal cancer	female	73	2	cell	run 109	proteomic profiling by mass spectrometry	20130802_EXQ6_JRW_C67_TAPEG_L1.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2016/01/PXD001874/20130802_EXQ6_JRW_C67_TAPEG_L1.raw	1	1	AC=MS:1002038;NT=label free sample	NT=Q Exactive;AC=MS:1001911	NT=Lys-C;AC=MS:1001309	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	20 ppm	0.5 Da	HepG2
PXD001874-Sample-7	Homo sapiens	liver	hepatocytes	HepG2	adult	Colorectal cancer	female	73	2	cell	run 110	proteomic profiling by mass spectrometry	20130802_EXQ6_JRW_C67_TAPEG_L2.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2016/01/PXD001874/20130802_EXQ6_JRW_C67_TAPEG_L2.raw	1	2	AC=MS:1002038;NT=label free sample	NT=Q Exactive;AC=MS:1001911	NT=Lys-C;AC=MS:1001309	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	20 ppm	0.5 Da	HepG2
PXD001874-Sample-7	Homo sapiens	liver	hepatocytes	HepG2	adult	Colorectal cancer	female	73	2	cell	run 111	proteomic profiling by mass spectrometry	20130802_EXQ6_JRW_C67_TAPEG_T1.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2016/01/PXD001874/20130802_EXQ6_JRW_C67_TAPEG_T1.raw	1	1	AC=MS:1002038;NT=label free sample	NT=Q Exactive;AC=MS:1001911	NT=Trypsin/P;AC=MS:1001313	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	20 ppm	0.5 Da	HepG2
PXD001874-Sample-7	Homo sapiens	liver	hepatocytes	HepG2	adult	Colorectal cancer	female	73	2	cell	run 112	proteomic profiling by mass spectrometry	20130802_EXQ6_JRW_C67_TAPEG_T2.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2016/01/PXD001874/20130802_EXQ6_JRW_C67_TAPEG_T2.raw	1	2	AC=MS:1002038;NT=label free sample	NT=Q Exactive;AC=MS:1001911	NT=Trypsin/P;AC=MS:1001313	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	20 ppm	0.5 Da	HepG2
PXD001874-Sample-7	Homo sapiens	liver	hepatocytes	HepG2	adult	Colorectal cancer	female	73	2	cell	run 113	proteomic profiling by mass spectrometry	20130802_EXQ6_JRW_C67_TAPEG2_L1.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2016/01/PXD001874/20130802_EXQ6_JRW_C67_TAPEG2_L1.raw	2	1	AC=MS:1002038;NT=label free sample	NT=Q Exactive;AC=MS:1001911	NT=Lys-C;AC=MS:1001309	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	20 ppm	0.5 Da	HepG2
PXD001874-Sample-7	Homo sapiens	liver	hepatocytes	HepG2	adult	Colorectal cancer	female	73	2	cell	run 114	proteomic profiling by mass spectrometry	20130802_EXQ6_JRW_C67_TAPEG2_L2.raw	ftp://ftp.pride.ebi.ac.uk/pride/data/archive/2016/01/PXD001874/20130802_EXQ6_JRW_C67_TAPEG2_L2.raw	2	2	AC=MS:1002038;NT=label free sample	NT=Q Exactive;AC=MS:1001911	NT=Lys-C;AC=MS:1001309	NT=Oxidation;MT=Variable;TA=M;AC=UNIMOD:35	NT=Acetyl;AC=UNIMOD:1;PP=Protein N-term;MT=variable	NT=Carbamidomethyl;AC=UNIMOD:4;TA=C;MT=Fixed	20 ppm	0.5 Da	HepG2
