source name	characteristics[organism]	characteristics[organism part]	characteristics[age]	characteristics[cell line]	characteristics[cell type]	characteristics[ancestry category]	characteristics[developmental stage]	characteristics[sex]	characteristics[disease]	characteristics[individual]	characteristics[biological replicate]	Material Type	technology type	assay name	comment[file uri]	comment[fraction identifier]	comment[technical replicate]	comment[cleavage agent details]	comment[ms2 mass analyzer]	comment[instrument]	comment[label]	comment[dissociation method]	comment[modification parameters]	comment[modification parameters]	comment[modification parameters]	comment[modification parameters]	comment[modification parameters]	comment[fragment mass tolerance]	comment[precursor mass tolerance]	comment[data file]	factor value[disease]
PXD000497-Sample-1	Homo sapiens	skin	54Y	A-375	Epithelial	european	not available	Female	Metastatic melanoma	not available	1	tissue	proteomic profiling by mass spectrometer	run 55	https://ftp.pride.ebi.ac.uk/pride/data/archive/2014/12/PXD000497/OR8_130223_GM_NKI_Phospho_Rep3_Mix2_Fr18.raw	1	54	NT=Trypsin;AC=MS:1001251	AC=MS:1000484; NT=Orbitrap	NT=Q Exactive;AC=MS:1001911	AC=MS:1002038;NT=label free sample	AC=MS:1000422;NT=HCD	NT=Carbamidomethyl;TA=C;MT=variable;AC=UNIMOD:4	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	"NT=Phospho;MT=variable;TA=S,T,Y;AC=UNIMOD:21"	"NT=deamidated;AC=UNIMOD:7;TA=N,Q;MT=Variable"	"NT=Dimethyl;AC=UNIMOD:36;TA=K,R;MT=Variable"	10 ppm	0.05 Da	OR8_130223_GM_NKI_Phospho_Rep3_Mix2_Fr18.raw	Metastatic melanoma
PXD000497-Sample-1	Homo sapiens	skin	54Y	A-375	Epithelial	european	not available	Female	Metastatic melanoma	not available	1	tissue	proteomic profiling by mass spectrometer	run 56	https://ftp.pride.ebi.ac.uk/pride/data/archive/2014/12/PXD000497/OR8_130223_GM_NKI_Phospho_Rep3_Mix2_Fr19.raw	1	55	NT=Trypsin;AC=MS:1001251	AC=MS:1000484; NT=Orbitrap	NT=Q Exactive;AC=MS:1001911	AC=MS:1002038;NT=label free sample	AC=MS:1000422;NT=HCD	NT=Carbamidomethyl;TA=C;MT=variable;AC=UNIMOD:4	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	"NT=Phospho;MT=variable;TA=S,T,Y;AC=UNIMOD:21"	"NT=deamidated;AC=UNIMOD:7;TA=N,Q;MT=Variable"	"NT=Dimethyl;AC=UNIMOD:36;TA=K,R;MT=Variable"	10 ppm	0.05 Da	OR8_130223_GM_NKI_Phospho_Rep3_Mix2_Fr19.raw	Metastatic melanoma
PXD000497-Sample-1	Homo sapiens	skin	54Y	A-375	Epithelial	european	not available	Female	Metastatic melanoma	not available	1	tissue	proteomic profiling by mass spectrometer	run 57	https://ftp.pride.ebi.ac.uk/pride/data/archive/2014/12/PXD000497/OR8_130223_GM_NKI_Phospho_Rep3_Mix2_Fr20.raw	1	56	NT=Trypsin;AC=MS:1001251	AC=MS:1000484; NT=Orbitrap	NT=Q Exactive;AC=MS:1001911	AC=MS:1002038;NT=label free sample	AC=MS:1000422;NT=HCD	NT=Carbamidomethyl;TA=C;MT=variable;AC=UNIMOD:4	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	"NT=Phospho;MT=variable;TA=S,T,Y;AC=UNIMOD:21"	"NT=deamidated;AC=UNIMOD:7;TA=N,Q;MT=Variable"	"NT=Dimethyl;AC=UNIMOD:36;TA=K,R;MT=Variable"	10 ppm	0.05 Da	OR8_130223_GM_NKI_Phospho_Rep3_Mix2_Fr20.raw	Metastatic melanoma
PXD000497-Sample-1	Homo sapiens	skin	54Y	A-375	Epithelial	european	not available	Female	Metastatic melanoma	not available	1	tissue	proteomic profiling by mass spectrometer	run 58	https://ftp.pride.ebi.ac.uk/pride/data/archive/2014/12/PXD000497/OR8_130223_GM_NKI_Phospho_Rep3_Mix2_Fr21.raw	1	57	NT=Trypsin;AC=MS:1001251	AC=MS:1000484; NT=Orbitrap	NT=Q Exactive;AC=MS:1001911	AC=MS:1002038;NT=label free sample	AC=MS:1000422;NT=HCD	NT=Carbamidomethyl;TA=C;MT=variable;AC=UNIMOD:4	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	"NT=Phospho;MT=variable;TA=S,T,Y;AC=UNIMOD:21"	"NT=deamidated;AC=UNIMOD:7;TA=N,Q;MT=Variable"	"NT=Dimethyl;AC=UNIMOD:36;TA=K,R;MT=Variable"	10 ppm	0.05 Da	OR8_130223_GM_NKI_Phospho_Rep3_Mix2_Fr21.raw	Metastatic melanoma
PXD000497-Sample-1	Homo sapiens	skin	54Y	A-375	Epithelial	european	not available	Female	Metastatic melanoma	not available	1	tissue	proteomic profiling by mass spectrometer	run 59	https://ftp.pride.ebi.ac.uk/pride/data/archive/2014/12/PXD000497/OR8_130223_GM_NKI_Phospho_Rep3_Mix2_Fr22.raw	1	58	NT=Trypsin;AC=MS:1001251	AC=MS:1000484; NT=Orbitrap	NT=Q Exactive;AC=MS:1001911	AC=MS:1002038;NT=label free sample	AC=MS:1000422;NT=HCD	NT=Carbamidomethyl;TA=C;MT=variable;AC=UNIMOD:4	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	"NT=Phospho;MT=variable;TA=S,T,Y;AC=UNIMOD:21"	"NT=deamidated;AC=UNIMOD:7;TA=N,Q;MT=Variable"	"NT=Dimethyl;AC=UNIMOD:36;TA=K,R;MT=Variable"	10 ppm	0.05 Da	OR8_130223_GM_NKI_Phospho_Rep3_Mix2_Fr22.raw	Metastatic melanoma
PXD000497-Sample-1	Homo sapiens	skin	54Y	A-375	Epithelial	european	not available	Female	Metastatic melanoma	not available	1	tissue	proteomic profiling by mass spectrometer	run 60	https://ftp.pride.ebi.ac.uk/pride/data/archive/2014/12/PXD000497/OR8_130223_GM_NKI_Phospho_Rep3_Mix2_Fr23.raw	1	59	NT=Trypsin;AC=MS:1001251	AC=MS:1000484; NT=Orbitrap	NT=Q Exactive;AC=MS:1001911	AC=MS:1002038;NT=label free sample	AC=MS:1000422;NT=HCD	NT=Carbamidomethyl;TA=C;MT=variable;AC=UNIMOD:4	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	"NT=Phospho;MT=variable;TA=S,T,Y;AC=UNIMOD:21"	"NT=deamidated;AC=UNIMOD:7;TA=N,Q;MT=Variable"	"NT=Dimethyl;AC=UNIMOD:36;TA=K,R;MT=Variable"	10 ppm	0.05 Da	OR8_130223_GM_NKI_Phospho_Rep3_Mix2_Fr23.raw	Metastatic melanoma
PXD000497-Sample-1	Homo sapiens	skin	54Y	A-375	Epithelial	european	not available	Female	Metastatic melanoma	not available	1	tissue	proteomic profiling by mass spectrometer	run 61	https://ftp.pride.ebi.ac.uk/pride/data/archive/2014/12/PXD000497/OR8_130223_GM_NKI_Phospho_Rep3_Mix2_Fr24.raw	1	60	NT=Trypsin;AC=MS:1001251	AC=MS:1000484; NT=Orbitrap	NT=Q Exactive;AC=MS:1001911	AC=MS:1002038;NT=label free sample	AC=MS:1000422;NT=HCD	NT=Carbamidomethyl;TA=C;MT=variable;AC=UNIMOD:4	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	"NT=Phospho;MT=variable;TA=S,T,Y;AC=UNIMOD:21"	"NT=deamidated;AC=UNIMOD:7;TA=N,Q;MT=Variable"	"NT=Dimethyl;AC=UNIMOD:36;TA=K,R;MT=Variable"	10 ppm	0.05 Da	OR8_130223_GM_NKI_Phospho_Rep3_Mix2_Fr24.raw	Metastatic melanoma
PXD000497-Sample-1	Homo sapiens	skin	54Y	A-375	Epithelial	european	not available	Female	Metastatic melanoma	not available	1	tissue	proteomic profiling by mass spectrometer	run 62	https://ftp.pride.ebi.ac.uk/pride/data/archive/2014/12/PXD000497/OR8_130225_GM_NKI_Phospho_Rep3_Mix2_ReRunFr13.raw	1	61	NT=Trypsin;AC=MS:1001251	AC=MS:1000484; NT=Orbitrap	NT=Q Exactive;AC=MS:1001911	AC=MS:1002038;NT=label free sample	AC=MS:1000422;NT=HCD	NT=Carbamidomethyl;TA=C;MT=variable;AC=UNIMOD:4	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	"NT=Phospho;MT=variable;TA=S,T,Y;AC=UNIMOD:21"	"NT=deamidated;AC=UNIMOD:7;TA=N,Q;MT=Variable"	"NT=Dimethyl;AC=UNIMOD:36;TA=K,R;MT=Variable"	10 ppm	0.05 Da	OR8_130225_GM_NKI_Phospho_Rep3_Mix2_ReRunFr13.raw	Metastatic melanoma
PXD000497-Sample-1	Homo sapiens	skin	54Y	A-375	Epithelial	european	not available	Female	Metastatic melanoma	not available	1	tissue	proteomic profiling by mass spectrometer	run 63	https://ftp.pride.ebi.ac.uk/pride/data/archive/2014/12/PXD000497/OR8_130225_GM_NKI_Phospho_Rep3_Mix2_ReRunFr14.raw	1	62	NT=Trypsin;AC=MS:1001251	AC=MS:1000484; NT=Orbitrap	NT=Q Exactive;AC=MS:1001911	AC=MS:1002038;NT=label free sample	AC=MS:1000422;NT=HCD	NT=Carbamidomethyl;TA=C;MT=variable;AC=UNIMOD:4	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	"NT=Phospho;MT=variable;TA=S,T,Y;AC=UNIMOD:21"	"NT=deamidated;AC=UNIMOD:7;TA=N,Q;MT=Variable"	"NT=Dimethyl;AC=UNIMOD:36;TA=K,R;MT=Variable"	10 ppm	0.05 Da	OR8_130225_GM_NKI_Phospho_Rep3_Mix2_ReRunFr14.raw	Metastatic melanoma
PXD000497-Sample-1	Homo sapiens	skin	54Y	A-375	Epithelial	european	not available	Female	Metastatic melanoma	not available	1	tissue	proteomic profiling by mass spectrometer	run 64	https://ftp.pride.ebi.ac.uk/pride/data/archive/2014/12/PXD000497/OR8_130225_GM_NKI_Phospho_Rep3_Mix2_ReRunFr15.raw	1	63	NT=Trypsin;AC=MS:1001251	AC=MS:1000484; NT=Orbitrap	NT=Q Exactive;AC=MS:1001911	AC=MS:1002038;NT=label free sample	AC=MS:1000422;NT=HCD	NT=Carbamidomethyl;TA=C;MT=variable;AC=UNIMOD:4	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	"NT=Phospho;MT=variable;TA=S,T,Y;AC=UNIMOD:21"	"NT=deamidated;AC=UNIMOD:7;TA=N,Q;MT=Variable"	"NT=Dimethyl;AC=UNIMOD:36;TA=K,R;MT=Variable"	10 ppm	0.05 Da	OR8_130225_GM_NKI_Phospho_Rep3_Mix2_ReRunFr15.raw	Metastatic melanoma
PXD000497-Sample-1	Homo sapiens	skin	54Y	A-375	Epithelial	european	not available	Female	Metastatic melanoma	not available	1	tissue	proteomic profiling by mass spectrometer	run 65	https://ftp.pride.ebi.ac.uk/pride/data/archive/2014/12/PXD000497/OR8_130225_GM_NKI_Phospho_Rep3_Mix2_ReRunFr16.raw	1	64	NT=Trypsin;AC=MS:1001251	AC=MS:1000484; NT=Orbitrap	NT=Q Exactive;AC=MS:1001911	AC=MS:1002038;NT=label free sample	AC=MS:1000422;NT=HCD	NT=Carbamidomethyl;TA=C;MT=variable;AC=UNIMOD:4	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	"NT=Phospho;MT=variable;TA=S,T,Y;AC=UNIMOD:21"	"NT=deamidated;AC=UNIMOD:7;TA=N,Q;MT=Variable"	"NT=Dimethyl;AC=UNIMOD:36;TA=K,R;MT=Variable"	10 ppm	0.05 Da	OR8_130225_GM_NKI_Phospho_Rep3_Mix2_ReRunFr16.raw	Metastatic melanoma
PXD000497-Sample-1	Homo sapiens	skin	54Y	A-375	Epithelial	european	not available	Female	Metastatic melanoma	not available	1	tissue	proteomic profiling by mass spectrometer	run 66	https://ftp.pride.ebi.ac.uk/pride/data/archive/2014/12/PXD000497/OR8_130225_GM_NKI_Phospho_Rep3_Mix2_ReRunFr3.raw	1	65	NT=Trypsin;AC=MS:1001251	AC=MS:1000484; NT=Orbitrap	NT=Q Exactive;AC=MS:1001911	AC=MS:1002038;NT=label free sample	AC=MS:1000422;NT=HCD	NT=Carbamidomethyl;TA=C;MT=variable;AC=UNIMOD:4	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	"NT=Phospho;MT=variable;TA=S,T,Y;AC=UNIMOD:21"	"NT=deamidated;AC=UNIMOD:7;TA=N,Q;MT=Variable"	"NT=Dimethyl;AC=UNIMOD:36;TA=K,R;MT=Variable"	10 ppm	0.05 Da	OR8_130225_GM_NKI_Phospho_Rep3_Mix2_ReRunFr3.raw	Metastatic melanoma
PXD000497-Sample-1	Homo sapiens	skin	54Y	A-375	Epithelial	european	not available	Female	Metastatic melanoma	not available	1	tissue	proteomic profiling by mass spectrometer	run 67	https://ftp.pride.ebi.ac.uk/pride/data/archive/2014/12/PXD000497/OR8_130225_GM_NKI_Phospho_Rep3_Mix2_ReRunFr7.raw	1	66	NT=Trypsin;AC=MS:1001251	AC=MS:1000484; NT=Orbitrap	NT=Q Exactive;AC=MS:1001911	AC=MS:1002038;NT=label free sample	AC=MS:1000422;NT=HCD	NT=Carbamidomethyl;TA=C;MT=variable;AC=UNIMOD:4	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	"NT=Phospho;MT=variable;TA=S,T,Y;AC=UNIMOD:21"	"NT=deamidated;AC=UNIMOD:7;TA=N,Q;MT=Variable"	"NT=Dimethyl;AC=UNIMOD:36;TA=K,R;MT=Variable"	10 ppm	0.05 Da	OR8_130225_GM_NKI_Phospho_Rep3_Mix2_ReRunFr7.raw	Metastatic melanoma
PXD000497-Sample-1	Homo sapiens	skin	54Y	A-375	Epithelial	european	not available	Female	Metastatic melanoma	not available	1	tissue	proteomic profiling by mass spectrometer	run 68	https://ftp.pride.ebi.ac.uk/pride/data/archive/2014/12/PXD000497/OR8_130225_GM_NKI_Phospho_Rep3_Mix2_ReRunFr8.raw	1	67	NT=Trypsin;AC=MS:1001251	AC=MS:1000484; NT=Orbitrap	NT=Q Exactive;AC=MS:1001911	AC=MS:1002038;NT=label free sample	AC=MS:1000422;NT=HCD	NT=Carbamidomethyl;TA=C;MT=variable;AC=UNIMOD:4	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	"NT=Phospho;MT=variable;TA=S,T,Y;AC=UNIMOD:21"	"NT=deamidated;AC=UNIMOD:7;TA=N,Q;MT=Variable"	"NT=Dimethyl;AC=UNIMOD:36;TA=K,R;MT=Variable"	10 ppm	0.05 Da	OR8_130225_GM_NKI_Phospho_Rep3_Mix2_ReRunFr8.raw	Metastatic melanoma
PXD000497-Sample-1	Homo sapiens	skin	54Y	A-375	Epithelial	european	not available	Female	Metastatic melanoma	not available	1	tissue	proteomic profiling by mass spectrometer	run 69	https://ftp.pride.ebi.ac.uk/pride/data/archive/2014/12/PXD000497/OR8_20120929_GM_NKI_Phospho_Mix2_Fr1.raw	1	68	NT=Trypsin;AC=MS:1001251	AC=MS:1000484; NT=Orbitrap	NT=Q Exactive;AC=MS:1001911	AC=MS:1002038;NT=label free sample	AC=MS:1000422;NT=HCD	NT=Carbamidomethyl;TA=C;MT=variable;AC=UNIMOD:4	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	"NT=Phospho;MT=variable;TA=S,T,Y;AC=UNIMOD:21"	"NT=deamidated;AC=UNIMOD:7;TA=N,Q;MT=Variable"	"NT=Dimethyl;AC=UNIMOD:36;TA=K,R;MT=Variable"	10 ppm	0.05 Da	OR8_20120929_GM_NKI_Phospho_Mix2_Fr1.raw	Metastatic melanoma
PXD000497-Sample-1	Homo sapiens	skin	54Y	A-375	Epithelial	european	not available	Female	Metastatic melanoma	not available	1	tissue	proteomic profiling by mass spectrometer	run 70	https://ftp.pride.ebi.ac.uk/pride/data/archive/2014/12/PXD000497/OR8_20120929_GM_NKI_Phospho_Mix2_Fr10.raw	1	69	NT=Trypsin;AC=MS:1001251	AC=MS:1000484; NT=Orbitrap	NT=Q Exactive;AC=MS:1001911	AC=MS:1002038;NT=label free sample	AC=MS:1000422;NT=HCD	NT=Carbamidomethyl;TA=C;MT=variable;AC=UNIMOD:4	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	"NT=Phospho;MT=variable;TA=S,T,Y;AC=UNIMOD:21"	"NT=deamidated;AC=UNIMOD:7;TA=N,Q;MT=Variable"	"NT=Dimethyl;AC=UNIMOD:36;TA=K,R;MT=Variable"	10 ppm	0.05 Da	OR8_20120929_GM_NKI_Phospho_Mix2_Fr10.raw	Metastatic melanoma
PXD000497-Sample-1	Homo sapiens	skin	54Y	A-375	Epithelial	european	not available	Female	Metastatic melanoma	not available	1	tissue	proteomic profiling by mass spectrometer	run 71	https://ftp.pride.ebi.ac.uk/pride/data/archive/2014/12/PXD000497/OR8_20120929_GM_NKI_Phospho_Mix2_Fr11.raw	1	70	NT=Trypsin;AC=MS:1001251	AC=MS:1000484; NT=Orbitrap	NT=Q Exactive;AC=MS:1001911	AC=MS:1002038;NT=label free sample	AC=MS:1000422;NT=HCD	NT=Carbamidomethyl;TA=C;MT=variable;AC=UNIMOD:4	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	"NT=Phospho;MT=variable;TA=S,T,Y;AC=UNIMOD:21"	"NT=deamidated;AC=UNIMOD:7;TA=N,Q;MT=Variable"	"NT=Dimethyl;AC=UNIMOD:36;TA=K,R;MT=Variable"	10 ppm	0.05 Da	OR8_20120929_GM_NKI_Phospho_Mix2_Fr11.raw	Metastatic melanoma
PXD000497-Sample-1	Homo sapiens	skin	54Y	A-375	Epithelial	european	not available	Female	Metastatic melanoma	not available	1	tissue	proteomic profiling by mass spectrometer	run 73	https://ftp.pride.ebi.ac.uk/pride/data/archive/2014/12/PXD000497/OR8_20120929_GM_NKI_Phospho_Mix2_Fr13.raw	1	71	NT=Trypsin;AC=MS:1001251	AC=MS:1000484; NT=Orbitrap	NT=Q Exactive;AC=MS:1001911	AC=MS:1002038;NT=label free sample	AC=MS:1000422;NT=HCD	NT=Carbamidomethyl;TA=C;MT=variable;AC=UNIMOD:4	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	"NT=Phospho;MT=variable;TA=S,T,Y;AC=UNIMOD:21"	"NT=deamidated;AC=UNIMOD:7;TA=N,Q;MT=Variable"	"NT=Dimethyl;AC=UNIMOD:36;TA=K,R;MT=Variable"	10 ppm	0.05 Da	OR8_20120929_GM_NKI_Phospho_Mix2_Fr13.raw	Metastatic melanoma
PXD000497-Sample-1	Homo sapiens	skin	54Y	A-375	Epithelial	european	not available	Female	Metastatic melanoma	not available	1	tissue	proteomic profiling by mass spectrometer	run 74	https://ftp.pride.ebi.ac.uk/pride/data/archive/2014/12/PXD000497/OR8_20120929_GM_NKI_Phospho_Mix2_Fr14.raw	1	72	NT=Trypsin;AC=MS:1001251	AC=MS:1000484; NT=Orbitrap	NT=Q Exactive;AC=MS:1001911	AC=MS:1002038;NT=label free sample	AC=MS:1000422;NT=HCD	NT=Carbamidomethyl;TA=C;MT=variable;AC=UNIMOD:4	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	"NT=Phospho;MT=variable;TA=S,T,Y;AC=UNIMOD:21"	"NT=deamidated;AC=UNIMOD:7;TA=N,Q;MT=Variable"	"NT=Dimethyl;AC=UNIMOD:36;TA=K,R;MT=Variable"	10 ppm	0.05 Da	OR8_20120929_GM_NKI_Phospho_Mix2_Fr14.raw	Metastatic melanoma
PXD000497-Sample-1	Homo sapiens	skin	54Y	A-375	Epithelial	european	not available	Female	Metastatic melanoma	not available	1	tissue	proteomic profiling by mass spectrometer	run 75	https://ftp.pride.ebi.ac.uk/pride/data/archive/2014/12/PXD000497/OR8_20120929_GM_NKI_Phospho_Mix2_Fr15.raw	1	73	NT=Trypsin;AC=MS:1001251	AC=MS:1000484; NT=Orbitrap	NT=Q Exactive;AC=MS:1001911	AC=MS:1002038;NT=label free sample	AC=MS:1000422;NT=HCD	NT=Carbamidomethyl;TA=C;MT=variable;AC=UNIMOD:4	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	"NT=Phospho;MT=variable;TA=S,T,Y;AC=UNIMOD:21"	"NT=deamidated;AC=UNIMOD:7;TA=N,Q;MT=Variable"	"NT=Dimethyl;AC=UNIMOD:36;TA=K,R;MT=Variable"	10 ppm	0.05 Da	OR8_20120929_GM_NKI_Phospho_Mix2_Fr15.raw	Metastatic melanoma
PXD000497-Sample-1	Homo sapiens	skin	54Y	A-375	Epithelial	european	not available	Female	Metastatic melanoma	not available	1	tissue	proteomic profiling by mass spectrometer	run 76	https://ftp.pride.ebi.ac.uk/pride/data/archive/2014/12/PXD000497/OR8_20120929_GM_NKI_Phospho_Mix2_Fr16.raw	1	74	NT=Trypsin;AC=MS:1001251	AC=MS:1000484; NT=Orbitrap	NT=Q Exactive;AC=MS:1001911	AC=MS:1002038;NT=label free sample	AC=MS:1000422;NT=HCD	NT=Carbamidomethyl;TA=C;MT=variable;AC=UNIMOD:4	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	"NT=Phospho;MT=variable;TA=S,T,Y;AC=UNIMOD:21"	"NT=deamidated;AC=UNIMOD:7;TA=N,Q;MT=Variable"	"NT=Dimethyl;AC=UNIMOD:36;TA=K,R;MT=Variable"	10 ppm	0.05 Da	OR8_20120929_GM_NKI_Phospho_Mix2_Fr16.raw	Metastatic melanoma
PXD000497-Sample-1	Homo sapiens	skin	54Y	A-375	Epithelial	european	not available	Female	Metastatic melanoma	not available	1	tissue	proteomic profiling by mass spectrometer	run 77	https://ftp.pride.ebi.ac.uk/pride/data/archive/2014/12/PXD000497/OR8_20120929_GM_NKI_Phospho_Mix2_Fr17.raw	1	75	NT=Trypsin;AC=MS:1001251	AC=MS:1000484; NT=Orbitrap	NT=Q Exactive;AC=MS:1001911	AC=MS:1002038;NT=label free sample	AC=MS:1000422;NT=HCD	NT=Carbamidomethyl;TA=C;MT=variable;AC=UNIMOD:4	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	"NT=Phospho;MT=variable;TA=S,T,Y;AC=UNIMOD:21"	"NT=deamidated;AC=UNIMOD:7;TA=N,Q;MT=Variable"	"NT=Dimethyl;AC=UNIMOD:36;TA=K,R;MT=Variable"	10 ppm	0.05 Da	OR8_20120929_GM_NKI_Phospho_Mix2_Fr17.raw	Metastatic melanoma
PXD000497-Sample-1	Homo sapiens	skin	54Y	A-375	Epithelial	european	not available	Female	Metastatic melanoma	not available	1	tissue	proteomic profiling by mass spectrometer	run 78	https://ftp.pride.ebi.ac.uk/pride/data/archive/2014/12/PXD000497/OR8_20120929_GM_NKI_Phospho_Mix2_Fr18.raw	1	76	NT=Trypsin;AC=MS:1001251	AC=MS:1000484; NT=Orbitrap	NT=Q Exactive;AC=MS:1001911	AC=MS:1002038;NT=label free sample	AC=MS:1000422;NT=HCD	NT=Carbamidomethyl;TA=C;MT=variable;AC=UNIMOD:4	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	"NT=Phospho;MT=variable;TA=S,T,Y;AC=UNIMOD:21"	"NT=deamidated;AC=UNIMOD:7;TA=N,Q;MT=Variable"	"NT=Dimethyl;AC=UNIMOD:36;TA=K,R;MT=Variable"	10 ppm	0.05 Da	OR8_20120929_GM_NKI_Phospho_Mix2_Fr18.raw	Metastatic melanoma
PXD000497-Sample-1	Homo sapiens	skin	54Y	A-375	Epithelial	european	not available	Female	Metastatic melanoma	not available	1	tissue	proteomic profiling by mass spectrometer	run 79	https://ftp.pride.ebi.ac.uk/pride/data/archive/2014/12/PXD000497/OR8_20120929_GM_NKI_Phospho_Mix2_Fr19.raw	1	77	NT=Trypsin;AC=MS:1001251	AC=MS:1000484; NT=Orbitrap	NT=Q Exactive;AC=MS:1001911	AC=MS:1002038;NT=label free sample	AC=MS:1000422;NT=HCD	NT=Carbamidomethyl;TA=C;MT=variable;AC=UNIMOD:4	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	"NT=Phospho;MT=variable;TA=S,T,Y;AC=UNIMOD:21"	"NT=deamidated;AC=UNIMOD:7;TA=N,Q;MT=Variable"	"NT=Dimethyl;AC=UNIMOD:36;TA=K,R;MT=Variable"	10 ppm	0.05 Da	OR8_20120929_GM_NKI_Phospho_Mix2_Fr19.raw	Metastatic melanoma
PXD000497-Sample-1	Homo sapiens	skin	54Y	A-375	Epithelial	european	not available	Female	Metastatic melanoma	not available	1	tissue	proteomic profiling by mass spectrometer	run 80	https://ftp.pride.ebi.ac.uk/pride/data/archive/2014/12/PXD000497/OR8_20120929_GM_NKI_Phospho_Mix2_Fr2.raw	1	78	NT=Trypsin;AC=MS:1001251	AC=MS:1000484; NT=Orbitrap	NT=Q Exactive;AC=MS:1001911	AC=MS:1002038;NT=label free sample	AC=MS:1000422;NT=HCD	NT=Carbamidomethyl;TA=C;MT=variable;AC=UNIMOD:4	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	"NT=Phospho;MT=variable;TA=S,T,Y;AC=UNIMOD:21"	"NT=deamidated;AC=UNIMOD:7;TA=N,Q;MT=Variable"	"NT=Dimethyl;AC=UNIMOD:36;TA=K,R;MT=Variable"	10 ppm	0.05 Da	OR8_20120929_GM_NKI_Phospho_Mix2_Fr2.raw	Metastatic melanoma
PXD000497-Sample-1	Homo sapiens	skin	54Y	A-375	Epithelial	european	not available	Female	Metastatic melanoma	not available	1	tissue	proteomic profiling by mass spectrometer	run 81	https://ftp.pride.ebi.ac.uk/pride/data/archive/2014/12/PXD000497/OR8_20120929_GM_NKI_Phospho_Mix2_Fr20.raw	1	79	NT=Trypsin;AC=MS:1001251	AC=MS:1000484; NT=Orbitrap	NT=Q Exactive;AC=MS:1001911	AC=MS:1002038;NT=label free sample	AC=MS:1000422;NT=HCD	NT=Carbamidomethyl;TA=C;MT=variable;AC=UNIMOD:4	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	"NT=Phospho;MT=variable;TA=S,T,Y;AC=UNIMOD:21"	"NT=deamidated;AC=UNIMOD:7;TA=N,Q;MT=Variable"	"NT=Dimethyl;AC=UNIMOD:36;TA=K,R;MT=Variable"	10 ppm	0.05 Da	OR8_20120929_GM_NKI_Phospho_Mix2_Fr20.raw	Metastatic melanoma
PXD000497-Sample-1	Homo sapiens	skin	54Y	A-375	Epithelial	european	not available	Female	Metastatic melanoma	not available	1	tissue	proteomic profiling by mass spectrometer	run 82	https://ftp.pride.ebi.ac.uk/pride/data/archive/2014/12/PXD000497/OR8_20120929_GM_NKI_Phospho_Mix2_Fr21.raw	1	80	NT=Trypsin;AC=MS:1001251	AC=MS:1000484; NT=Orbitrap	NT=Q Exactive;AC=MS:1001911	AC=MS:1002038;NT=label free sample	AC=MS:1000422;NT=HCD	NT=Carbamidomethyl;TA=C;MT=variable;AC=UNIMOD:4	NT=Oxidation;MT=variable;TA=M;AC=UNIMOD:35	"NT=Phospho;MT=variable;TA=S,T,Y;AC=UNIMOD:21"	"NT=deamidated;AC=UNIMOD:7;TA=N,Q;MT=Variable"	"NT=Dimethyl;AC=UNIMOD:36;TA=K,R;MT=Variable"	10 ppm	0.05 Da	OR8_20120929_GM_NKI_Phospho_Mix2_Fr21.raw	Metastatic melanoma
